date,equity,cash,positions,gross_exposure,portfolio_run
2022-06-30,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-01,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-04,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-05,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-06,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-07,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-08,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-11,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-12,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-13,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-14,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-15,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-18,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-19,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-20,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-21,96649.40478400003,96649.40478400003,0,0.0,breakout_after_accumulation_v3
2022-07-22,97631.76692000004,4783.766920000053,1,0.9510019425960006,breakout_after_accumulation_v3
2022-07-25,97043.76692000007,4783.766920000053,1,0.950705057400094,breakout_after_accumulation_v3
2022-07-26,98569.76692000005,4783.766920000053,1,0.9514682131298677,breakout_after_accumulation_v3
2022-07-27,98569.76692000005,4783.766920000053,1,0.9514682131298677,breakout_after_accumulation_v3
2022-07-28,101537.76692000005,4783.766920000053,1,0.9528868216712989,breakout_after_accumulation_v3
2022-07-29,103870.04734350007,4140.047343500082,2,0.9601420481709336,breakout_after_accumulation_v3
2022-08-01,105717.04734350007,4140.047343500082,2,0.9608384130324027,breakout_after_accumulation_v3
2022-08-02,106746.04734350007,4140.047343500082,2,0.9612159190290415,breakout_after_accumulation_v3
2022-08-03,108142.04734350007,4140.047343500082,2,0.9617165806899354,breakout_after_accumulation_v3
2022-08-04,106263.04734350007,4140.047343500082,2,0.961039632807469,breakout_after_accumulation_v3
2022-08-05,105691.04734350007,4140.047343500082,2,0.9608287792811366,breakout_after_accumulation_v3
2022-08-08,105350.04734350007,4140.047343500082,2,0.9607019887708147,breakout_after_accumulation_v3
2022-08-09,105026.04734350007,4140.047343500082,2,0.9605807564102687,breakout_after_accumulation_v3
2022-08-10,104823.04734350007,4140.047343500082,2,0.9605044172210206,breakout_after_accumulation_v3
2022-08-11,105423.04734350007,4140.047343500082,2,0.9607292006081881,breakout_after_accumulation_v3
2022-08-12,106323.04734350007,4140.047343500082,2,0.9610616188405066,breakout_after_accumulation_v3
2022-08-15,107450.04734350007,4140.047343500082,2,0.9614700277398202,breakout_after_accumulation_v3
2022-08-16,107810.44030800008,3067.440308000082,3,0.971547836190662,breakout_after_accumulation_v3
2022-08-17,107659.44030800008,3067.440308000082,3,0.9715079300131552,breakout_after_accumulation_v3
2022-08-18,107102.80548300009,55610.80548300009,2,0.48077171991702006,breakout_after_accumulation_v3
2022-08-19,107877.6217640001,2092.6217640000978,3,0.9806018919421671,breakout_after_accumulation_v3
2022-08-22,106769.8683465001,254.8683465000979,4,0.9976129187902248,breakout_after_accumulation_v3
2022-08-23,106252.2768835001,1289.276883500098,3,0.9878658893595877,breakout_after_accumulation_v3
2022-08-24,106216.2768835001,1289.276883500098,3,0.9878617767320709,breakout_after_accumulation_v3
2022-08-25,106888.2768835001,1289.276883500098,3,0.9879380889926281,breakout_after_accumulation_v3
2022-08-26,105905.34574000009,0.3457400000982034,4,0.9999967353867014,breakout_after_accumulation_v3
2022-08-29,105348.2269880001,1245.2269880000981,3,0.9881798961064439,breakout_after_accumulation_v3
2022-08-30,104928.2269880001,1245.2269880000981,3,0.988132583350117,breakout_after_accumulation_v3
2022-08-31,105255.2269880001,1245.2269880000981,3,0.9881694522577766,breakout_after_accumulation_v3
2022-09-05,105054.2269880001,1245.2269880000981,3,0.9881468168992159,breakout_after_accumulation_v3
2022-09-06,105227.2269880001,1245.2269880000981,3,0.9881663042575274,breakout_after_accumulation_v3
2022-09-07,104295.2269880001,1245.2269880000981,3,0.9880605563268646,breakout_after_accumulation_v3
2022-09-08,104407.2269880001,1245.2269880000981,3,0.9880733640388398,breakout_after_accumulation_v3
2022-09-09,105103.2749880001,49125.2749880001,2,0.532599959481673,breakout_after_accumulation_v3
2022-09-12,105429.2749880001,49125.2749880001,2,0.5340452166289532,breakout_after_accumulation_v3
2022-09-13,104326.2749880001,49125.2749880001,2,0.5291188629743502,breakout_after_accumulation_v3
2022-09-14,102355.2749880001,49125.2749880001,2,0.5200513603841186,breakout_after_accumulation_v3
2022-09-15,102719.2749880001,49125.2749880001,2,0.5217521249664289,breakout_after_accumulation_v3
2022-09-16,102734.2749880001,49125.2749880001,2,0.5218219528610272,breakout_after_accumulation_v3
2022-09-19,102695.2749880001,49125.2749880001,2,0.5216403579060441,breakout_after_accumulation_v3
2022-09-20,103317.8417620001,50894.8417620001,1,0.507395422765025,breakout_after_accumulation_v3
2022-09-21,103464.84176200008,50894.8417620001,1,0.5080953017927252,breakout_after_accumulation_v3
2022-09-22,103177.8417620001,50894.8417620001,1,0.5067270172272161,breakout_after_accumulation_v3
2022-09-23,103177.8417620001,50894.8417620001,1,0.5067270172272161,breakout_after_accumulation_v3
2022-09-26,102617.8417620001,50894.8417620001,1,0.5040351571606848,breakout_after_accumulation_v3
2022-09-27,102708.8417620001,50894.8417620001,1,0.50447458184822,breakout_after_accumulation_v3
2022-09-28,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-09-29,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-09-30,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-03,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-04,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-05,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-06,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-07,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-10,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-11,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-12,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-13,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-14,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-17,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-18,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-19,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-20,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-21,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-24,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-25,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-26,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-27,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-28,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-10-31,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-01,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-02,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-03,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-04,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-07,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-08,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-09,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-10,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-11,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-14,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-15,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-16,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-17,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-18,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-21,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-22,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-23,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-24,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-25,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-28,102216.2682120001,102216.2682120001,0,0.0,breakout_after_accumulation_v3
2022-11-29,104826.9384520001,2546.938452000104,2,0.9757033975272841,breakout_after_accumulation_v3
2022-11-30,104641.9384520001,2546.938452000104,2,0.9756604427471649,breakout_after_accumulation_v3
2022-12-01,101696.9384520001,2546.938452000104,2,0.974955603474708,breakout_after_accumulation_v3
2022-12-02,107689.96079300011,1226.9607930001043,3,0.9886065443429908,breakout_after_accumulation_v3
2022-12-05,108895.96079300011,1226.9607930001043,3,0.9887327244824771,breakout_after_accumulation_v3
2022-12-06,102139.96079300011,1226.9607930001043,3,0.9879874558059925,breakout_after_accumulation_v3
2022-12-07,103054.96079300011,1226.9607930001043,3,0.9880941122721435,breakout_after_accumulation_v3
2022-12-08,102609.96079300011,1226.9607930001043,3,0.9880424786880553,breakout_after_accumulation_v3
2022-12-09,103367.96079300011,1226.9607930001043,3,0.9881301635092022,breakout_after_accumulation_v3
2022-12-12,99079.96079300011,1226.9607930001043,3,0.9876164586342187,breakout_after_accumulation_v3
2022-12-13,102017.96079300011,1226.9607930001043,3,0.9879730903905276,breakout_after_accumulation_v3
2022-12-14,101489.96079300011,1226.9607930001043,3,0.9879105205735311,breakout_after_accumulation_v3
2022-12-15,102036.96079300011,1226.9607930001043,3,0.9879753298857146,breakout_after_accumulation_v3
2022-12-16,101038.7077130001,48029.707713000105,2,0.5246405184691374,breakout_after_accumulation_v3
2022-12-19,100093.7077130001,48029.707713000105,2,0.5201525769160609,breakout_after_accumulation_v3
2022-12-20,100922.70771300011,48029.707713000105,2,0.5240941429198963,breakout_after_accumulation_v3
2022-12-21,100006.7077130001,48029.707713000105,2,0.5197351376586052,breakout_after_accumulation_v3
2022-12-22,100192.70771300011,48029.707713000105,2,0.5206267121697101,breakout_after_accumulation_v3
2022-12-23,100282.7077130001,48029.707713000105,2,0.5210569318644974,breakout_after_accumulation_v3
2022-12-26,97265.7077130001,48029.707713000105,2,0.5062010153185709,breakout_after_accumulation_v3
2022-12-27,98285.7077130001,48029.707713000105,2,0.5113256155895056,breakout_after_accumulation_v3
2022-12-28,99299.7077130001,48029.707713000105,2,0.5163157191578304,breakout_after_accumulation_v3
2022-12-29,99029.7077130001,48029.707713000105,2,0.5149969759357876,breakout_after_accumulation_v3
2022-12-30,99472.7077130001,48029.707713000105,2,0.5171569285961732,breakout_after_accumulation_v3
2023-01-03,100930.70771300011,48029.707713000105,2,0.5241318643125519,breakout_after_accumulation_v3
2023-01-04,101330.84760050011,2736.847600500114,3,0.9729909729829734,breakout_after_accumulation_v3
2023-01-05,101675.84760050011,2736.847600500114,3,0.973082618290495,breakout_after_accumulation_v3
2023-01-06,101672.84760050011,2736.847600500114,3,0.9730818240553867,breakout_after_accumulation_v3
2023-01-09,102598.84760050011,2736.847600500114,3,0.9733247725046887,breakout_after_accumulation_v3
2023-01-10,101653.84760050011,2736.847600500114,3,0.9730767928110706,breakout_after_accumulation_v3
2023-01-11,103014.84760050011,2736.847600500114,3,0.9734324938176502,breakout_after_accumulation_v3
2023-01-12,102524.84760050011,2736.847600500114,3,0.9733055189590278,breakout_after_accumulation_v3
2023-01-13,102476.49548350011,499.495483500114,4,0.9951257556072404,breakout_after_accumulation_v3
2023-01-16,104662.49548350011,499.495483500114,4,0.9952275599660353,breakout_after_accumulation_v3
2023-01-17,106506.49548350011,499.495483500114,4,0.9953101875971734,breakout_after_accumulation_v3
2023-01-18,107580.49548350011,499.495483500114,4,0.9953570070368684,breakout_after_accumulation_v3
2023-01-19,108548.49548350011,499.495483500114,4,0.9953984117303953,breakout_after_accumulation_v3
2023-01-27,107291.49548350011,499.495483500114,4,0.9953445006871311,breakout_after_accumulation_v3
2023-01-30,105926.49548350011,499.495483500114,4,0.9952845085526508,breakout_after_accumulation_v3
2023-01-31,107284.49548350011,499.495483500114,4,0.9953441969293976,breakout_after_accumulation_v3
2023-02-01,103630.49548350011,499.495483500114,4,0.9951800338194886,breakout_after_accumulation_v3
2023-02-02,103925.49548350011,499.495483500114,4,0.9951937156404569,breakout_after_accumulation_v3
2023-02-03,102689.49548350011,499.495483500114,4,0.9951358658337126,breakout_after_accumulation_v3
2023-02-06,104430.49548350011,499.495483500114,4,0.9952169576407015,breakout_after_accumulation_v3
2023-02-07,103185.49548350011,499.495483500114,4,0.9951592471290698,breakout_after_accumulation_v3
2023-02-08,103460.84936350012,54244.84936350012,3,0.47569684864159717,breakout_after_accumulation_v3
2023-02-09,103156.84936350012,54244.84936350012,3,0.4741517436970742,breakout_after_accumulation_v3
2023-02-10,103031.84936350012,54244.84936350012,3,0.47351377560813923,breakout_after_accumulation_v3
2023-02-13,102940.31327850012,55656.31327850012,2,0.4593341373663337,breakout_after_accumulation_v3
2023-02-14,103035.31327850012,55656.31327850012,2,0.4598326388539874,breakout_after_accumulation_v3
2023-02-15,103507.31327850012,55656.31327850012,2,0.4622958367323336,breakout_after_accumulation_v3
2023-02-16,103529.31327850012,55656.31327850012,2,0.4624100989757242,breakout_after_accumulation_v3
2023-02-17,103591.31327850012,55656.31327850012,2,0.46273184964002845,breakout_after_accumulation_v3
2023-02-20,104311.31327850012,55656.31327850012,2,0.4664402975168793,breakout_after_accumulation_v3
2023-02-21,104287.31327850012,55656.31327850012,2,0.4663175075776525,breakout_after_accumulation_v3
2023-02-22,103627.31327850012,55656.31327850012,2,0.4629184959285506,breakout_after_accumulation_v3
2023-02-23,103474.31327850012,55656.31327850012,2,0.4621243522660384,breakout_after_accumulation_v3
2023-02-24,103087.31327850012,55656.31327850012,2,0.46010511372879287,breakout_after_accumulation_v3
2023-02-27,102744.31327850012,55656.31327850012,2,0.458302737129233,breakout_after_accumulation_v3
2023-02-28,102861.31327850012,55656.31327850012,2,0.4589188927832472,breakout_after_accumulation_v3
2023-03-01,102917.31327850012,55656.31327850012,2,0.45921330915537056,breakout_after_accumulation_v3
2023-03-02,102628.31327850012,55656.31327850012,2,0.457690460843229,breakout_after_accumulation_v3
2023-03-03,101748.31327850012,55656.31327850012,2,0.4530001384282352,breakout_after_accumulation_v3
2023-03-06,101578.31327850012,55656.31327850012,2,0.45208468734949714,breakout_after_accumulation_v3
2023-03-07,101911.31327850012,55656.31327850012,2,0.45387502635350946,breakout_after_accumulation_v3
2023-03-08,102337.31327850012,55656.31327850012,2,0.45614838326820856,breakout_after_accumulation_v3
2023-03-09,102985.31327850012,55656.31327850012,2,0.4595703842936283,breakout_after_accumulation_v3
2023-03-10,102363.31327850012,55656.31327850012,2,0.4562865200828753,breakout_after_accumulation_v3
2023-03-13,101986.31327850012,55656.31327850012,2,0.4542766427244399,breakout_after_accumulation_v3
2023-03-14,101823.31327850012,55656.31327850012,2,0.45340304212776106,breakout_after_accumulation_v3
2023-03-15,102064.68004950012,99816.68004950012,1,0.022025249076465508,breakout_after_accumulation_v3
2023-03-16,101149.76976250015,1094.7697625001456,3,0.9891767448895764,breakout_after_accumulation_v3
2023-03-17,102392.76976250015,1094.7697625001456,3,0.9893081341090835,breakout_after_accumulation_v3
2023-03-20,100326.76976250015,1094.7697625001456,3,0.989087959623421,breakout_after_accumulation_v3
2023-03-21,103277.76976250015,1094.7697625001456,3,0.9893997540320855,breakout_after_accumulation_v3
2023-03-22,104456.76976250015,1094.7697625001456,3,0.9895193986470261,breakout_after_accumulation_v3
2023-03-23,104773.76976250015,1094.7697625001456,3,0.989551108402592,breakout_after_accumulation_v3
2023-03-24,105339.30195050014,3277.3019505001457,2,0.96888813681298,breakout_after_accumulation_v3
2023-03-27,105745.30195050014,3277.3019505001457,2,0.9690075881382015,breakout_after_accumulation_v3
2023-03-28,105198.30195050014,3277.3019505001457,2,0.9688464367795382,breakout_after_accumulation_v3
2023-03-29,104413.30195050014,3277.3019505001457,2,0.9686122180864097,breakout_after_accumulation_v3
2023-03-30,104438.30195050014,3277.3019505001457,2,0.9686197315611904,breakout_after_accumulation_v3
2023-03-31,105760.80045050014,272.8004505001463,3,0.9974205901492981,breakout_after_accumulation_v3
2023-04-03,104855.80045050014,272.8004505001463,3,0.9973983275190491,breakout_after_accumulation_v3
2023-04-04,106659.80045050014,272.8004505001463,3,0.9974423311374303,breakout_after_accumulation_v3
2023-04-05,106242.80045050014,272.8004505001463,3,0.997432292359168,breakout_after_accumulation_v3
2023-04-06,104895.80045050014,272.8004505001463,3,0.99739931961691,breakout_after_accumulation_v3
2023-04-07,104057.80045050014,272.8004505001463,3,0.9973783757746262,breakout_after_accumulation_v3
2023-04-10,104540.80045050014,272.8004505001463,3,0.9973904882177622,breakout_after_accumulation_v3
2023-04-11,105509.80045050014,272.8004505001463,3,0.997414453924324,breakout_after_accumulation_v3
2023-04-12,105856.80045050014,272.8004505001463,3,0.9974229293787534,breakout_after_accumulation_v3
2023-04-13,105222.80045050014,272.8004505001463,3,0.9974074017291673,breakout_after_accumulation_v3
2023-04-14,103314.80045050014,272.8004505001463,3,0.9973595220693394,breakout_after_accumulation_v3
2023-04-17,103997.80045050014,272.8004505001463,3,0.9973768632671227,breakout_after_accumulation_v3
2023-04-18,103991.80045050014,272.8004505001463,3,0.9973767119203788,breakout_after_accumulation_v3
2023-04-19,103204.20770850015,52400.207708500144,2,0.492266750823723,breakout_after_accumulation_v3
2023-04-20,103229.20770850015,52400.207708500144,2,0.49238971341843024,breakout_after_accumulation_v3
2023-04-21,101775.13553850015,55223.135538500144,1,0.45740052080195964,breakout_after_accumulation_v3
2023-04-24,102127.13553850015,55223.135538500144,1,0.459270689936447,breakout_after_accumulation_v3
2023-04-25,102127.13553850015,55223.135538500144,1,0.459270689936447,breakout_after_accumulation_v3
2023-04-26,101775.13553850015,55223.135538500144,1,0.45740052080195964,breakout_after_accumulation_v3
2023-04-27,102127.13553850015,55223.135538500144,1,0.459270689936447,breakout_after_accumulation_v3
2023-04-28,103051.13553850015,55223.135538500144,1,0.46411909728186684,breakout_after_accumulation_v3
2023-05-04,102875.13553850015,55223.135538500144,1,0.4632023058882546,breakout_after_accumulation_v3
2023-05-05,102479.13553850015,55223.135538500144,1,0.4611280115867732,breakout_after_accumulation_v3
2023-05-08,103403.13553850015,55223.135538500144,1,0.46594331737707423,breakout_after_accumulation_v3
2023-05-09,103975.13553850015,55223.135538500144,1,0.4688813315559276,breakout_after_accumulation_v3
2023-05-10,103755.13553850015,55223.135538500144,1,0.4677551597625869,breakout_after_accumulation_v3
2023-05-11,103267.81977550016,1616.8197755001602,2,0.9843434307123453,breakout_after_accumulation_v3
2023-05-12,103179.81977550016,1616.8197755001602,2,0.9843300775382429,breakout_after_accumulation_v3
2023-05-15,101419.81977550016,1616.8197755001602,2,0.9840581478149034,breakout_after_accumulation_v3
2023-05-16,101670.77210150019,780.7721015001807,2,0.9923205845164554,breakout_after_accumulation_v3
2023-05-17,99956.77210150019,780.7721015001807,2,0.9921889024116609,breakout_after_accumulation_v3
2023-05-18,101074.77210150019,780.7721015001807,2,0.9922753018852605,breakout_after_accumulation_v3
2023-05-19,100830.77210150019,780.7721015001807,2,0.992256608917819,breakout_after_accumulation_v3
2023-05-22,101376.77210150019,780.7721015001807,2,0.9922983136539555,breakout_after_accumulation_v3
2023-05-23,101388.2762425002,1056.2762425002002,2,0.9895818699987186,breakout_after_accumulation_v3
2023-05-24,99958.2762425002,1056.2762425002002,2,0.9894328285540093,breakout_after_accumulation_v3
2023-05-25,99748.2762425002,1056.2762425002002,2,0.9894105814928343,breakout_after_accumulation_v3
2023-05-26,100464.2762425002,1056.2762425002002,2,0.9894860513407715,breakout_after_accumulation_v3
2023-05-29,102368.2762425002,1056.2762425002002,2,0.9896816056568347,breakout_after_accumulation_v3
2023-05-30,101906.2762425002,1056.2762425002002,2,0.9896348264165139,breakout_after_accumulation_v3
2023-05-31,103506.2762425002,1056.2762425002002,2,0.9897950512679492,breakout_after_accumulation_v3
2023-06-01,106528.2762425002,1056.2762425002002,2,0.9900845458148999,breakout_after_accumulation_v3
2023-06-02,109924.2762425002,1056.2762425002002,2,0.9903908738032535,breakout_after_accumulation_v3
2023-06-05,111869.02596650021,60631.02596650021,1,0.45801775386283866,breakout_after_accumulation_v3
2023-06-06,114671.11600650022,621.1160065002186,2,0.9945835008140584,breakout_after_accumulation_v3
2023-06-07,113381.11600650022,621.1160065002186,2,0.9945218742910891,breakout_after_accumulation_v3
2023-06-08,111541.11600650022,621.1160065002186,2,0.9944315062576206,breakout_after_accumulation_v3
2023-06-09,112401.11600650022,621.1160065002186,2,0.994474111747571,breakout_after_accumulation_v3
2023-06-12,113071.11600650022,621.1160065002186,2,0.9945068552567881,breakout_after_accumulation_v3
2023-06-13,113481.11600650022,621.1160065002186,2,0.9945267016367318,breakout_after_accumulation_v3
2023-06-14,114661.11600650022,621.1160065002186,2,0.9945830284220764,breakout_after_accumulation_v3
2023-06-15,114249.11600650022,621.1160065002186,2,0.9945634939839283,breakout_after_accumulation_v3
2023-06-16,114913.11600650022,621.1160065002186,2,0.9945949076303432,breakout_after_accumulation_v3
2023-06-19,115159.11600650022,621.1160065002186,2,0.9946064538523797,breakout_after_accumulation_v3
2023-06-20,114747.11600650022,621.1160065002186,2,0.9945870883023759,breakout_after_accumulation_v3
2023-06-21,115291.11600650022,621.1160065002186,2,0.9946126290731265,breakout_after_accumulation_v3
2023-06-22,115461.11600650022,621.1160065002186,2,0.9946205612072444,breakout_after_accumulation_v3
2023-06-23,116451.11600650022,621.1160065002186,2,0.9946662940828703,breakout_after_accumulation_v3
2023-06-26,116823.11600650022,621.1160065002186,2,0.9946832782095484,breakout_after_accumulation_v3
2023-06-27,116039.11600650022,621.1160065002186,2,0.9946473566166651,breakout_after_accumulation_v3
2023-06-28,117303.11600650022,621.1160065002186,2,0.994705034037921,breakout_after_accumulation_v3
2023-06-29,115049.11600650022,621.1160065002186,2,0.9946012970107034,breakout_after_accumulation_v3
2023-06-30,114127.11600650022,621.1160065002186,2,0.9945576824488859,breakout_after_accumulation_v3
2023-07-03,115629.11600650022,621.1160065002186,2,0.9946283771081904,breakout_after_accumulation_v3
2023-07-04,117229.11600650022,621.1160065002186,2,0.9947016916303815,breakout_after_accumulation_v3
2023-07-05,116521.11600650022,621.1160065002186,2,0.9946694983039335,breakout_after_accumulation_v3
2023-07-06,115395.11600650022,621.1160065002186,2,0.9946174844482566,breakout_after_accumulation_v3
2023-07-07,117715.11600650022,621.1160065002186,2,0.9947235662880719,breakout_after_accumulation_v3
2023-07-10,118429.11600650022,621.1160065002186,2,0.994755377499684,breakout_after_accumulation_v3
2023-07-11,118921.11600650022,621.1160065002186,2,0.9947770755324372,breakout_after_accumulation_v3
2023-07-12,119051.11600650022,621.1160065002186,2,0.9947827787984255,breakout_after_accumulation_v3
2023-07-13,119801.11600650022,621.1160065002186,2,0.9948154405634542,breakout_after_accumulation_v3
2023-07-14,119321.11600650022,621.1160065002186,2,0.994794584334374,breakout_after_accumulation_v3
2023-07-17,119219.11600650022,621.1160065002186,2,0.9947901307499516,breakout_after_accumulation_v3
2023-07-18,121979.11600650022,621.1160065002186,2,0.9949080135449816,breakout_after_accumulation_v3
2023-07-19,121899.11600650022,621.1160065002186,2,0.9949046717740997,breakout_after_accumulation_v3
