fold,train_start,train_end,test_start,test_end,selected_hypothesis,selected_filters,selected_risk,train_trades,train_symbols,train_win_rate,train_avg_trade_pct,train_median_trade_pct,train_avg_win_pct,train_avg_loss_pct,train_profit_factor,train_best_trade_pct,train_worst_trade_pct,train_avg_hold_bars,train_total_return,train_sharpe,train_max_drawdown,train_final_equity
1,2022-05-08,2024-05-07,2024-05-08,2024-11-07,leader_pullback_market_regime_v3__mkt_regime_score=50__mkt_CHDM20=45__mkt_DS20=0.45__smart_money_score=62__stop_loss=0.08__take_profit=0.25__max_holding_bars=60,"[{'column': 'mkt_regime_state', 'op': 'in', 'value': ['RISK_ON', 'NEUTRAL']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'mkt_DS20', 'op': '<', 'value': 0.45}, {'column': 'mkt_DS50', 'op': '<', 'value': 0.5}, {'column': 'mkt_CHDM20_delta', 'op': '>=', 'value': -8}, {'column': 'mkt_DS20_delta', 'op': '<=', 'value': 0.12}, {'column': 'smart_money_score', 'op': '>=', 'value': 62}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.62}, {'column': 'value_flow_quality_score', 'op': '>=', 'value': 55}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'CHDM50', 'op': '>=', 'value': 45}, {'column': 'CHDM03', 'op': 'up'}, {'column': 'DS20', 'op': 'not_up'}]","{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 60}",47.0,21.0,0.48936170212765956,3.9057156489070954,-0.6965670398631643,13.52377776899257,-5.311593882841488,2.4399996148961316,25.574628274879416,-8.792889329569347,36.148936170212764,0.33528286723500167,0.8581187921253458,-0.2396886766093007,133528.28672350018
2,2022-11-08,2024-11-07,2024-11-08,2025-05-07,leader_pullback_market_regime_v3__mkt_regime_score=50__mkt_CHDM20=45__mkt_DS20=0.45__smart_money_score=62__stop_loss=0.08__take_profit=0.25__max_holding_bars=60,"[{'column': 'mkt_regime_state', 'op': 'in', 'value': ['RISK_ON', 'NEUTRAL']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'mkt_DS20', 'op': '<', 'value': 0.45}, {'column': 'mkt_DS50', 'op': '<', 'value': 0.5}, {'column': 'mkt_CHDM20_delta', 'op': '>=', 'value': -8}, {'column': 'mkt_DS20_delta', 'op': '<=', 'value': 0.12}, {'column': 'smart_money_score', 'op': '>=', 'value': 62}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.62}, {'column': 'value_flow_quality_score', 'op': '>=', 'value': 55}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'CHDM50', 'op': '>=', 'value': 45}, {'column': 'CHDM03', 'op': 'up'}, {'column': 'DS20', 'op': 'not_up'}]","{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 60}",59.0,25.0,0.4745762711864407,2.917234992333824,-1.3253221295303699,10.879627918060274,-4.274603779290063,2.298870540421299,25.574628274879416,-8.355610729850387,39.28813559322034,0.31323777861500224,0.8318523725616185,-0.13122863985499944,131323.77786150022
3,2023-05-08,2025-05-07,2025-05-08,2025-11-07,leader_pullback_market_regime_v3__mkt_regime_score=50__mkt_CHDM20=45__mkt_DS20=0.45__smart_money_score=62__stop_loss=0.08__take_profit=0.25__max_holding_bars=60,"[{'column': 'mkt_regime_state', 'op': 'in', 'value': ['RISK_ON', 'NEUTRAL']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 45}, {'column': 'mkt_DS20', 'op': '<', 'value': 0.45}, {'column': 'mkt_DS50', 'op': '<', 'value': 0.5}, {'column': 'mkt_CHDM20_delta', 'op': '>=', 'value': -8}, {'column': 'mkt_DS20_delta', 'op': '<=', 'value': 0.12}, {'column': 'smart_money_score', 'op': '>=', 'value': 62}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.62}, {'column': 'value_flow_quality_score', 'op': '>=', 'value': 55}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'CHDM50', 'op': '>=', 'value': 45}, {'column': 'CHDM03', 'op': 'up'}, {'column': 'DS20', 'op': 'not_up'}]","{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 60}",46.0,23.0,0.4782608695652174,2.6265104827620793,-1.821746406387895,12.835074020536979,-6.731339426864911,1.747866772528106,25.3312509322681,-14.287655112889295,42.369565217391305,0.49665563837500204,1.176400636714444,-0.13162454053303296,149665.5638375002
4,2023-11-08,2025-11-07,2025-11-08,2026-05-07,leader_pullback_market_regime_v3__mkt_regime_score=50__mkt_CHDM20=50__mkt_DS20=0.45__smart_money_score=62__stop_loss=0.08__take_profit=0.25__max_holding_bars=60,"[{'column': 'mkt_regime_state', 'op': 'in', 'value': ['RISK_ON', 'NEUTRAL']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'mkt_CHDM20', 'op': '>', 'value': 50}, {'column': 'mkt_DS20', 'op': '<', 'value': 0.45}, {'column': 'mkt_DS50', 'op': '<', 'value': 0.5}, {'column': 'mkt_CHDM20_delta', 'op': '>=', 'value': -8}, {'column': 'mkt_DS20_delta', 'op': '<=', 'value': 0.12}, {'column': 'smart_money_score', 'op': '>=', 'value': 62}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.62}, {'column': 'value_flow_quality_score', 'op': '>=', 'value': 55}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'CHDM50', 'op': '>=', 'value': 45}, {'column': 'CHDM03', 'op': 'up'}, {'column': 'DS20', 'op': 'not_up'}]","{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 60}",50.0,24.0,0.5,3.9654056716089103,-0.7084287148613189,14.28003584608339,-6.349224502865569,2.249099215130673,30.285585494105533,-14.287655112889295,39.76,0.943223401995003,1.8057938555999593,-0.1300270912049174,194322.3401995003
