fold,test_start,test_end,selected_hypothesis,selected_risk,trades,symbols,win_rate,avg_trade_pct,median_trade_pct,avg_win_pct,avg_loss_pct,profit_factor,best_trade_pct,worst_trade_pct,avg_hold_bars,total_return,sharpe,max_drawdown,final_equity,benchmark_ew_return,benchmark_bh_return,benchmark_ew_maxdd,benchmark_bh_maxdd
1,2024-05-08,2024-11-07,leader_pullback_market_regime_v3__mkt_regime_score=50__mkt_CHDM20=45__mkt_DS20=0.45__smart_money_score=62__stop_loss=0.08__take_profit=0.25__max_holding_bars=60,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 60}",4,4,0.0,-2.2052939384013452,-2.142013249065276,0.0,-2.2052939384013452,0.0,-1.70751966427273,-2.829629591202098,58.5,-0.04878154788999978,-0.658167498218786,-0.08765244341246814,95121.84521100002,0.0398156554788438,0.03534658463965612,-0.06994852079096436,-0.07071395509914491
2,2024-11-08,2025-05-07,leader_pullback_market_regime_v3__mkt_regime_score=50__mkt_CHDM20=45__mkt_DS20=0.45__smart_money_score=62__stop_loss=0.08__take_profit=0.25__max_holding_bars=60,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 60}",15,14,0.4,0.5381411833220462,-6.876131991696451,14.930583981122576,-9.05682068187831,1.0990305542868932,25.331250932268105,-14.287655112889292,36.06666666666667,0.017551448825000593,0.36136439923872016,-0.09179943125761014,101755.14488250006,0.006890337553305814,0.017857889365559654,-0.18157857929251697,-0.17499656540626984
3,2025-05-08,2025-11-07,leader_pullback_market_regime_v3__mkt_regime_score=50__mkt_CHDM20=45__mkt_DS20=0.45__smart_money_score=62__stop_loss=0.08__take_profit=0.25__max_holding_bars=60,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 60}",18,12,0.4444444444444444,7.204238961112048,-3.0546254504326837,23.201562842961366,-5.593620144367406,3.318289371697803,30.28558549410555,-7.695831864464157,24.11111111111111,0.4525617120600014,2.8583561750894133,-0.1116274398759205,145256.17120600014,0.2703097745100185,0.2775527684235728,-0.08082429932611379,-0.09357577107841608
4,2025-11-08,2026-05-07,leader_pullback_market_regime_v3__mkt_regime_score=50__mkt_CHDM20=50__mkt_DS20=0.45__smart_money_score=62__stop_loss=0.08__take_profit=0.25__max_holding_bars=60,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 60}",20,17,0.3,1.3455837929567918,-4.535487630251283,18.235272358084256,-5.892854163526407,1.3262022965483544,29.818033691487578,-10.974726374186627,15.55,0.06000711870000064,0.9609241693591148,-0.08558185925584916,106000.71187000006,0.14075389891177226,0.13686494165979735,-0.16207884061915145,-0.1719545688518732
