scope,hypothesis,hold,trades,symbols,win_rate,avg_trade_pct,median_trade_pct,avg_win_pct,avg_loss_pct,profit_factor,best_trade_pct,worst_trade_pct,avg_hold_bars,benchmark_ew_return,benchmark_bh_return,benchmark_ew_maxdd,benchmark_bh_maxdd,total_return,sharpe,max_drawdown,final_equity
signal_quality,accumulation_breakout_smt_v1,10,743,30,0.5114401076716016,1.326764529521642,0.28632784538295736,6.947746434188001,-4.6211106132873185,1.595872407331181,37.66478342749528,-26.075268817204304,9.947510094212651,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,accumulation_breakout_smt_v1,20,743,30,0.4939434724091521,1.4268676268525495,0.0,9.545602835368438,-6.6387869397521,1.4339462591014145,61.71548117154812,-29.591836734693878,19.679676985195155,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,accumulation_breakout_smt_v1,30,743,30,0.5356662180349933,2.6488112278611933,0.837988826815637,11.935498542920572,-8.231543425389116,1.7073622003341304,91.81141439205956,-36.626506024096386,29.356662180349932,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,accumulation_breakout_smt_v1,60,743,30,0.48721399730820997,3.679171070734436,-0.23980815347722162,18.604559418394143,-10.641559584848391,1.683196557657715,111.32897603485839,-49.39725647776084,58.278600269179,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,composite_edge_score_v1,10,2676,30,0.49813153961136025,0.6080736022182277,0.0,5.315991519946832,-4.173556373511582,1.2980768384578347,43.632075471698116,-26.075268817204304,9.963004484304932,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,composite_edge_score_v1,20,2676,30,0.5280269058295964,1.2934736156079822,0.5969285348501931,7.817681249804683,-6.112045294606813,1.45633663745559,59.37940761636106,-32.46329526916802,19.763079222720478,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,composite_edge_score_v1,30,2676,30,0.5358744394618834,1.4857725981071503,0.8638642535927779,9.882280972818378,-8.370495437181297,1.38997790444196,70.48,-41.4918414918415,29.493273542600896,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,composite_edge_score_v1,60,2676,30,0.49850523168908817,2.9308143425699518,0.0,16.181511587321328,-10.34885337106134,1.5706687730134163,131.67848699763593,-47.87128007973801,58.529895366218234,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,leader_pullback_market_healthy,10,771,30,0.5343709468223087,1.3233547219538224,0.5694760820045639,6.373060067817541,-4.5478590858765715,1.635548860336157,39.285714285714285,-26.075268817204304,9.970168612191959,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,leader_pullback_market_healthy,20,771,30,0.5330739299610895,1.9729550226665498,0.841219768664558,9.08238721067235,-6.31917948888693,1.6877693649721637,60.30701754385963,-34.9938195302843,19.811932555123217,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
