hypothesis,symbol,entry_date,exit_date,entry_price,exit_price,shares,entry_value,exit_value,pnl,pnl_pct,exit_reason,holding_bars,portfolio_run
composite_edge_score_v1,GAS,2022-05-30,2022-06-13,74.94745499999999,77.08144000000001,200,14989.490999999998,15385.455424000002,395.9644240000034,2.641613541113594,TRAILING_ATR_STOP,10,composite_edge_score_v1
composite_edge_score_v1,VCB,2022-06-02,2022-06-13,45.46272,43.268355,100,4546.272,4318.181829,-228.09017099999983,-5.017081490064823,STOP_LOSS,7,composite_edge_score_v1
composite_edge_score_v1,ACB,2022-05-30,2022-06-14,15.017504999999998,14.002995,1100,16519.2555,15372.487911,-1146.7675889999991,-6.9420052798384235,STOP_LOSS,11,composite_edge_score_v1
composite_edge_score_v1,HDB,2022-06-01,2022-06-15,10.635315,10.184905,1700,18080.0355,17279.709823,-800.3256770000007,-4.42657138034934,STOP_LOSS,10,composite_edge_score_v1
composite_edge_score_v1,VHM,2022-06-01,2022-06-17,69.63479999999998,64.7676,200,13926.959999999997,12927.61296,-999.3470399999969,-7.175629426665957,STOP_LOSS,12,composite_edge_score_v1
composite_edge_score_v1,POW,2022-06-13,2022-06-21,12.076035,12.223885000000001,500,6038.0175,6099.718615,61.701114999999845,1.021877048219881,TRAILING_ATR_STOP,6,composite_edge_score_v1
composite_edge_score_v1,FPT,2022-05-30,2022-06-22,56.40819,55.1724,300,16922.457,16518.616560000002,-403.8404399999963,-2.3864172915315804,STOP_LOSS,17,composite_edge_score_v1
composite_edge_score_v1,MWG,2022-05-30,2022-07-04,70.63529999999999,67.7661,200,14127.059999999998,13526.11356,-600.9464399999979,-4.2538676837218645,STOP_LOSS,25,composite_edge_score_v1
composite_edge_score_v1,VRE,2022-06-13,2022-07-06,29.11455,27.5862,200,5822.91,5506.20552,-316.7044799999994,-5.43893826282734,STOP_LOSS,17,composite_edge_score_v1
composite_edge_score_v1,SSB,2022-07-13,2022-07-28,23.441715,22.3888,1400,32818.401,31281.63136,-1536.7696399999986,-4.682646299556151,ATR_STOP,11,composite_edge_score_v1
composite_edge_score_v1,SAB,2022-07-28,2022-08-04,67.623795,75.06245,200,13524.759,14982.46502,1457.7060199999996,10.778055416736073,TRAILING_ATR_STOP,5,composite_edge_score_v1
composite_edge_score_v1,BCM,2022-07-28,2022-08-23,65.4327,82.21887000000001,200,13086.539999999999,16410.886452000002,3324.3464520000034,25.402791356615296,TAKE_PROFIT,18,composite_edge_score_v1
composite_edge_score_v1,BID,2022-07-29,2022-09-08,26.633309999999998,27.466260000000002,100,2663.3309999999997,2741.132748,77.80174800000032,2.921219630605446,TRAILING_ATR_STOP,27,composite_edge_score_v1
composite_edge_score_v1,STB,2022-07-15,2022-09-09,23.411699999999996,23.988,400,9364.679999999998,9576.009600000001,211.32960000000276,2.256666538525639,TRAILING_ATR_STOP,38,composite_edge_score_v1
composite_edge_score_v1,SHB,2022-07-18,2022-09-19,7.883939999999999,7.306345,1000,7883.939999999999,7291.73231,-592.2076899999984,-7.5115702301133505,STOP_LOSS,43,composite_edge_score_v1
composite_edge_score_v1,GVR,2022-08-04,2022-09-19,23.33166,22.978505,700,16332.162,16052.783593,-279.37840700000015,-1.710602717509171,STOP_LOSS,30,composite_edge_score_v1
composite_edge_score_v1,CTG,2022-07-15,2022-09-22,16.698345,15.522235,600,10019.007,9294.714318,-724.2926819999993,-7.229186305588961,STOP_LOSS,47,composite_edge_score_v1
composite_edge_score_v1,BVH,2022-07-13,2022-09-30,49.254614999999994,46.946515,600,29552.768999999997,28111.573182,-1441.1958179999965,-4.876686235391332,STOP_LOSS,55,composite_edge_score_v1
composite_edge_score_v1,HPG,2022-08-23,2022-09-30,17.50875,16.281855,900,15757.875,14624.362161,-1133.512839000001,-7.193310259156142,STOP_LOSS,26,composite_edge_score_v1
composite_edge_score_v1,VNM,2022-07-15,2022-10-07,59.699835,57.09144,100,5969.9835,5697.725712,-272.2577879999999,-4.560444564042763,STOP_LOSS,58,composite_edge_score_v1
composite_edge_score_v1,VCB,2022-11-29,2022-12-07,42.75136499999999,44.95751,400,17100.546,17947.037992,846.4919920000029,4.9500875118256635,TRAILING_ATR_STOP,6,composite_edge_score_v1
composite_edge_score_v1,SHB,2022-11-29,2022-12-21,6.143069999999999,6.5967,3000,18429.209999999995,19750.519800000002,1321.3098000000064,7.169649702835914,TRAILING_ATR_STOP,16,composite_edge_score_v1
composite_edge_score_v1,POW,2022-11-30,2022-12-21,9.42471,8.925535,300,2827.4129999999996,2672.305179,-155.1078209999996,-5.485856540943952,STOP_LOSS,15,composite_edge_score_v1
composite_edge_score_v1,HPG,2022-12-21,2022-12-26,14.707349999999998,13.863065,700,10295.144999999999,9684.737209,-610.4077909999978,-5.92908396142063,STOP_LOSS,3,composite_edge_score_v1
composite_edge_score_v1,STB,2022-11-30,2023-01-13,19.559775,25.137425,100,1955.9774999999997,2508.7150149999998,552.737515,28.258889225464,TAKE_PROFIT,31,composite_edge_score_v1
