symbol,entry_time,exit_time,entry_price,exit_price,shares,entry_value,exit_value,pnl,pnl_pct,exit_reason,holding_bars,strategy_ids,family_votes
SIP,2021-07-21,2021-09-01,46.203089999999996,46.53672,100,4620.308999999999,4644.364656000001,24.055656000001363,0.00520650372085533,STOP_LOSS,30,"qa_068,qa_017,qa_013","structure,trend,volatility"
SJS,2021-08-26,2021-09-14,24.912449999999996,22.768610000000002,200,4982.489999999999,4544.614556,-437.8754439999984,-0.08788285455665712,STOP_LOSS,11,"qa_068,qa_017,qa_013","structure,trend,volatility"
HDC,2021-07-20,2021-09-21,26.233109999999996,31.444270000000003,200,5246.621999999999,6276.2762920000005,1029.654292000001,0.19625090048415936,TAKE_PROFIT,43,"qa_017,qa_013","structure,trend"
VCB,2021-05-21,2021-09-28,41.970975,42.588695,100,4197.0975,4250.351761,53.25426100000004,0.012688354511659556,MAX_HOLDING,90,"qa_068,qa_017,qa_013","structure,trend,volatility"
GAS,2021-06-02,2021-10-01,54.817395,64.34781,200,10963.479,12843.822876,1880.3438760000008,0.1715097804264505,TAKE_PROFIT,85,"qa_068,qa_017,qa_013","structure,trend,volatility"
VPI,2021-07-13,2021-10-01,23.371679999999998,28.70564,300,7011.503999999999,8594.468615999998,1582.9646159999993,0.22576677072422685,TAKE_PROFIT,56,"qa_068,qa_017,qa_013","structure,trend,volatility"
HDG,2021-07-20,2021-10-13,22.121055,27.7861,300,6636.3165,8319.15834,1682.84184,0.2535807085150324,TAKE_PROFIT,59,"qa_017,qa_013","structure,trend"
KDH,2021-07-07,2021-10-19,24.602294999999998,30.444770000000002,200,4920.459,6076.776092000001,1156.3170920000011,0.2350018752315589,TAKE_PROFIT,72,"qa_068,qa_017,qa_013","structure,trend,volatility"
OCB,2021-09-21,2021-11-05,11.475735,13.903045,500,5737.8675,6937.619455,1199.7519549999997,0.20909370162346894,TAKE_PROFIT,33,"qa_068,qa_017,qa_013","structure,trend,volatility"
VJC,2021-07-06,2021-11-11,118.25909999999999,129.1354,100,11825.91,12887.712920000002,1061.802920000002,0.08978614922657131,MAX_HOLDING,90,"qa_068,qa_017,qa_013","structure,trend,volatility"
VPI,2021-10-01,2021-11-11,28.73436,35.092445,300,8620.307999999999,10506.678032999998,1886.3700329999992,0.2188286118083019,TAKE_PROFIT,29,"qa_068,qa_017,qa_013","structure,trend,volatility"
KOS,2021-07-12,2021-11-17,28.8144,31.234375,100,2881.44,3117.190625,235.75062500000013,0.08181694742906329,MAX_HOLDING,90,"qa_068,qa_017,qa_013","structure,trend,volatility"
HPG,2021-10-01,2021-11-17,30.345164999999998,29.795095,300,9103.5495,8920.651443,-182.89805699999852,-0.020090851046616325,SIGNAL_OFF,33,"qa_068,qa_017,qa_013","structure,trend,volatility"
KDC,2021-07-13,2021-11-18,56.238105,54.23287,100,5623.8105,5412.440426,-211.37007399999948,-0.037584849987388355,MAX_HOLDING,90,"qa_068,qa_017,qa_013","structure,trend,volatility"
VPB,2021-10-19,2021-11-18,22.65132,21.139425,200,4530.263999999999,4219.429230000001,-310.83476999999857,-0.0686129483844647,STOP_LOSS,22,"qa_068,qa_017,qa_013","structure,trend,volatility"
SCS,2021-07-14,2021-11-19,52.34616,59.100435000000004,100,5234.616,5898.223413000001,663.6074130000006,0.12677289279672102,MAX_HOLDING,90,"qa_068,qa_017,qa_013","structure,trend,volatility"
REE,2021-11-05,2021-11-22,37.268625,35.692145000000004,1200,44722.35,42744.91285200001,-1977.43714799999,-0.04421585958698481,STOP_LOSS,11,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
GMD,2021-11-11,2021-11-22,40.790385,37.351315,200,8158.077,7455.322474,-702.7545260000006,-0.08614217860410003,STOP_LOSS,7,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
HPG,2021-11-22,2021-12-03,27.643814999999996,27.956015,900,24879.433499999996,25110.092673000003,230.65917300000729,0.009271078177885654,SIGNAL_OFF,9,"qa_055,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure"
VTP,2021-11-18,2021-12-06,45.662819999999996,43.948015,100,4566.281999999999,4386.011896999999,-180.27010299999984,-0.039478530454317075,STOP_LOSS,12,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
CTD,2021-09-01,2021-12-09,45.96297,53.623175,100,4596.297,5351.5928650000005,755.295865000001,0.16432703652527264,TAKE_PROFIT,69,"qa_068,qa_017,qa_013","structure,trend,volatility"
MSB,2021-09-28,2021-12-30,11.155574999999999,13.723135000000001,400,4462.23,5478.275492000001,1016.0454920000011,0.2276990410624287,TAKE_PROFIT,67,"qa_068,qa_017,qa_013","structure,trend,volatility"
SSB,2021-10-13,2021-12-30,20.6103,25.767110000000002,500,10305.15,12857.78789,2552.63789,0.24770506882481091,TAKE_PROFIT,56,"qa_068,qa_017,qa_013","structure,trend,volatility"
VRE,2021-09-14,2022-01-07,28.514249999999997,35.932025,200,5702.849999999999,7172.032190000001,1469.1821900000014,0.25762245017841984,TAKE_PROFIT,82,"qa_068,qa_017,qa_013","structure,trend,volatility"
DGC,2021-11-18,2022-01-07,64.021995,60.769600000000004,100,6402.199500000001,6064.80608,-337.39342000000033,-0.052699610501047385,SIGNAL_OFF,35,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
CTR,2022-01-07,2022-01-13,66.59328,63.258355,100,6659.3279999999995,6313.1838290000005,-346.144170999999,-0.0519788439614326,STOP_LOSS,4,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
GMD,2022-01-13,2022-01-17,34.187085,32.633675000000004,300,10256.1255,9770.522295,-485.60320499999943,-0.04734762703518004,STOP_LOSS,2,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
PDR,2021-11-17,2022-01-24,55.577774999999995,55.082445,100,5557.777499999999,5497.228011,-60.549488999999085,-0.010894550744429602,SIGNAL_OFF,47,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
VTP,2021-12-30,2022-01-24,41.410695,38.630675000000004,200,8282.139,7710.682730000001,-571.4562699999979,-0.06899863308258868,STOP_LOSS,16,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
VCB,2021-11-19,2022-01-25,42.371175,52.00398500000001,200,8474.235,10379.995406000002,1905.7604060000012,0.22488878417933902,TAKE_PROFIT,46,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
VHM,2021-12-30,2022-01-25,80.10003,74.292835,100,8010.003000000001,7414.424932999999,-595.5780670000013,-0.07435428763260155,STOP_LOSS,17,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
HPG,2022-01-21,2022-01-25,25.232609999999998,23.20839,400,10093.044,9264.789288,-828.2547119999999,-0.08206193413998789,STOP_LOSS,2,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
VNM,2021-11-22,2022-02-28,67.41368999999999,62.828570000000006,400,26965.475999999995,25081.165144000002,-1884.3108559999928,-0.06987864245378028,STOP_LOSS,64,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
MWG,2021-11-11,2022-03-25,63.321645,64.797585,100,6332.1645,6466.798983,134.63448299999982,0.02126200022125133,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
NVL,2021-11-17,2022-03-31,79.50973499999999,79.96000000000001,100,7950.973499999999,7980.008000000001,29.03450000000157,0.0036516912048570626,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
REE,2022-02-15,2022-03-31,35.66782499999999,43.628175,200,7133.564999999999,8708.18373,1574.618730000002,0.22073377476759548,TAKE_PROFIT,32,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VPI,2022-02-15,2022-04-12,44.312144999999994,44.85756000000001,100,4431.214499999999,4476.784488,45.5699880000011,0.010283859650667127,SIGNAL_OFF,39,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
DBC,2022-02-15,2022-04-12,26.233109999999996,25.637175,300,7869.932999999999,7675.770195,-194.16280499999903,-0.024671468613519206,SIGNAL_OFF,39,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
BWE,2021-12-09,2022-04-14,35.43771,43.87805,300,10631.313,13137.08817,2505.775170000001,0.23569761985184715,TAKE_PROFIT,83,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
VHM,2022-02-28,2022-04-14,76.11804,71.18439000000001,400,30447.215999999997,28416.808488000002,-2030.4075119999943,-0.06668614667429675,STOP_LOSS,32,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
SJS,2022-03-30,2022-04-18,34.45721999999999,32.413785000000004,200,6891.443999999999,6469.791486,-421.6525139999985,-0.061184929312347106,STOP_LOSS,12,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
KBC,2022-04-12,2022-04-18,37.2186,37.86106,200,7443.72,7557.067576,113.34757600000012,0.015227275609507089,SIGNAL_OFF,4,"qa_055,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure"
VCI,2022-04-14,2022-04-18,22.011,19.660165000000003,900,19809.899999999998,17658.760203,-2151.139796999996,-0.10858912952614584,STOP_LOSS,2,"qa_055,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure"
BID,2022-04-14,2022-04-18,30.045015,28.675655000000003,700,21031.5105,20032.812583,-998.6979170000013,-0.047485791236915736,STOP_LOSS,2,"qa_055,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure"
SCS,2021-12-09,2022-04-19,58.2291,73.02347,200,11645.82,14575.484612000002,2929.6646120000023,0.25156361784743386,TAKE_PROFIT,86,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
VRE,2022-04-12,2022-04-20,32.216100000000004,30.834575000000005,200,6443.220000000001,6154.581170000001,-288.63882999999987,-0.04479729545165303,SIGNAL_OFF,6,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
