date,equity,return,drawdown
2021-06-25,114753.08501122528,0.002621161325363719,-0.0018874475040947525
2021-06-28,115217.08501122528,0.00404346427771074,0.0
2021-06-29,114927.08501122528,-0.0025169878232186305,-0.0025169878232186305
2021-06-30,115447.08501122528,0.004524607928141577,0.0
2021-07-01,115856.08501122528,0.0035427486104151473,0.0
2021-07-02,115572.08501122528,-0.0024513170799140838,-0.0024513170799140838
2021-07-05,113959.08501122528,-0.013956657438890518,-0.01637376232604615
2021-07-06,112418.2007652253,-0.01352138134356029,-0.02967374778516718
2021-07-07,114099.71928872529,0.014957707133310905,-0.01515989188077449
2021-07-08,114021.71928872529,-0.0006836125494982248,-0.015833140937933976
2021-07-09,113510.5143107253,-0.004483400015268368,-0.02024555464887945
2021-07-12,111918.4952537253,-0.014025300358008974,-0.033986905022023395
2021-07-13,112257.5538392253,0.003029513439501974,-0.03106035536805274
2021-07-14,111503.2642957253,-0.006719276500361748,-0.03757092875249701
2021-07-15,111330.2642957253,-0.0015515240840050515,-0.039064160635684186
2021-07-16,112013.2642957253,0.0061348996548302726,-0.03316891568645408
2021-07-19,110917.5516847253,-0.009781989819591441,-0.04262644751047373
2021-07-20,111322.7302462253,0.003652970655642296,-0.03912919001674142
2021-07-21,111347.5016592253,0.0002225189136595418,-0.03891537808793688
2021-07-22,112753.5016592253,0.012627135580491222,-0.02677963226272817
2021-07-23,112356.5016592253,-0.0035209549518013805,-0.030206297335706678
2021-07-26,112906.5016592253,0.004895132830569304,-0.025459028342915246
2021-07-27,113057.5016592253,0.0013373897674711088,-0.024155687219439836
2021-07-28,112749.5016592253,-0.002724277429447919,-0.026814157855402976
2021-07-29,113820.5016592253,0.009498933336636872,-0.01756993041671273
2021-07-30,114385.5016592253,0.004963956332678876,-0.012693190451390612
2021-08-02,114835.5016592253,0.00393406501237048,-0.00880906127547032
2021-08-03,115684.5016592253,0.007393184056611712,-0.0014810042302341175
2021-08-04,115606.5016592253,-0.0006742476207380887,-0.0021542532873936038
2021-08-05,116006.5016592253,0.0034600130118900285,0.0
2021-08-06,115804.5016592253,-0.0017412817136179815,-0.0017412817136179815
2021-08-09,116745.5016592253,0.008125763562879973,0.0
2021-08-10,117185.5016592253,0.003768881830533699,0.0
2021-08-11,116588.5016592253,-0.0050944868737778926,-0.0050944868737778926
2021-08-12,116505.5016592253,-0.000711905538014368,-0.005802765618373451
2021-08-13,117206.5016592253,0.006016883237414783,0.0
2021-08-16,117228.5016592253,0.00018770289777925164,0.0
2021-08-17,116399.5016592253,-0.007071659095412186,-0.007071659095412186
2021-08-18,116548.5016592253,0.001280074208876103,-0.005800637134958153
2021-08-19,116823.5016592253,0.0023595326931278304,-0.003454791234791199
2021-08-20,115054.5016592253,-0.015142501079621673,-0.01854497813441014
2021-08-23,113635.19868222531,-0.01233591868663908,-0.03065212747873769
2021-08-24,113758.19868222531,0.0010824110964418043,-0.029602894585208483
2021-08-25,114875.19868222531,0.00981907249709768,-0.020074495056166985
2021-08-26,114403.7261922253,-0.0041042147949117425,-0.02409631981146887
2021-08-27,115217.7261922253,0.007115152863397922,-0.017152615946974925
2021-08-30,115645.7261922253,0.0037147061840634432,-0.013501626691442392
2021-08-31,116123.7261922253,0.004133313142981709,-0.009424119999515979
2021-09-01,115533.1975512253,-0.005085340096841806,-0.014461535241046763
2021-09-06,116299.1975512253,0.006630128969298044,-0.007927288115491038
2021-09-07,114981.1975512253,-0.011332838297697378,-0.019170287738836334
2021-09-08,114935.1975512253,-0.00040006541051640365,-0.01956268378031878
2021-09-09,115769.1975512253,0.007256262813907011,-0.012448372941267216
2021-09-10,116060.1975512253,0.002513621983699421,-0.00996604146145419
2021-09-13,115328.1975512253,-0.006307071807946207,-0.016210256730262107
2021-09-14,114477.25925722529,-0.007378406253353953,-0.023469057123989057
2021-09-15,115171.25925722529,0.006062339406996298,-0.017548995106840604
2021-09-16,115871.25925722529,0.006077905238811354,-0.011577750997324943
2021-09-17,116429.25925722529,0.00481568944341304,-0.006817816407168165
2021-09-20,115690.25925722529,-0.006347201766244481,-0.013121744117071121
2021-09-21,115929.9301817253,0.0020716603631003583,-0.011077267551152792
2021-09-22,116195.9301817253,0.0022944894349805622,-0.00880819478953676
2021-09-23,116494.9301817253,0.0025732398676303614,-0.006257620519900864
2021-09-24,116733.9301817253,0.00205159142657263,-0.004218867173937602
2021-09-27,115750.9301817253,-0.008420859286325078,-0.012604199973443198
2021-09-28,117032.5897127253,0.011072563555107884,-0.0016711972236026496
2021-09-29,117227.5897127253,0.0016662025550204795,-7.779221666170955e-06
2021-09-30,117444.5897127253,0.0018511000740677463,0.0
2021-10-01,116660.29984722531,-0.006677956536085605,-0.006677956536085605
2021-10-04,117760.29984722531,0.009429085999612008,0.0
2021-10-05,118296.29984722531,0.004551618845191285,0.0
2021-10-06,118480.29984722531,0.0015554163590714154,0.0
2021-10-07,118504.29984722531,0.00020256532124696136,0.0
2021-10-08,118842.29984722531,0.0028522171806064645,0.0
2021-10-11,119765.29984722531,0.007766594900860513,0.0
2021-10-12,120207.29984722531,0.0036905514415597196,0.0
2021-10-13,120356.00303722531,0.0012370562369257154,0.0
2021-10-14,120742.00303722531,0.003207152034457428,0.0
2021-10-15,120897.00303722531,0.0012837289104123961,0.0
2021-10-18,120963.00303722531,0.0005459192398646895,0.0
2021-10-19,120915.98486522531,-0.0003886987824328614,-0.0003886987824328614
2021-10-20,121238.98486522531,0.002671276261447364,0.0
2021-10-21,120914.98486522531,-0.0026724077272684,-0.0026724077272684
2021-10-22,120780.98486522531,-0.0011082166544482686,-0.0037776627749657177
2021-10-25,120429.98486522531,-0.002906086586325407,-0.006672771146173151
2021-10-26,120686.98486522531,0.002134020030705841,-0.004552990942753521
2021-10-27,121636.98486522531,0.007871602733806826,0.0
2021-10-28,122111.98486522531,0.0039050622680782965,0.0
2021-10-29,121579.98486522531,-0.004356656724458063,-0.004356656724458063
2021-11-01,121314.98486522531,-0.0021796350796865482,-0.0065267958823177485
2021-11-02,121887.98486522531,0.004723241738327388,-0.0018343817787191963
2021-11-03,122893.98486522531,0.008253479628138605,0.0
2021-11-04,123285.98486522531,0.0031897411450194646,0.0
2021-11-05,124642.53197022532,0.011003254802100626,0.0
2021-11-08,125546.53197022532,0.007252740984240891,0.0
2021-11-09,125641.53197022532,0.0007566915510062167,0.0
2021-11-10,124274.53197022532,-0.010880160234944869,-0.010880160234944869
2021-11-11,123578.19118172533,-0.005603246115357119,-0.016422442134731097
2021-11-12,125143.19118172533,0.012664046827636666,-0.003966369883312892
2021-11-15,124475.19118172533,-0.005337885295173317,-0.009283083151010896
2021-11-16,124031.19118172533,-0.003566975843015907,-0.012816946460678436
2021-11-17,123987.77349872532,-0.00035005455149095255,-0.013162514381724555
2021-11-18,122726.19317322533,-0.010175038150136317,-0.02320362344587512
2021-11-19,120178.70735122533,-0.02075747447331211,-0.043479449297821215
2021-11-22,120219.18826772536,0.0003368393402811698,-0.04315725554655725
2021-11-23,121415.18826772536,0.009948495055020157,-0.03363811023493035
2021-11-24,123502.18826772536,0.017188953291396247,-0.017027360849173223
2021-11-25,124957.18826772536,0.011781167770451795,-0.0054467952735735015
2021-11-26,124543.18826772536,-0.0033131347282958634,-0.008741884035290526
2021-11-29,122766.18826772536,-0.014268142840378029,-0.022885296425559032
2021-11-30,123026.18826772536,0.002117846971293025,-0.020815917009987972
2021-12-01,123475.18826772536,0.0036496294514376526,-0.017242257942328698
2021-12-02,122936.18826772536,-0.004365249468835097,-0.02153224065383952
2021-12-03,120814.28094072535,-0.017260233596790964,-0.038420822747082806
2021-12-06,119789.29283772536,-0.008483997876897353,-0.046578858445365245
2021-12-07,121838.29283772536,0.017105034610862102,-0.030270556820345518
2021-12-08,122741.29283772536,0.007411463005335239,-0.023083442927035236
2021-12-09,123430.32735522537,0.005613714028668282,-0.017599312745756435
2021-12-10,123373.32735522537,-0.00046179898588416535,-0.018052984386862425
2021-12-13,124155.32735522537,0.006338485122869386,-0.011828927836952441
2021-12-14,123712.32735522537,-0.003568111086627135,-0.015354831995021634
2021-12-15,124329.32735522537,0.004987376870118743,-0.01044403545883954
2021-12-16,124458.32735522537,0.0010375669421216482,-0.009417304902652357
2021-12-17,123861.32735522537,-0.0047967863033869795,-0.014168918406867403
2021-12-20,123016.32735522537,-0.006822145523893819,-0.02089440150747346
2021-12-21,123345.32735522537,0.00267444173528264,-0.018275840631616247
2021-12-22,123503.32735522537,0.0012809565095641684,-0.017018294679076895
2021-12-23,122372.32735522537,-0.009157648010137964,-0.026020095136811028
2021-12-24,124097.32735522537,0.014096324204022181,-0.012290558629656778
2021-12-27,125130.32735522537,0.008324111582540983,-0.004068755028560966
2021-12-28,124934.32735522537,-0.0015663668763815641,-0.005628748741837608
2021-12-29,124681.32735522537,-0.002025063930433224,-0.00764241409622024
2021-12-30,124547.95659522538,-0.0010696931355246297,-0.008703932193847352
2021-12-31,126474.95659522538,0.015471951950706497,0.0
2022-01-04,126212.95659522538,-0.0020715563543423077,-0.0020715563543423077
2022-01-05,125784.95659522538,-0.0033910940013284208,-0.005455625513344109
2022-01-06,126153.95659522538,0.0029335781478816436,-0.0025380518692513787
2022-01-07,126146.56028972537,-5.8629199587767467e-05,-0.0025965322648895395
2022-01-10,125687.56028972537,-0.0036386247785575865,-0.006225709236809762
2022-01-11,125382.56028972537,-0.002426652242250027,-0.00863725384778069
2022-01-12,125335.56028972537,-0.00037485276972648585,-0.009008868918979451
2022-01-13,125384.36249322537,0.00038937236477165627,-0.008623004358802588
2022-01-14,125603.36249322537,0.0017466292896917146,-0.006891436261089123
2022-01-17,123794.88478822538,-0.01439832237849159,-0.02119053351864264
2022-01-18,124038.88478822538,0.001971002278627232,-0.019261297829865964
2022-01-19,124142.88478822538,0.0008384467514164218,-0.01843900065104298
2022-01-20,124501.88478822538,0.0028918290453168183,-0.015600494043375601
2022-01-21,124417.74774422537,-0.0006757893195200593,-0.016265740715641908
2022-01-24,123141.65848522537,-0.010256488982772427,-0.02635540030796768
2022-01-25,122466.86811222538,-0.005479789547263247,-0.03169076780810942
2022-01-26,122901.86811222538,0.003551981092562828,-0.02825135172360982
2022-01-27,124347.86811222538,0.011765484302318496,-0.01681825825651484
2022-01-28,124437.86811222538,0.0007237759791649534,-0.016106654928687347
2022-02-07,125309.86811222538,0.007007513172867741,-0.009212009352403183
2022-02-08,125079.86811222538,-0.0018354500205364221,-0.011030551190184479
2022-02-09,126185.86811222538,0.008842350225438889,-0.0022857369615488787
2022-02-10,126908.86811222538,0.005729643190765188,0.0
2022-02-11,125751.86811222538,-0.009116778182726049,-0.009116778182726049
2022-02-14,125215.86811222538,-0.0042623621266735245,-0.013340281299356382
2022-02-15,126368.10486322538,0.009202002656462982,-0.004261035946848124
2022-02-16,126629.10486322538,0.002065394588947056,-0.0022044420784889107
2022-02-17,126424.10486322538,-0.0016189011224664318,-0.003819774427200162
2022-02-18,126359.10486322538,-0.000514142457803568,-0.004331952976791564
2022-02-21,127524.10486322538,0.009219755088175408,0.0
2022-02-22,127268.10486322538,-0.002007463610699922,-0.002007463610699922
2022-02-23,127535.10486322538,0.0020979333375550357,0.0
2022-02-24,125614.10486322538,-0.015062519469131064,-0.015062519469131064
2022-02-25,126237.10486322538,0.004959634116553646,-0.010177589938017761
2022-02-28,125299.6067912254,-0.007426485841985575,-0.017528492052423017
2022-03-01,125991.6067912254,0.005522762742208753,-0.012102535013048477
2022-03-02,124924.6067912254,-0.008468818099669706,-0.020468858945147717
2022-03-03,125954.6067912254,0.008244972919717375,-0.012392651213130601
2022-03-04,125523.6067912254,-0.0034218676948784,-0.015772112895168888
2022-03-07,124454.6067912254,-0.008516326349496839,-0.0241541187840294
2022-03-08,123084.6067912254,-0.011008029636847438,-0.03489625916545025
2022-03-09,122254.6067912254,-0.006743329012764643,-0.0414042712213476
2022-03-10,123740.6067912254,0.012154961183079571,-0.029752577347777143
2022-03-11,123347.6067912254,-0.0031759986490373926,-0.032834081851352614
2022-03-14,122626.6067912254,-0.005845269468586767,-0.03848742726376464
2022-03-15,122139.6067912254,-0.003971405657738902,-0.042305983735116515
2022-03-16,122708.6067912254,0.004658603502569081,-0.03784446703655553
2022-03-17,122705.6067912254,-2.4448162834311837e-05,-0.03786798997169738
2022-03-18,122724.6067912254,0.00015484215022332215,-0.03771901138246592
2022-03-21,125038.6067912254,0.018855224396330694,-0.019574987409759492
2022-03-22,125417.6067912254,0.003031063842808157,-0.016603256603512362
2022-03-23,125677.6067912254,0.002073074161212496,-0.014564602224556578
2022-03-24,126514.6067912254,0.006659897664907044,-0.008001703319995057
2022-03-25,127177.4057742254,0.005238912721704514,-0.0028047108236088913
2022-03-28,127076.4057742254,-0.0007941662230420699,-0.003596649640049465
2022-03-29,128397.4057742254,0.010395320767468075,0.0
2022-03-30,128217.0703302254,-0.0014045100281628864,-0.0014045100281628864
2022-03-31,128148.26206022539,-0.0005366545173961512,-0.001940410808907611
2022-04-01,129311.1912057254,0.009074872548435087,0.0
2022-04-04,130324.1912057254,0.0078338153918045,0.0
2022-04-05,130920.1912057254,0.004573210809796446,0.0
2022-04-06,130740.1912057254,-0.0013748834182281122,-0.0013748834182281122
2022-04-07,128740.1912057254,-0.015297514724090577,-0.016651365842984434
2022-04-08,127365.1912057254,-0.01068042533665936,-0.027153947510004328
2022-04-12,126118.9189487254,-0.009785030314813148,-0.036673275625265234
2022-04-13,127601.9189487254,0.011758743353984302,-0.02534576390730836
2022-04-14,127244.5636962254,-0.0028005476363063275,-0.028075329524413717
2022-04-15,125848.5636962254,-0.010970999148794403,-0.03873831425689356
2022-04-18,125006.19994722541,-0.00669347129803799,-0.04517249176031879
2022-04-19,124817.68455922541,-0.0015080483054407123,-0.046612417766107805
2022-04-20,124614.25213722541,-0.0016298365309241891,-0.048166283675762034
2022-04-21,124323.25213722541,-0.0023352064070452094,-0.05038901186856415
2022-04-22,124003.25213722541,-0.00257393524138827,-0.05283324905652509
2022-04-25,123069.8041232254,-0.007527609138565428,-0.05996315014667253
2022-04-26,123088.06002722541,0.0001483378000808333,-0.059823707148370486
2022-04-27,123088.06002722541,0.0,-0.059823707148370486
2022-04-28,122959.06002722541,-0.001048030166138525,-0.0608090402647673
2022-04-29,122904.06002722541,-0.0004473033543670457,-0.06122914353144804
2022-05-04,122780.06002722541,-0.0010089170363658528,-0.062176285441783
2022-05-05,122971.06002722541,0.0015556271918879538,-0.06071738137021876
2022-05-06,122790.06002722541,-0.0014718910283437747,-0.062099903029659176
2022-05-09,122374.06002722541,-0.0033878963810894946,-0.06527741137400844
2022-05-10,122565.06002722541,0.0015607882908967863,-0.06381850730244432
2022-05-11,122480.06002722541,-0.0006935092267006393,-0.0644677578054964
2022-05-12,122505.06002722541,0.00020411485750782,-0.06427680177518691
2022-05-13,122608.14719922541,0.0008414931756866029,-0.06348939708954904
2022-05-16,122608.14719922541,0.0,-0.06348939708954904
2022-05-17,122608.14719922541,0.0,-0.06348939708954904
2022-05-18,122608.14719922541,0.0,-0.06348939708954904
2022-05-19,122608.14719922541,0.0,-0.06348939708954904
2022-05-20,122608.14719922541,0.0,-0.06348939708954904
2022-05-23,122608.14719922541,0.0,-0.06348939708954904
2022-05-24,122608.14719922541,0.0,-0.06348939708954904
2022-05-25,122608.14719922541,0.0,-0.06348939708954904
2022-05-26,122608.14719922541,0.0,-0.06348939708954904
2022-05-27,122608.14719922541,0.0,-0.06348939708954904
2022-05-30,122608.14719922541,0.0,-0.06348939708954904
2022-05-31,122608.14719922541,0.0,-0.06348939708954904
2022-06-01,122608.14719922541,0.0,-0.06348939708954904
2022-06-02,122608.14719922541,0.0,-0.06348939708954904
2022-06-03,122608.14719922541,0.0,-0.06348939708954904
2022-06-06,122608.14719922541,0.0,-0.06348939708954904
2022-06-07,122608.14719922541,0.0,-0.06348939708954904
2022-06-08,122608.14719922541,0.0,-0.06348939708954904
2022-06-09,122608.14719922541,0.0,-0.06348939708954904
2022-06-10,122608.14719922541,0.0,-0.06348939708954904
2022-06-13,122608.14719922541,0.0,-0.06348939708954904
2022-06-14,122608.14719922541,0.0,-0.06348939708954904
2022-06-15,122608.14719922541,0.0,-0.06348939708954904
2022-06-16,122608.14719922541,0.0,-0.06348939708954904
2022-06-17,122608.14719922541,0.0,-0.06348939708954904
2022-06-20,122608.14719922541,0.0,-0.06348939708954904
2022-06-21,122608.14719922541,0.0,-0.06348939708954904
2022-06-22,122608.14719922541,0.0,-0.06348939708954904
2022-06-23,122608.14719922541,0.0,-0.06348939708954904
2022-06-24,122608.14719922541,0.0,-0.06348939708954904
2022-06-27,122608.14719922541,0.0,-0.06348939708954904
2022-06-28,122608.14719922541,0.0,-0.06348939708954904
2022-06-29,122608.14719922541,0.0,-0.06348939708954904
2022-06-30,122608.14719922541,0.0,-0.06348939708954904
2022-07-01,122608.14719922541,0.0,-0.06348939708954904
2022-07-04,122608.14719922541,0.0,-0.06348939708954904
2022-07-05,122608.14719922541,0.0,-0.06348939708954904
2022-07-06,122608.14719922541,0.0,-0.06348939708954904
2022-07-07,122608.14719922541,0.0,-0.06348939708954904
2022-07-08,122608.14719922541,0.0,-0.06348939708954904
2022-07-11,122608.14719922541,0.0,-0.06348939708954904
2022-07-12,122608.14719922541,0.0,-0.06348939708954904
2022-07-13,122608.14719922541,0.0,-0.06348939708954904
2022-07-14,122608.14719922541,0.0,-0.06348939708954904
2022-07-15,122608.14719922541,0.0,-0.06348939708954904
2022-07-18,122608.14719922541,0.0,-0.06348939708954904
2022-07-19,122608.14719922541,0.0,-0.06348939708954904
2022-07-20,122608.14719922541,0.0,-0.06348939708954904
2022-07-21,122608.14719922541,0.0,-0.06348939708954904
2022-07-22,122608.14719922541,0.0,-0.06348939708954904
2022-07-25,122608.14719922541,0.0,-0.06348939708954904
2022-07-26,122608.14719922541,0.0,-0.06348939708954904
2022-07-27,122608.14719922541,0.0,-0.06348939708954904
2022-07-28,122608.14719922541,0.0,-0.06348939708954904
2022-07-29,122608.14719922541,0.0,-0.06348939708954904
2022-08-01,122608.14719922541,0.0,-0.06348939708954904
2022-08-02,122608.14719922541,0.0,-0.06348939708954904
2022-08-03,122608.14719922541,0.0,-0.06348939708954904
2022-08-04,122608.14719922541,0.0,-0.06348939708954904
2022-08-05,122608.14719922541,0.0,-0.06348939708954904
2022-08-08,122608.14719922541,0.0,-0.06348939708954904
2022-08-09,122608.14719922541,0.0,-0.06348939708954904
2022-08-10,122608.14719922541,0.0,-0.06348939708954904
2022-08-11,122608.14719922541,0.0,-0.06348939708954904
2022-08-12,122608.14719922541,0.0,-0.06348939708954904
2022-08-15,122608.14719922541,0.0,-0.06348939708954904
2022-08-16,122608.14719922541,0.0,-0.06348939708954904
2022-08-17,122608.14719922541,0.0,-0.06348939708954904
2022-08-18,122608.14719922541,0.0,-0.06348939708954904
2022-08-19,122608.14719922541,0.0,-0.06348939708954904
2022-08-22,122608.14719922541,0.0,-0.06348939708954904
2022-08-23,122608.14719922541,0.0,-0.06348939708954904
2022-08-24,122608.14719922541,0.0,-0.06348939708954904
2022-08-25,122608.14719922541,0.0,-0.06348939708954904
2022-08-26,122608.14719922541,0.0,-0.06348939708954904
2022-08-29,122608.14719922541,0.0,-0.06348939708954904
2022-08-30,122608.14719922541,0.0,-0.06348939708954904
2022-08-31,122608.14719922541,0.0,-0.06348939708954904
2022-09-05,122608.14719922541,0.0,-0.06348939708954904
2022-09-06,122608.14719922541,0.0,-0.06348939708954904
2022-09-07,122608.14719922541,0.0,-0.06348939708954904
2022-09-08,122608.14719922541,0.0,-0.06348939708954904
2022-09-09,122608.14719922541,0.0,-0.06348939708954904
2022-09-12,122608.14719922541,0.0,-0.06348939708954904
2022-09-13,122608.14719922541,0.0,-0.06348939708954904
2022-09-14,122608.14719922541,0.0,-0.06348939708954904
2022-09-15,122608.14719922541,0.0,-0.06348939708954904
2022-09-16,122608.14719922541,0.0,-0.06348939708954904
2022-09-19,122608.14719922541,0.0,-0.06348939708954904
2022-09-20,122608.14719922541,0.0,-0.06348939708954904
