portfolio,trades,symbols,win_rate,avg_trade_pct,median_trade_pct,avg_win_pct,avg_loss_pct,profit_factor,best_trade_pct,worst_trade_pct,avg_hold_bars,total_return,sharpe,max_drawdown,final_equity,positive_months,negative_months,best_month,worst_month,benchmark_ew_return,benchmark_bh_return,benchmark_ew_maxdd,benchmark_bh_maxdd
breakout_accumulation_v3,48,26,0.375,1.4075228687566634,-3.1530393771985463,12.247260063110351,-5.096319447855548,1.4418947071613193,22.85566290260408,-11.344388584151044,7.583333333333333,0.5842557569500044,2.022204114841988,-0.15995473568313867,158425.57569500044,7,5,0.24210123286928975,-0.06672041340034951,0.4701078346285341,0.5340207855927936,-0.16207884061915134,-0.17304517651270435
curated_combined,75,30,0.52,4.8213532732661895,0.34934004351993436,13.998166020758262,-5.120193869850219,2.961739387470706,31.79364285286324,-10.974726374186615,20.2,0.5728856858400033,2.7136842905196974,-0.10149735262768866,157288.56858400034,9,4,0.23119241914749122,-0.0661111400513198,0.4701078346285341,0.5340207855927936,-0.16207884061915134,-0.17304517651270435
composite_score_v2,77,26,0.4935064935064935,4.719321446989438,-0.11748275770709714,14.829514021390223,-5.13163542037543,2.815724206507776,33.78679971566143,-9.683303054355154,20.0,0.5574647433000024,2.5848515491530857,-0.09019456503586465,155746.47433000023,9,4,0.18723330958333206,-0.05075948900895533,0.4701078346285341,0.5340207855927936,-0.16207884061915134,-0.17304517651270435
regime_switching,64,26,0.390625,3.116473927123635,-2.811616715218021,15.6212533008112,-4.899410286778649,2.0438426922110953,37.76761800917724,-12.49549934512865,16.15625,0.4362679617300027,1.9827879341809596,-0.13918243994844937,143626.79617300027,7,6,0.1804589332962685,-0.055435836669340155,0.4701078346285341,0.5340207855927936,-0.16207884061915134,-0.17304517651270435
leader_pullback_v2,48,24,0.2916666666666667,2.8473510648758773,-4.622645240551793,23.765259308222557,-5.765905270619814,1.6971654146194783,30.285585494105533,-11.344388584151044,16.9375,0.4311251446050015,2.055091623461628,-0.13377026187787622,143112.51446050016,7,6,0.2053167081947691,-0.07864664145782374,0.4701078346285341,0.5340207855927936,-0.16207884061915134,-0.17304517651270435
accumulation_breakout_v2,57,24,0.42105263157894735,2.2466592947798474,-1.6775173970803379,11.712285063994548,-4.637432173739932,1.8367978618256413,29.888373343208904,-9.597966788090325,10.789473684210526,0.23081891728500303,0.9940928472802003,-0.1644477223461065,123081.89172850031,8,5,0.12957533400743815,-0.07276694108358561,0.4701078346285341,0.5340207855927936,-0.16207884061915134,-0.17304517651270435
mean_reversion_ma50,52,23,0.40384615384615385,1.834803534932874,-2.4696967398653475,10.556650718389097,-4.0735445570858575,1.7555422356849446,29.002171742225,-7.800709363186725,18.25,0.1514669932000008,1.198535468326496,-0.09695350122762203,115146.69932000009,5,7,0.09645747442344677,-0.04623405647202039,0.4701078346285341,0.5340207855927936,-0.16207884061915134,-0.17304517651270435
