strategy,symbol,entry_date,exit_date,entry_price,exit_price,shares,entry_value,exit_value,pnl,pnl_pct,exit_reason,holding_bars
MC_HYBRID_BALANCED,PLX,2023-01-05,2023-04-06,32.226105,34.94252,100,3222.6105,3487.2634960000005,264.6529960000007,0.08212379249679747,MAX_HOLDING,60
MC_HYBRID_BALANCED,SSI,2023-04-05,2023-06-28,14.94747,18.430780000000002,1800,26905.446,33109.053192,6203.6071919999995,0.23057068788229712,TAKE_PROFIT,57
MC_HYBRID_BALANCED,MBB,2023-04-05,2023-07-03,10.16508,11.264365,2700,27445.716,30352.957928999997,2907.241928999996,0.10592698434247429,MAX_HOLDING,60
MC_HYBRID_BALANCED,SHB,2023-04-05,2023-07-03,7.013504999999999,7.706145,3900,27352.669499999996,29993.857569000003,2641.188069000007,0.09656052287693556,MAX_HOLDING,60
MC_HYBRID_BALANCED,GVR,2023-05-11,2023-07-07,16.228109999999997,19.760115,300,4868.432999999999,5916.178430999999,1047.7454310000003,0.21521204687422021,TAKE_PROFIT,41
MC_HYBRID_BALANCED,GVR,2023-07-07,2023-08-21,19.779885,18.700645,100,1977.9885,1866.3243710000002,-111.66412899999978,-0.05645337624561507,STOP_LOSS,31
MC_HYBRID_BALANCED,SSI,2023-07-05,2023-08-30,18.519255,22.448770000000003,5000,92596.27500000001,112019.36230000002,19423.087300000014,0.20976100064500447,TAKE_PROFIT,40
MC_HYBRID_BALANCED,TPB,2023-08-31,2023-09-25,14.14707,13.343325,8000,113176.56,106533.10680000001,-6643.453199999989,-0.05869990393770573,STOP_LOSS,15
MC_HYBRID_BALANCED,MBB,2023-07-12,2023-10-06,11.775884999999999,11.524235,400,4710.353999999999,4600.474611999999,-109.87938800000029,-0.02332720385771437,MAX_HOLDING,60
MC_HYBRID_BALANCED,BID,2023-11-16,2024-01-19,32.106045,39.130425,2400,77054.508,93725.19396,16670.685960000003,0.21634926226509685,TAKE_PROFIT,45
MC_HYBRID_BALANCED,HDB,2023-12-22,2024-02-07,11.575785,14.222885000000002,100,1157.5785,1419.443923,261.86542299999996,0.22621828498024105,TAKE_PROFIT,32
MC_HYBRID_BALANCED,GVR,2023-12-05,2024-02-16,20.180085000000002,24.307840000000002,800,16144.068000000001,19407.379456000002,3263.3114560000013,0.20213687504289507,TAKE_PROFIT,47
MC_HYBRID_BALANCED,SSI,2023-12-05,2024-03-06,23.35167,25.917035000000002,700,16346.169,18105.640651,1759.4716510000017,0.10763816592132393,MAX_HOLDING,60
MC_HYBRID_BALANCED,VPB,2024-01-22,2024-03-18,18.359175,17.231379999999998,200,3671.835,3439.3834479999996,-232.45155200000045,-0.06330664422557127,STOP_LOSS,35
MC_HYBRID_BALANCED,GVR,2024-03-18,2024-03-25,33.8169,32.02398,100,3381.6899999999996,3195.9932040000003,-185.69679599999927,-0.05491242426124195,STOP_LOSS,5
MC_HYBRID_BALANCED,HPG,2024-03-06,2024-04-15,23.571779999999997,22.608690000000003,700,16500.246,15794.430834000003,-705.8151659999967,-0.04277603897541871,STOP_LOSS,28
MC_HYBRID_BALANCED,GVR,2024-03-25,2024-04-15,32.05602,31.244370000000004,100,3205.602,3118.1881260000005,-87.4138739999994,-0.027269097660907186,STOP_LOSS,15
MC_HYBRID_BALANCED,VHM,2024-01-19,2024-04-22,43.371674999999996,41.47925,500,21685.837499999998,20698.14575,-987.6917499999981,-0.04554547409109739,MAX_HOLDING,60
MC_HYBRID_BALANCED,MWG,2024-01-19,2024-04-22,45.012495,48.09594,500,22506.2475,23999.874060000002,1493.6265600000006,0.06636497532518473,MAX_HOLDING,60
MC_HYBRID_BALANCED,CTG,2024-01-19,2024-04-22,21.750869999999995,21.96901,1000,21750.869999999995,21925.07198,174.20198000000528,0.008008966078138727,MAX_HOLDING,60
MC_HYBRID_BALANCED,MBB,2024-01-19,2024-04-22,13.92696,14.55272,1700,23675.832,24690.144752,1014.3127520000016,0.04284169409548107,MAX_HOLDING,60
MC_HYBRID_BALANCED,HDB,2024-02-07,2024-05-14,14.237115,14.372810000000001,200,2847.423,2868.8128760000004,21.38987600000064,0.007512012089528195,MAX_HOLDING,60
MC_HYBRID_BALANCED,ACB,2024-02-19,2024-05-17,19.44972,19.820085,1000,19449.719999999998,19780.44483,330.72483000000284,0.017004092089757738,MAX_HOLDING,60
MC_HYBRID_BALANCED,VJC,2024-05-07,2024-06-12,114.05699999999999,105.84705000000001,300,34217.1,31690.606770000002,-2526.4932299999964,-0.07383715247639328,STOP_LOSS,26
MC_HYBRID_BALANCED,MSN,2024-05-20,2024-07-18,76.53824999999999,71.7641,200,15307.649999999998,14324.11436,-983.5356399999982,-0.06425124953862928,STOP_LOSS,43
MC_HYBRID_BALANCED,GVR,2024-05-20,2024-07-23,32.886435,32.22388,600,19731.861,19295.659344,-436.2016560000011,-0.022106463044717427,STOP_LOSS,46
MC_HYBRID_BALANCED,MWG,2024-05-07,2024-07-30,57.538754999999995,61.08944,600,34523.253,36580.356672,2057.1036720000047,0.05958603240546321,MAX_HOLDING,60
MC_HYBRID_BALANCED,HPG,2024-05-16,2024-08-05,23.95197,22.318835,200,4790.394,4454.839465999999,-335.5545340000008,-0.07004737689634731,STOP_LOSS,57
MC_HYBRID_BALANCED,SHB,2024-05-17,2024-08-05,8.634315,8.135930000000002,700,6044.0205000000005,5683.760698000002,-360.2598019999987,-0.059605986114706036,STOP_LOSS,56
MC_HYBRID_BALANCED,TCB,2024-05-17,2024-08-06,23.521755,21.80909,200,4704.351,4353.0943640000005,-351.25663599999916,-0.07466633250792706,STOP_LOSS,57
MC_HYBRID_BALANCED,ACB,2024-05-17,2024-08-09,19.839914999999998,19.540225000000003,300,5951.974499999999,5850.343365000001,-101.63113499999872,-0.017075196642727337,MAX_HOLDING,60
MC_HYBRID_BALANCED,PLX,2024-06-12,2024-09-06,41.820899999999995,44.147915000000005,900,37638.81,39653.657253000005,2014.8472530000072,0.05353110932572011,MAX_HOLDING,60
MC_HYBRID_BALANCED,GVR,2024-09-20,2024-10-22,35.47773,34.462759999999996,200,7095.546,6878.766895999999,-216.7791040000011,-0.030551433814959564,STOP_LOSS,22
MC_HYBRID_BALANCED,BID,2024-08-21,2024-11-14,40.44021,37.7811,1300,52572.273,49017.19914,-3555.073860000004,-0.06762260136631346,STOP_LOSS,59
MC_HYBRID_BALANCED,MBB,2024-09-25,2024-11-18,16.588289999999997,15.322335,600,9952.973999999998,9175.014197999999,-777.9598019999994,-0.0781635521202004,STOP_LOSS,38
MC_HYBRID_BALANCED,FPT,2024-09-09,2024-12-02,110.89542,123.07843000000001,100,11089.542,12283.227314000002,1193.685314000002,0.10764063240844411,MAX_HOLDING,60
MC_HYBRID_BALANCED,CTG,2024-09-09,2024-12-02,24.15207,24.60769,800,19321.656,19646.779696,325.1236960000024,0.01682690634798603,MAX_HOLDING,60
MC_HYBRID_BALANCED,TCB,2024-09-25,2024-12-18,23.15157,23.608190000000004,400,9260.628,9424.389448000002,163.7614480000011,0.017683622320214254,MAX_HOLDING,60
MC_HYBRID_BALANCED,VPB,2024-09-25,2024-12-18,18.799394999999997,18.490750000000002,500,9399.697499999998,9226.884250000001,-172.81324999999742,-0.0183849799421734,MAX_HOLDING,60
MC_HYBRID_BALANCED,VIB,2024-09-25,2024-12-18,15.277634999999998,15.35232,700,10694.3445,10725.130752,30.786251999999877,0.0028787413758739376,MAX_HOLDING,60
MC_HYBRID_BALANCED,HPG,2024-12-06,2025-01-10,23.221605,21.659165,500,11610.8025,10807.923335000001,-802.8791649999985,-0.069149325811028,STOP_LOSS,24
MC_HYBRID_BALANCED,SSI,2024-12-26,2025-01-10,23.551769999999998,21.579205,1700,40038.009,36611.279203000006,-3426.7297969999927,-0.08558691809575228,STOP_LOSS,10
MC_HYBRID_BALANCED,SAB,2024-12-06,2025-02-17,50.275124999999996,46.446765,200,10055.025,9270.774293999999,-784.2507060000007,-0.0779958981703179,STOP_LOSS,45
MC_HYBRID_BALANCED,HDB,2024-12-06,2025-03-10,17.198595,18.150920000000003,700,12039.016500000002,12680.232712000003,641.2162120000012,0.053261511187396506,MAX_HOLDING,60
MC_HYBRID_BALANCED,CTG,2024-12-06,2025-03-10,25.052519999999998,29.275355,400,10021.008,11686.721716,1665.7137160000002,0.16622217206093443,MAX_HOLDING,60
MC_HYBRID_BALANCED,ACB,2024-12-06,2025-03-10,21.320655,22.298845,500,10660.3275,11127.123655000001,466.7961550000018,0.04378816269950448,MAX_HOLDING,60
MC_HYBRID_BALANCED,SHB,2025-02-18,2025-03-24,8.334165,9.875060000000001,1100,9167.5815,10840.840868000001,1673.259368000001,0.18251917018681546,TAKE_PROFIT,24
MC_HYBRID_BALANCED,VIC,2025-03-10,2025-03-25,22.961474999999997,28.835575000000002,1600,36738.35999999999,46044.646160000004,9306.28616000001,0.25331250932268107,TAKE_PROFIT,11
MC_HYBRID_BALANCED,STB,2024-12-24,2025-03-26,34.567274999999995,38.630675000000004,1000,34567.274999999994,38553.41365,3986.138650000008,0.1153153857224791,MAX_HOLDING,60
MC_HYBRID_BALANCED,POW,2025-03-19,2025-04-03,10.915455,10.164915,100,1091.5455,1014.4585170000001,-77.0869829999998,-0.07062186871733685,STOP_LOSS,11
MC_HYBRID_BALANCED,TCB,2025-01-24,2025-04-09,24.172079999999998,21.70914,100,2417.2079999999996,2166.572172,-250.6358279999995,-0.10368815095763358,STOP_LOSS,47
MC_HYBRID_BALANCED,MBB,2025-01-24,2025-04-09,16.558275,14.5927,200,3311.6549999999997,2912.70292,-398.95207999999957,-0.12046909475775695,STOP_LOSS,47
MC_HYBRID_BALANCED,VRE,2025-03-10,2025-04-09,18.359175,16.49175,2000,36718.35,32917.533,-3800.8169999999955,-0.1035127395430349,STOP_LOSS,21
MC_HYBRID_BALANCED,SSB,2025-02-04,2025-05-05,18.709349999999997,18.290850000000002,200,3741.8699999999994,3650.8536600000007,-91.01633999999876,-0.02432375790714236,MAX_HOLDING,60
MC_HYBRID_BALANCED,VHM,2025-05-29,2025-06-10,75.73785,68.46575,200,15147.57,13665.7637,-1481.8063000000002,-0.09782468739210318,STOP_LOSS,8
MC_HYBRID_BALANCED,VRE,2025-05-29,2025-06-13,26.813399999999998,24.7876,700,18769.379999999997,17316.61736,-1452.7626399999972,-0.07740067279792925,STOP_LOSS,11
MC_HYBRID_BALANCED,SHB,2025-05-16,2025-07-29,11.345669999999998,14.382805000000001,8500,96438.19499999999,122009.33481500001,25571.139815000017,0.2651557281324067,TAKE_PROFIT,52
MC_HYBRID_BALANCED,MSN,2025-06-13,2025-08-11,65.0325,77.86105,200,13006.5,15541.06558,2534.5655800000004,0.19486914850267179,TAKE_PROFIT,41
MC_HYBRID_BALANCED,STB,2025-06-13,2025-08-14,44.72235,54.27285,300,13416.705,16249.29129,2832.5862899999993,0.21112384076418161,TAKE_PROFIT,44
MC_HYBRID_BALANCED,SHB,2025-07-29,2025-08-14,14.397195,17.041475000000002,2800,40312.146,47620.69774,7308.551740000003,0.18129899956206755,TAKE_PROFIT,12
MC_HYBRID_BALANCED,TPB,2025-07-29,2025-08-19,15.817905,19.320335,2500,39544.7625,48204.235825,8659.473325000006,0.2189790196615799,TAKE_PROFIT,15
MC_HYBRID_BALANCED,CTG,2025-06-23,2025-08-20,28.094039999999996,34.032975,100,2809.4039999999995,3396.490905,587.0869050000006,0.2089720470961103,TAKE_PROFIT,42
MC_HYBRID_BALANCED,MBB,2025-08-20,2025-08-25,28.2141,27.136425,100,2821.41,2708.2152149999997,-113.19478500000014,-0.04011993471349437,STOP_LOSS,3
MC_HYBRID_BALANCED,GAS,2025-06-04,2025-08-27,61.970969999999994,65.577195,100,6197.097,6544.604061,347.50706100000025,0.0560757820960363,MAX_HOLDING,60
MC_HYBRID_BALANCED,TCB,2025-06-20,2025-09-16,33.33666,38.610685000000004,100,3333.666,3853.346363,519.6803629999999,0.15588855122258796,MAX_HOLDING,60
MC_HYBRID_BALANCED,VRE,2025-08-27,2025-09-22,31.265625,29.585200000000004,100,3126.5625,2952.6029600000006,-173.95953999999938,-0.0556392331834081,STOP_LOSS,16
MC_HYBRID_BALANCED,VHM,2025-07-29,2025-10-10,94.54724999999999,117.941,400,37818.899999999994,47082.0472,9263.147200000007,0.2449343370642723,TAKE_PROFIT,51
MC_HYBRID_BALANCED,VJC,2025-08-14,2025-10-15,128.96445,156.62165,200,25792.89,31261.68134,5468.79134,0.21202708730971984,TAKE_PROFIT,42
MC_HYBRID_BALANCED,VIB,2025-08-11,2025-10-20,19.399695,18.67066,1000,19399.695,18633.31868,-766.3763199999994,-0.03950455509738681,STOP_LOSS,48
MC_HYBRID_BALANCED,ACB,2025-08-19,2025-10-20,27.063525,25.587200000000003,2000,54127.049999999996,51072.05120000001,-3054.9987999999867,-0.05644125811401114,STOP_LOSS,42
MC_HYBRID_BALANCED,MSN,2025-10-17,2025-10-20,91.4457,86.9565,100,9144.57,8678.258700000002,-466.3112999999976,-0.05099324517172459,STOP_LOSS,1
MC_HYBRID_BALANCED,VRE,2025-10-17,2025-10-20,43.52175,39.480250000000005,200,8704.349999999999,7880.257900000001,-824.0920999999971,-0.09467589193908761,STOP_LOSS,1
MC_HYBRID_BALANCED,SSI,2025-08-27,2025-10-24,35.947964999999996,33.863060000000004,100,3594.7964999999995,3379.5333880000003,-215.26311199999918,-0.059881863131890554,STOP_LOSS,40
MC_HYBRID_BALANCED,SHB,2025-08-14,2025-10-28,17.058525,15.962015000000001,1800,30705.344999999998,28674.163746000002,-2031.1812539999955,-0.06615073870689275,STOP_LOSS,51
MC_HYBRID_BALANCED,MWG,2025-10-17,2025-11-07,84.8424,79.5602,100,8484.24,7940.107959999999,-544.1320400000004,-0.0641344469274797,STOP_LOSS,15
MC_HYBRID_BALANCED,MWG,2025-12-05,2025-12-12,85.74285,82.25885,700,60019.995,57466.03261,-2553.9623900000006,-0.04255185942617957,STOP_LOSS,5
MC_HYBRID_BALANCED,TPB,2025-12-05,2025-12-15,17.708849999999998,16.29185,3700,65522.744999999995,60159.28531,-5363.459689999996,-0.0818564559528145,STOP_LOSS,6
MC_HYBRID_BALANCED,VCB,2026-01-08,2026-01-13,59.829899999999995,74.26285,400,23931.96,29645.72972,5713.76972,0.2387505962737695,TAKE_PROFIT,3
MC_HYBRID_BALANCED,GVR,2026-01-12,2026-01-20,32.31614999999999,39.180400000000006,100,3231.6149999999993,3910.2039200000004,678.588920000001,0.209984456688065,TAKE_PROFIT,6
MC_HYBRID_BALANCED,TCB,2026-01-13,2026-01-21,38.11905,35.7821,400,15247.62,14284.214320000001,-963.4056799999998,-0.06318400379862561,STOP_LOSS,6
MC_HYBRID_BALANCED,MBB,2026-01-13,2026-01-26,28.264125,26.736625,600,16958.475,16009.89105,-948.5839499999984,-0.05593568702374467,STOP_LOSS,9
MC_HYBRID_BALANCED,BCM,2026-01-08,2026-01-27,70.41519,66.02697,300,21124.556999999997,19768.474818,-1356.0821819999983,-0.06419458557166423,STOP_LOSS,13
MC_HYBRID_BALANCED,VCB,2026-01-20,2026-01-27,74.03699999999999,69.66515000000001,100,7403.699999999999,6952.581970000001,-451.1180299999978,-0.060931430230830246,STOP_LOSS,5
MC_HYBRID_BALANCED,POW,2026-01-08,2026-02-10,14.10705,13.493250000000002,1800,25392.69,24239.2743,-1153.4156999999977,-0.04542313949408266,STOP_LOSS,23
MC_HYBRID_BALANCED,BID,2026-01-21,2026-02-10,52.6263,50.17490000000001,300,15787.89,15022.365060000004,-765.5249399999957,-0.04848810955738834,STOP_LOSS,14
MC_HYBRID_BALANCED,FPT,2026-01-08,2026-02-25,98.14904999999999,92.15390000000001,200,19629.809999999998,18393.91844,-1235.8915599999964,-0.06295993491531485,STOP_LOSS,29
MC_HYBRID_BALANCED,BVH,2026-01-14,2026-02-25,68.6343,84.35780000000001,800,54907.439999999995,67351.26752000001,12443.827520000013,0.22663281187394668,TAKE_PROFIT,25
MC_HYBRID_BALANCED,GVR,2026-02-26,2026-03-02,42.6213,38.7806,800,34097.04,30962.43104,-3134.6089600000014,-0.09193199644309305,STOP_LOSS,2
MC_HYBRID_BALANCED,TPB,2026-02-26,2026-03-04,18.8094,17.541225,1900,35737.86,33261.670845,-2476.189155,-0.06928756100673068,STOP_LOSS,4
MC_HYBRID_BALANCED,HPG,2026-02-27,2026-03-04,29.364675,27.5862,100,2936.4674999999997,2753.10276,-183.36473999999953,-0.062443987546260786,STOP_LOSS,3
MC_HYBRID_BALANCED,ACB,2026-01-08,2026-03-09,24.762375,22.088950000000004,1000,24762.375,22044.772100000006,-2717.6028999999944,-0.10974726374186622,STOP_LOSS,37
MC_HYBRID_BALANCED,STB,2026-02-26,2026-03-09,66.8334,59.3703,500,33416.7,29625.779700000003,-3790.9202999999943,-0.11344388584151022,STOP_LOSS,7
MC_HYBRID_BALANCED,VIC,2026-04-09,2026-04-17,154.077,194.80255000000002,200,30815.4,38882.58898,8067.188979999999,0.2617908247175113,TAKE_PROFIT,6
MC_HYBRID_BALANCED,VHM,2026-04-09,2026-04-21,123.56174999999999,148.9255,200,24712.35,29725.5298,5013.179800000002,0.20286131428213028,TAKE_PROFIT,8
MC_HYBRID_BALANCED,SHB,2026-04-09,2026-05-06,15.207599999999998,14.09295,2000,30415.199999999993,28129.5282,-2285.671799999993,-0.07514899786948609,END_OF_DATA,16
MC_HYBRID_BALANCED,MSN,2026-04-09,2026-05-06,77.63879999999999,77.26135000000001,400,31055.519999999997,30842.730920000005,-212.78907999999137,-0.006851892352792399,END_OF_DATA,16
MC_HYBRID_BALANCED,HPG,2026-04-15,2026-05-06,28.714349999999996,27.3863,200,5742.869999999999,5466.305479999999,-276.5645199999999,-0.04815789317884611,END_OF_DATA,12
MC_HYBRID_BALANCED,MWG,2026-04-20,2026-05-06,87.54374999999999,85.15740000000001,200,17508.749999999996,16997.417040000004,-511.33295999999245,-0.029204424073677022,END_OF_DATA,9
MC_HYBRID_BALANCED,VPB,2026-04-20,2026-05-06,28.514249999999997,27.88605,600,17108.55,16698.16674,-410.3832599999987,-0.023987027538862074,END_OF_DATA,9
MC_HYBRID_BALANCED,VIC,2026-04-23,2026-05-06,212.106,220.38975000000002,100,21210.6,21994.897050000003,784.2970500000047,0.036976655540154675,END_OF_DATA,6
MC_HYBRID_BALANCED,SAB,2026-04-24,2026-05-06,48.12405,46.9765,200,9624.81,9376.5094,-248.30059999999867,-0.025797974193776156,END_OF_DATA,5
MC_HYBRID_BALANCED,TCB,2026-04-28,2026-05-06,35.0175,33.433275,100,3501.75,3336.6408450000004,-165.10915499999965,-0.04715046905118859,END_OF_DATA,4
