symbol,setup_type,signal_date,entry_date,exit_date,entry_price,exit_price,shares,entry_value,pnl,pnl_pct,holding_bars,exit_reason,priority_score,edge_strategy_name,edge_strategy_passed,edge_score,edge_rank,edge_rank_score,edge_risk,reasons
SHB,EDGE_BREAKOUT,2025-03-18,2025-03-19,2025-04-01,9.679669999999998,10.45953,2207900,21371743.392999995,1654293.9580330066,0.0773283342554819,9,EDGE_TRAILING_ATR_STOP,3.325,breakout_after_accumulation_v3,True,100.0,1.0,3.325,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=100.0"
SSB,EDGE_COMPRESSION,2025-03-13,2025-03-14,2025-04-03,19.819799999999997,19.4805,1086700,21538176.659999996,-432594.4053599946,-0.02006494096222525,14,EDGE_ATR_STOP,4.5,compression_breakout_smt_v1,True,77.1832,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=77.1832"
KDC,EDGE_COMPRESSION,2025-05-05,2025-05-06,2025-05-26,55.52546999999999,53.856089999999995,394000,21877035.179999996,-722051.3540999964,-0.03297201920374297,14,EDGE_ATR_STOP,3.05,compression_breakout_smt_v1,True,85.029,2.0,3.05,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=85.029"
GEX,EDGE_BREAKOUT,2025-05-05,2025-05-06,2025-05-29,18.63862,24.21576,1173800,21878012.156,6467720.001668002,0.2953311615723319,17,EDGE_TAKE_PROFIT,3.325,breakout_after_accumulation_v3,True,100.0,1.0,3.325,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=100.0"
GAS,EDGE_COMPRESSION,2025-06-03,2025-06-04,2025-06-06,62.04197999999999,60.0399,287100,17812252.457999997,-627084.3310379982,-0.03517005357082018,2,EDGE_ATR_STOP,4.5,compression_breakout_smt_v1,True,94.3121,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=94.3121"
PAN,EDGE_BREAKOUT,2025-06-02,2025-06-03,2025-06-09,27.96794,26.673299999999998,1275300,35667513.882,-1754754.8248620033,-0.049148416366738584,4,EDGE_STOP_LOSS,4.1,breakout_after_accumulation_v3,True,100.0,1.0,4.1,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=100.0"
NAB,INSIDE_BAR,2025-05-05,2025-05-06,2025-06-10,13.683669999999998,13.17681,1598800,21877451.595999997,-874379.3872519992,-0.03992722267205645,25,EDGE_MAX_HOLD,3.3,inside_bar_refined_v1,True,88.8519,1.0,3.3,"{'setup_type': 'INSIDE_BAR', 'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 25, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=88.8519"
POW,EDGE_COMPRESSION,2025-05-05,2025-05-06,2025-06-11,10.23022,10.82916,2138600,21878348.492,1212696.2523560077,0.0553736845370851,26,EDGE_TRAILING_ATR_STOP,3.7,compression_breakout_smt_v1,True,88.3591,1.0,3.7,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=88.3591"
DXS,EDGE_BREAKOUT,2025-06-06,2025-06-09,2025-06-11,8.99899,8.34165,1945100,17503935.448999997,-1328546.656278994,-0.0758240591499654,2,EDGE_STOP_LOSS,4.1,breakout_after_accumulation_v3,True,100.0,1.0,4.1,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=100.0"
DPM,EDGE_BREAKOUT,2025-06-10,2025-06-11,2025-06-17,19.36935,20.189790000000002,1205900,23357499.165,917317.3613130078,0.03923369337954786,4,EDGE_TRAILING_ATR_STOP,4.1,breakout_after_accumulation_v3,True,100.0,1.0,4.1,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=100.0"
MSN,EDGE_MEAN_REVERSION,2025-06-09,2025-06-10,2025-06-27,64.5645,72.2277,398300,25716040.349999998,2968999.933830004,0.11533789259784213,13,EDGE_TRAILING_ATR_STOP,2.75,mean_reversion_uptrend_ma50_v1,True,72.3715,1.0,2.75,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 3.0, 'trailing_profit_activation': 0.12, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=72.3715"
GVR,INSIDE_BAR,2025-06-17,2025-06-18,2025-07-03,28.618589999999998,29.98998,788600,22568620.073999997,1011609.3374700062,0.04477893355542493,11,EDGE_TRAILING_ATR_STOP,3.3,inside_bar_refined_v1,True,84.7152,1.0,3.3,"{'setup_type': 'INSIDE_BAR', 'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 25, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=84.7152"
TCB,INSIDE_BAR,2025-06-12,2025-06-13,2025-07-18,29.939909999999998,35.27469,697400,20880093.233999997,3650394.3411540017,0.17465188266603512,25,EDGE_MAX_HOLD,3.1333,inside_bar_refined_v1,True,81.3874,1.0,3.1333,"{'setup_type': 'INSIDE_BAR', 'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 25, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=81.3874"
VPB,EDGE_BREAKOUT,2025-07-18,2025-07-21,2025-07-29,21.6216,25.074900000000003,1136300,24568624.080000002,3842430.948180005,0.156239614531323,6,EDGE_TRAILING_ATR_STOP,3.5667,breakout_after_accumulation_v3,True,99.1278,1.0,3.5667,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=99.1278"
DGC,INSIDE_BAR,2025-06-27,2025-06-30,2025-08-04,96.47637999999999,98.78112,265600,25624126.527999997,534042.2865280025,0.020820564446061274,25,EDGE_MAX_HOLD,3.3,inside_bar_refined_v1,True,97.143,1.0,3.3,"{'setup_type': 'INSIDE_BAR', 'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 25, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=97.143"
STB,EDGE_BREAKOUT,2025-06-12,2025-06-13,2025-08-05,44.744699999999995,50.349599999999995,466600,20877877.019999996,2547382.216260005,0.1218915781735515,37,EDGE_TRAILING_ATR_STOP,3.0667,breakout_after_accumulation_v3,True,100.0,1.0,3.0667,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=100.0"
SHB,EDGE_BREAKOUT,2025-07-31,2025-08-01,2025-08-05,15.295279999999998,17.09289,1731900,26489895.431999996,3027584.5111860074,0.11417787431433503,2,EDGE_TRAILING_ATR_STOP,3.325,breakout_after_accumulation_v3,True,100.0,1.0,3.325,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=100.0"
TPB,EDGE_BREAKOUT,2025-08-04,2025-08-05,2025-08-13,16.64663,18.2817,1581300,26323316.018999998,2501395.1705610044,0.09493090735540427,6,EDGE_TRAILING_ATR_STOP,3.225,breakout_after_accumulation_v3,True,100.0,1.0,3.225,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=100.0"
KDC,EDGE_COMPRESSION,2025-07-03,2025-07-04,2025-08-15,54.74468999999999,53.166779999999996,449400,24602263.685999997,-781501.3195499964,-0.031733689587081254,30,EDGE_MAX_HOLD,4.2,compression_breakout_smt_v1,True,68.6385,1.0,4.2,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=68.6385"
POW,EDGE_BREAKOUT,2025-08-13,2025-08-14,2025-08-20,13.83382,13.55643,1996200,27615071.483999997,-635463.6806159951,-0.022988492067892958,4,EDGE_ATR_STOP,3.2556,breakout_after_accumulation_v3,True,100.0,1.0,3.2556,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=100.0"
SHB,EDGE_BREAKOUT,2025-08-15,2025-08-18,2025-08-20,19.059039999999996,18.13185,1349300,25716362.671999995,-1325704.440081995,-0.051499509355728584,2,EDGE_STOP_LOSS,2.8083,breakout_after_accumulation_v3,True,100.0,1.0,2.8083,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=100.0"
DXG,INSIDE_BAR,2025-08-05,2025-08-06,2025-08-22,20.019999999999996,20.72925,1320100,26428401.999999996,855123.1571500041,0.03232389488633261,12,EDGE_TRAILING_ATR_STOP,3.3,inside_bar_refined_v1,True,90.04,1.0,3.3,"{'setup_type': 'INSIDE_BAR', 'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 25, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=90.04"
VIC,EDGE_COMPRESSION,2025-08-05,2025-08-06,2025-09-03,58.808749999999996,63.48645,449400,26428652.25,2018668.1064900048,0.0763054973805927,18,EDGE_TRAILING_ATR_STOP,4.5,compression_breakout_smt_v1,True,98.5435,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=98.5435"
DSE,EDGE_BREAKOUT,2025-08-20,2025-08-21,2025-09-05,26.926899999999996,29.200770000000002,954600,25704418.739999995,2089181.7731760107,0.08119594921046303,9,EDGE_TRAILING_ATR_STOP,3.1444,breakout_after_accumulation_v3,True,100.0,1.0,3.1444,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=100.0"
TCH,EDGE_COMPRESSION,2025-09-03,2025-09-04,2025-09-09,21.901879999999995,20.42955,1254200,27469337.895999994,-1925311.1071159914,-0.07001944228428866,3,EDGE_STOP_LOSS,4.5,compression_breakout_smt_v1,True,95.5317,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=95.5317"
HHV,EDGE_COMPRESSION,2025-09-15,2025-09-16,2025-09-18,15.565549999999998,14.55543,1297000,20188518.349999998,-1368070.9437699951,-0.0676971046530745,2,EDGE_STOP_LOSS,4.2,compression_breakout_smt_v1,True,81.7207,1.0,4.2,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=81.7207"
VHM,EDGE_BREAKOUT,2025-08-26,2025-08-27,2025-09-22,105.40529999999998,101.6982,251200,26477811.359999996,-1008794.507039994,-0.03806155677361373,16,EDGE_STOP_LOSS,4.1,breakout_after_accumulation_v3,True,98.1899,1.0,4.1,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=98.1899"
STB,INSIDE_BAR,2025-08-20,2025-08-21,2025-09-29,54.85479999999999,56.5434,468500,25699473.799999997,712428.4604000039,0.02769382553102499,25,EDGE_MAX_HOLD,3.3,inside_bar_refined_v1,True,100.0,1.0,3.3,"{'setup_type': 'INSIDE_BAR', 'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 25, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=100.0"
CTG,SPRING,2025-09-24,2025-09-25,2025-10-17,34.69465999999999,37.082879999999996,648200,22489078.611999996,1477480.8797560036,0.06563207414347061,16,EDGE_TRAILING_ATR_STOP,2.7667,spring_refined_v1,True,62.4881,1.0,2.7667,"{'setup_type': 'SPRING', 'stop_loss': 0.07, 'take_profit': 0.2, 'max_holding_bars': 28, 'initial_atr_stop_mult': 2.1, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=62.4881"
VIB,EDGE_MEAN_REVERSION,2025-09-18,2025-09-19,2025-10-20,19.54953,18.66132,997700,19504566.081,-942908.481008999,-0.048294666519759354,21,EDGE_STOP_LOSS,2.6667,mean_reversion_uptrend_ma50_v1,True,55.8683,1.0,2.6667,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 3.0, 'trailing_profit_activation': 0.12, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=55.8683"
HAG,EDGE_COMPRESSION,2025-10-06,2025-10-07,2025-10-20,16.76675,16.183799999999998,1458400,24452628.2,-921831.8160399981,-0.03766101940464883,9,EDGE_STOP_LOSS,4.5,compression_breakout_smt_v1,True,100.0,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=100.0"
PNJ,EDGE_MEAN_REVERSION,2025-09-12,2025-09-15,2025-11-17,57.187129999999996,59.200739999999996,706700,40414144.771,1298929.7163130045,0.03210836432594557,45,EDGE_MAX_HOLD,3.4,mean_reversion_uptrend_ma50_v1,True,72.8928,1.0,3.4,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 3.0, 'trailing_profit_activation': 0.12, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,spring_refined_v1,inside_bar_refined_v1 | edge_score=72.8928"
