setup_type,trades,win_rate,avg_pnl_pct,total_pnl,profit_factor
EDGE_BREAKOUT,30,0.5,0.03735299674553561,25600503.88193517,2.3620794575470145
EDGE_MEAN_REVERSION,15,0.4666666666666667,0.02799075113263866,14548938.419671081,2.982022842402805
INSIDE_BAR,8,0.625,0.019333468528237502,3136828.9284630343,1.8649101245530768
SPRING,1,1.0,0.06563207414347061,1477480.8797560036,inf
EDGE_COMPRESSION,17,0.47058823529411764,0.0028062044904396725,1025258.8146190979,1.1040263253685667
