hypothesis,trades,symbols,win_rate,avg_trade_pct,median_trade_pct,avg_win_pct,avg_loss_pct,profit_factor,best_trade_pct,worst_trade_pct,avg_hold_bars,total_return,sharpe,max_drawdown,final_equity,benchmark_ew_return,benchmark_bh_return,benchmark_ew_maxdd,benchmark_bh_maxdd
composite_edge_score_v1__mkt_regime_score=50__edge_score=65__smart_money_score=55__DS20=0.55,219,30,0.4337899543378995,2.609618736587522,-2.376838664001317,12.31035821089534,-4.822399409051535,1.9557324109572893,33.78679971566145,-9.683303054355154,26.073059360730593,1.0562486706800076,1.2334905612447613,-0.12983801494589942,205624.86706800078,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
composite_edge_score_v1__mkt_regime_score=50__edge_score=65__smart_money_score=58__DS20=0.55,216,30,0.44907407407407407,2.7286279210387794,-1.8218767687373862,12.036799207441234,-4.858704976280867,2.0193670217804573,37.402025037901225,-9.683303054355154,26.421296296296298,0.9174492545550066,1.1563675873633024,-0.13931665761841394,191744.92545550066,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
composite_edge_score_v1__mkt_regime_score=50__edge_score=60__smart_money_score=58__DS20=0.55,229,30,0.43231441048034935,2.685809968863689,-1.8281737668901292,12.37601524078016,-4.693654045903468,2.0079902596711556,37.402025037901225,-12.626326473127062,24.829694323144103,0.7964069797450077,1.0432374302490497,-0.16431168400001372,179640.69797450077,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
composite_edge_score_v1__mkt_regime_score=50__edge_score=70__smart_money_score=58__DS20=0.55,207,30,0.42995169082125606,2.6059184876750705,-1.7106027175091654,12.36782718826275,-4.756877057683433,1.9610085199779712,37.40202503790122,-9.683303054355164,26.78743961352657,0.7804533816050072,1.0090789562322147,-0.1474420299434056,178045.33816050072,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
composite_edge_score_v1__mkt_regime_score=50__edge_score=70__smart_money_score=55__DS20=0.55,215,30,0.40930232558139534,2.319820617473494,-2.3864172915315858,12.665167682544192,-4.8486088449376945,1.8099757067716757,33.78679971566141,-11.514742112947639,26.013953488372092,0.7575920389800082,0.9864989881629485,-0.13834747018122207,175759.20389800082,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
composite_edge_score_v1__mkt_regime_score=50__edge_score=60__smart_money_score=55__DS20=0.55,231,30,0.42857142857142855,2.33717869819036,-2.1667960027476756,11.917651543049724,-4.848175935454163,1.8436291867881616,33.78679971566145,-11.215835877681586,25.147186147186147,0.699063587835008,0.9386803219492864,-0.13048502875015444,169906.3587835008,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
