period_start,period_end,hypothesis,trades,symbols,win_rate,avg_trade_pct,median_trade_pct,avg_win_pct,avg_loss_pct,profit_factor,best_trade_pct,worst_trade_pct,avg_hold_bars,total_return,sharpe,max_drawdown,final_equity,benchmark_ew_return,benchmark_bh_return,benchmark_ew_maxdd,benchmark_bh_maxdd
2022-01-01,2023-12-31,leader_pullback_market_healthy_v2,60,24,0.3,0.38950882859496355,-3.6635817942826296,13.330003966360342,-5.15641765901877,1.1079123570864853,25.574628274879416,-10.812411797956882,27.15,0.03427482987000152,0.1845643856083356,-0.29473192773352386,103427.48298700016,-0.1634716873574411,-0.18824211234413768,-0.37608569137809666,-0.35562778338099277
2022-01-01,2023-12-31,leader_pullback_market_healthy,38,19,0.23684210526315788,-0.936184674896072,-3.755730902375334,11.870621314794784,-4.910710671696683,0.7501940496136578,23.05706878822975,-10.812411797956882,27.842105263157894,0.08801875437000195,0.3184273832137727,-0.2684026752942307,108801.8754370002,-0.1634716873574411,-0.18824211234413768,-0.37608569137809666,-0.35562778338099277
2022-01-01,2023-12-31,smart_money_strong_market_healthy,30,19,0.4666666666666667,1.3114201905450904,-1.4037453260657777,8.949105206381956,-5.371554198312168,1.4577656235963654,23.98620817796231,-7.891776704473432,35.766666666666666,-0.047041072419997665,-0.005439587212308914,-0.206546185884267,95295.89275800023,-0.1634716873574411,-0.18824211234413768,-0.37608569137809666,-0.35562778338099277
2022-01-01,2023-12-31,money_cycle_reset_smt_confirm,31,22,0.3548387096774194,1.2392968757220044,-2.636474731384311,13.572426776577759,-5.54392456974866,1.3464892303641485,26.2133357144143,-10.162570542685643,30.516129032258064,-0.20150432074999813,-0.6073218784036596,-0.2816759939383896,79849.56792500018,-0.1634716873574411,-0.18824211234413768,-0.37608569137809666,-0.35562778338099277
2024-01-01,2026-05-08,composite_edge_score_v1,151,30,0.46357615894039733,3.799932590274547,-1.3119354028569497,13.46373734398741,-4.551503616637803,2.5563702786801317,37.40202503790125,-9.683303054355154,23.24503311258278,0.8175528671250056,1.816936742149166,-0.1252037664216329,181755.28671250056,0.6889722775974407,0.8436328287724255,-0.18157857929251686,-0.1825942112146678
2024-01-01,2026-05-08,accumulation_breakout_smt_v1,120,30,0.4166666666666667,1.420052276066472,-1.9881070058602113,9.263786356547214,-4.182614924276917,1.5820223411603003,29.88837334320893,-9.597966788090327,13.75,0.441726190020006,0.9484653006340742,-0.17349547612850924,144172.6190020006,0.6889722775974407,0.8436328287724255,-0.18157857929251686,-0.1825942112146678
2024-01-01,2026-05-08,leader_pullback_market_regime_v3,83,28,0.37349397590361444,2.675943279273586,-2.829629591202082,17.434231389312945,-6.122266940172955,1.6976528790790373,30.285585494105543,-14.287655112889292,29.433734939759034,0.7670278765500043,1.4588286981917236,-0.169393393915662,176702.78765500043,0.6889722775974407,0.8436328287724255,-0.18157857929251686,-0.1825942112146678
2024-01-01,2026-05-08,leader_pullback_market_healthy_v2,94,29,0.3829787234042553,3.1881192621009693,-2.7782696786464087,17.81394716349761,-5.889980814627981,1.8772442678778574,30.28558549410553,-12.046909475775694,28.76595744680851,0.7357075389250045,1.61027377918011,-0.13902379291059264,173570.75389250045,0.6889722775974407,0.8436328287724255,-0.18157857929251686,-0.1825942112146678
2024-01-01,2026-05-08,leader_pullback_market_healthy,94,28,0.40425531914893614,3.225933453159909,-2.4892500866319116,16.67108615186001,-5.897563020958017,1.9181690311242097,30.28558549410553,-12.046909475775683,30.351063829787233,0.5757397698150042,1.2592844177900424,-0.16527145302800672,157573.97698150043,0.6889722775974407,0.8436328287724255,-0.18157857929251686,-0.1825942112146678
2024-01-01,2026-05-08,smart_money_strong_market_healthy,59,28,0.4915254237288136,5.291748983008667,-1.3492264394118645,17.15853321138831,-6.1794757710916555,2.6841406486187864,29.55399701279308,-11.849579338160456,31.016949152542374,0.7729019189100037,1.4468499274131812,-0.18200962795079023,177290.19189100037,0.6889722775974407,0.8436328287724255,-0.18157857929251686,-0.1825942112146678
2024-01-01,2026-05-08,money_cycle_reset_smt_confirm,45,24,0.4666666666666667,4.640518552584698,-2.6915490487079587,16.75169697098692,-5.956762563517245,2.4606881159551732,29.00217174222501,-12.880223295292407,32.644444444444446,0.7323725979000033,1.3326392056016323,-0.15057281149738677,173237.25979000033,0.6889722775974407,0.8436328287724255,-0.18157857929251686,-0.1825942112146678
2022-05-08,2026-05-08,composite_edge_score_v1,216,30,0.44907407407407407,2.7286279210387794,-1.8218767687373862,12.036799207441234,-4.858704976280867,2.0193670217804573,37.402025037901225,-9.683303054355154,26.421296296296298,0.9174492545550066,1.1563675873633024,-0.13931665761841394,191744.92545550066,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
2022-05-08,2026-05-08,accumulation_breakout_smt_v1,157,30,0.42038216560509556,1.5961972946059233,-2.1821863417818927,9.373417762589526,-4.044424143711855,1.6809075287558894,30.715147366236785,-9.597966788090327,17.18471337579618,0.7335331352150112,0.8432032131290024,-0.18417093240702898,173353.3135215011,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
2022-05-08,2026-05-08,leader_pullback_market_regime_v3,113,29,0.4247787610619469,3.0953331475414507,-2.406093432157164,15.271208190622824,-5.896082268887869,1.912659861298188,30.285585494105533,-14.287655112889295,32.35398230088496,1.0727396088850054,1.0860881850178952,-0.2396886766093007,207273.96088850053,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
2022-05-08,2026-05-08,leader_pullback_market_healthy_v2,125,28,0.408,2.876905594894627,-2.3327203857714367,15.175885755351452,-5.599418569744537,1.867882579000628,30.285585494105533,-12.046909475775694,31.144,1.1598749148700054,1.245674171498396,-0.20016643549270385,215987.49148700055,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
2022-05-08,2026-05-08,leader_pullback_market_healthy,117,29,0.39316239316239315,2.0414242082535563,-2.432375790714236,13.688846096496667,-5.504792789763106,1.611110572922679,26.51557281324068,-12.046909475775694,32.1025641025641,0.7735468191850066,0.9366020112357407,-0.17869675309267474,177354.68191850066,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
2022-05-08,2026-05-08,smart_money_strong_market_healthy,93,30,0.4731182795698925,4.355389074137274,-2.2394437022733604,15.81215113338107,-5.932315632122459,2.393444180038074,29.55399701279308,-11.849579338160456,32.8494623655914,0.7743456662700057,0.9155308929009324,-0.17312784080710164,177434.56662700057,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
2022-05-08,2026-05-08,money_cycle_reset_smt_confirm,73,27,0.410958904109589,4.052534337794732,-2.6364747313843,17.95852291549439,-5.649318158274796,2.217825529212548,29.00217174222503,-12.880223295292407,31.643835616438356,0.638778563780007,0.7869218570557573,-0.22665426151545798,163877.8563780007,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
