setup_type,trades,win_rate,avg_pnl_pct,total_pnl,profit_factor
EDGE_BREAKOUT,32,0.59375,0.05656288415400049,50497568.812648185,3.318196216597427
EDGE_MEAN_REVERSION,21,0.5714285714285714,0.03305390768529456,23067348.828378096,3.393984817769094
EDGE_COMPRESSION,20,0.5,0.012958888637021975,6267212.261628117,1.525563474435486
