date,equity,cash,positions,gross_exposure
2025-01-02,100000000.0,100000000.0,0,0.0
2025-01-03,98467247.36163501,19931738.36163501,4,0.7975800187809368
2025-01-06,98375155.36163501,19931738.36163501,4,0.7973905272285026
2025-01-07,98029000.58243501,39583046.58243501,3,0.5962108524288315
2025-01-08,98868331.58243501,39583046.58243501,3,0.5996387726090914
2025-01-09,99446877.58243501,39583046.58243501,3,0.6019679295649757
2025-01-10,98341250.58243501,39583046.58243501,3,0.597492950842085
2025-01-13,99523261.58243501,39583046.58243501,3,0.6022734187660398
2025-01-14,99204563.58243501,39583046.58243501,3,0.6009957087352833
2025-01-15,100444624.58243501,39583046.58243501,3,0.6059217031574531
2025-01-16,100783705.58243501,39583046.58243501,3,0.6072475569966173
2025-01-17,102131476.58243501,39583046.58243501,3,0.6124304875736746
2025-01-20,101624858.58243501,39583046.58243501,3,0.6104983846021647
2025-01-21,101418059.48166302,60889591.48166301,2,0.3996178610312277
2025-01-22,102071240.48166302,60889591.48166301,2,0.4034598659296027
2025-01-23,102084227.48166302,60889591.48166301,2,0.40353575685724447
2025-01-24,101303426.78308801,20259878.783088014,4,0.8000079619570157
2025-02-03,100612361.78308801,20259878.783088014,4,0.7986342987677135
2025-02-04,103025735.78308801,20259878.783088014,4,0.8033512827732336
2025-02-05,104085682.78308801,20259878.783088014,4,0.8053538369411565
2025-02-06,104610667.78308801,20259878.783088014,4,0.8063306619445618
2025-02-07,104273015.78308801,20259878.783088014,4,0.8057035309572973
2025-02-10,103780240.45598,43196354.45598001,3,0.5837709156753939
2025-02-11,104097168.55231601,21577517.552316017,4,0.7927175363903215
2025-02-12,104903621.55231601,21577517.552316017,4,0.7943110329936971
2025-02-13,104954618.55231601,21577517.552316017,4,0.794410976382517
2025-02-14,104277283.55231601,21577517.552316017,4,0.7930755691244052
2025-02-17,103829739.53511602,40611681.53511602,3,0.6088627235611929
2025-02-18,104399374.84241202,20286387.842412025,4,0.8056847766278892
2025-02-19,106663373.84241202,20286387.842412025,4,0.8098092427454638
2025-02-20,106022107.84241202,20286387.842412025,4,0.8086588895915455
2025-02-21,106084593.64350003,43433328.64350003,3,0.5905783568398364
2025-02-24,106377192.66936004,21695778.669360034,4,0.7960485878134186
2025-02-25,106566202.66936004,21695778.669360034,4,0.7964103240435908
2025-02-26,105643836.66936004,21695778.669360034,4,0.7946328025054349
2025-02-27,105553311.66936004,21695778.669360034,4,0.7944566747718833
2025-02-28,104825704.66936004,21695778.669360034,4,0.7930299754455017
2025-03-03,105651069.66936004,21695778.669360034,4,0.7946468621921388
2025-03-04,106188900.22731203,41379565.227312036,3,0.6103211810393239
2025-03-05,105282357.97902204,20669917.97902204,4,0.8036715896585389
2025-03-06,106955132.97902204,20669917.97902204,4,0.8067421599758452
2025-03-07,107605867.97902204,20669917.97902204,4,0.8079108661336974
2025-03-10,108473277.97902204,20669917.97902204,4,0.8094469129713269
2025-03-11,108721882.97902204,20669917.97902204,4,0.809882634363403
2025-03-12,108308012.97902204,20669917.97902204,4,0.8091561518811581
2025-03-13,107533457.33950204,63082622.33950204,2,0.41336748673169593
2025-03-14,107421901.38978204,31509851.389782045,3,0.7066720009409622
2025-03-17,107743846.38978204,31509851.389782045,3,0.7075484823904495
