hypothesis,risk,trades,symbols,win_rate,avg_trade_pct,median_trade_pct,avg_win_pct,avg_loss_pct,profit_factor,best_trade_pct,worst_trade_pct,avg_hold_bars,total_return,sharpe,max_drawdown,final_equity,benchmark_ew_return,benchmark_bh_return,benchmark_ew_maxdd,benchmark_bh_maxdd
accumulation_breakout_smt_v1__stop_loss=0.08__take_profit=0.35__max_holding_bars=60,"{'stop_loss': 0.08, 'take_profit': 0.35, 'max_holding_bars': 60, 'initial_atr_stop_mult': 2.2, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",148,30,0.43243243243243246,1.6875332548649016,-2.542946343329085,9.4530714656054,-4.229067286651669,1.7030564131726493,30.377249836620166,-9.597966788090309,19.304054054054053,0.89528207940001,0.9809415698222774,-0.17121558830498562,189528.207940001,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
accumulation_breakout_smt_v1__stop_loss=0.08__take_profit=0.3__max_holding_bars=60,"{'stop_loss': 0.08, 'take_profit': 0.3, 'max_holding_bars': 60, 'initial_atr_stop_mult': 2.2, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",149,30,0.436241610738255,1.805436755378343,-2.5414045653832384,9.616501960748735,-4.23883989163446,1.755513535117509,30.099681542471192,-9.597966788090309,18.906040268456376,0.8788887776150118,0.971855679342766,-0.1715738213497746,187888.87776150118,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
accumulation_breakout_smt_v1__stop_loss=0.08__take_profit=0.35__max_holding_bars=45,"{'stop_loss': 0.08, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.2, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",166,30,0.42168674698795183,1.6312537610574889,-2.369541070421861,9.475704463548105,-4.088658209508584,1.6898863842263456,30.715147366236785,-9.597966788090332,16.59036144578313,0.80669476451501,0.9150326849455099,-0.17567044247342067,180669.476451501,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
accumulation_breakout_smt_v1__stop_loss=0.09__take_profit=0.35__max_holding_bars=60,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 60, 'initial_atr_stop_mult': 2.2, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",149,29,0.4228187919463087,1.476528905210124,-2.54448812127494,9.361776796578429,-4.299873619862006,1.5949412469156314,30.37724983662015,-9.597966788090332,20.093959731543624,0.7896655911450103,0.8882976040916326,-0.18327085373700436,178966.55911450103,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
accumulation_breakout_smt_v1__stop_loss=0.08__take_profit=0.3__max_holding_bars=45,"{'stop_loss': 0.08, 'take_profit': 0.3, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.2, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",165,29,0.4303030303030303,1.7587530362191384,-2.3864172915315804,9.493946209892178,-4.083786488576454,1.7559584447817755,30.285585494105543,-9.59796678809032,16.793939393939393,0.7533857214550115,0.8630020236086906,-0.21173661014679024,175338.57214550115,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
accumulation_breakout_smt_v1__stop_loss=0.09__take_profit=0.35__max_holding_bars=45,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.2, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",157,30,0.42038216560509556,1.5961972946059233,-2.1821863417818927,9.373417762589526,-4.044424143711855,1.6809075287558894,30.715147366236785,-9.597966788090327,17.18471337579618,0.7335331352150112,0.8432032131290024,-0.18417093240702898,173353.3135215011,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
accumulation_breakout_smt_v1__stop_loss=0.09__take_profit=0.3__max_holding_bars=60,"{'stop_loss': 0.09, 'take_profit': 0.3, 'max_holding_bars': 60, 'initial_atr_stop_mult': 2.2, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",143,30,0.4195804195804196,1.5009559863229116,-2.54448812127494,9.419766753162879,-4.223485531874656,1.6122867926631612,30.099681542471195,-9.597966788090327,19.95104895104895,0.7197920565200109,0.8327515695153253,-0.18326247093492753,171979.20565200108,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
accumulation_breakout_smt_v1__stop_loss=0.09__take_profit=0.3__max_holding_bars=45,"{'stop_loss': 0.09, 'take_profit': 0.3, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.2, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",157,29,0.45222929936305734,1.9893587981875978,-1.680068670311555,9.337252921862476,-4.07692588531143,1.8908026569061307,30.285585494105533,-9.597966788090325,17.547770700636942,0.6942752115350104,0.8003636284425723,-0.20372486130487188,169427.52115350103,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
