hypothesis,symbol,signal_date,entry_date,exit_date,hold,entry_price,exit_price,pnl_pct,holding_bars,rank
leader_pullback_market_healthy,SSI,2024-08-28,2024-08-29,2024-09-16,10,23.65,22.26,-5.877378435517959,10,2.5
leader_pullback_market_healthy,SSI,2024-08-28,2024-08-29,2024-09-30,20,23.65,24.78,4.778012684989441,20,2.5
leader_pullback_market_healthy,SSI,2024-08-28,2024-08-29,2024-10-14,30,23.65,24.56,3.8477801268498952,30,2.5
leader_pullback_market_healthy,SSI,2024-08-28,2024-08-29,2024-11-25,60,23.65,21.76,-7.991543340380538,60,2.5
leader_pullback_market_healthy,CTG,2024-09-04,2024-09-05,2024-09-19,10,24.14,24.69,2.2783761391880724,10,4.0
leader_pullback_market_healthy,CTG,2024-09-04,2024-09-05,2024-10-03,20,24.14,24.83,2.858326429163205,20,4.0
leader_pullback_market_healthy,CTG,2024-09-04,2024-09-05,2024-10-17,30,24.14,25.07,3.852526926263462,30,4.0
leader_pullback_market_healthy,CTG,2024-09-04,2024-09-05,2024-11-28,60,24.14,24.28,0.5799502899751473,60,4.0
leader_pullback_market_healthy,FPT,2024-09-06,2024-09-09,2024-09-23,10,110.84,113.55,2.444965716347883,10,3.75
leader_pullback_market_healthy,FPT,2024-09-06,2024-09-09,2024-10-07,20,110.84,113.64,2.526163839769034,20,3.75
leader_pullback_market_healthy,FPT,2024-09-06,2024-09-09,2024-10-21,30,110.84,114.83,3.599783471670872,30,3.75
leader_pullback_market_healthy,FPT,2024-09-06,2024-09-09,2024-12-02,60,110.84,121.34,9.473114399133886,60,3.75
leader_pullback_market_healthy,CTG,2024-09-06,2024-09-09,2024-09-23,10,24.14,24.62,1.9884009942004988,10,2.25
leader_pullback_market_healthy,CTG,2024-09-06,2024-09-09,2024-10-07,20,24.14,24.55,1.6984258492129252,20,2.25
leader_pullback_market_healthy,CTG,2024-09-06,2024-09-09,2024-10-21,30,24.14,24.34,0.8285004142502042,30,2.25
leader_pullback_market_healthy,CTG,2024-09-06,2024-09-09,2024-12-02,60,24.14,24.59,1.864125932062963,60,2.25
leader_pullback_market_healthy,GVR,2024-09-19,2024-09-20,2024-10-04,10,35.46,34.09,-3.863508178228983,10,3.5
leader_pullback_market_healthy,GVR,2024-09-19,2024-09-20,2024-10-18,20,35.46,35.02,-1.240834743372808,20,3.5
leader_pullback_market_healthy,GVR,2024-09-19,2024-09-20,2024-11-01,30,35.46,31.55,-11.026508742244783,30,3.5
leader_pullback_market_healthy,GVR,2024-09-19,2024-09-20,2024-12-13,60,35.46,30.96,-12.690355329949238,60,3.5
leader_pullback_market_healthy,FPT,2024-09-19,2024-09-20,2024-10-04,10,115.5,113.64,-1.6103896103896098,10,2.5
leader_pullback_market_healthy,FPT,2024-09-19,2024-09-20,2024-10-18,20,115.5,116.09,0.5108225108225137,20,2.5
leader_pullback_market_healthy,FPT,2024-09-19,2024-09-20,2024-11-01,30,115.5,114.06,-1.2467532467532447,30,2.5
leader_pullback_market_healthy,FPT,2024-09-19,2024-09-20,2024-12-13,60,115.5,127.57,10.450216450216445,60,2.5
leader_pullback_market_healthy,SAB,2024-09-20,2024-09-23,2024-10-07,10,50.08,49.38,-1.397763578274752,10,4.0
leader_pullback_market_healthy,SAB,2024-09-20,2024-09-23,2024-10-21,20,50.08,49.29,-1.5774760383386566,20,4.0
leader_pullback_market_healthy,SAB,2024-09-20,2024-09-23,2024-11-04,30,50.08,48.33,-3.494408945686901,30,4.0
leader_pullback_market_healthy,SAB,2024-09-20,2024-09-23,2024-12-16,60,50.08,49.89,-0.37939297124600185,60,4.0
leader_pullback_market_healthy,VHM,2024-09-23,2024-09-24,2024-10-08,10,43.65,41.6,-4.6964490263459275,10,4.0
leader_pullback_market_healthy,VHM,2024-09-23,2024-09-24,2024-10-22,20,43.65,48.25,10.538373424971367,20,4.0
leader_pullback_market_healthy,VHM,2024-09-23,2024-09-24,2024-11-05,30,43.65,41.5,-4.9255441008018295,30,4.0
leader_pullback_market_healthy,VHM,2024-09-23,2024-09-24,2024-12-17,60,43.65,41.3,-5.383734249713634,60,4.0
leader_pullback_market_healthy,TCB,2024-09-24,2024-09-25,2024-10-09,10,23.14,24.01,3.7597234226447753,10,3.357142857142857
leader_pullback_market_healthy,TCB,2024-09-24,2024-09-25,2024-10-23,20,23.14,23.58,1.9014693171996444,20,3.357142857142857
leader_pullback_market_healthy,TCB,2024-09-24,2024-09-25,2024-11-06,30,23.14,23.28,0.6050129645635288,30,3.357142857142857
leader_pullback_market_healthy,TCB,2024-09-24,2024-09-25,2024-12-18,60,23.14,23.58,1.9014693171996444,60,3.357142857142857
leader_pullback_market_healthy,GVR,2024-09-24,2024-09-25,2024-10-09,10,35.5,34.82,-1.915492957746478,10,3.3571428571428568
leader_pullback_market_healthy,GVR,2024-09-24,2024-09-25,2024-10-23,20,35.5,32.72,-7.830985915492961,20,3.3571428571428568
leader_pullback_market_healthy,GVR,2024-09-24,2024-09-25,2024-11-06,30,35.5,32.97,-7.126760563380285,30,3.3571428571428568
leader_pullback_market_healthy,GVR,2024-09-24,2024-09-25,2024-12-18,60,35.5,30.91,-12.929577464788732,60,3.3571428571428568
leader_pullback_market_healthy,MBB,2024-09-24,2024-09-25,2024-10-09,10,16.58,16.71,0.7840772014475427,10,3.142857142857143
leader_pullback_market_healthy,MBB,2024-09-24,2024-09-25,2024-10-23,20,16.58,16.48,-0.6031363088057773,20,3.142857142857143
leader_pullback_market_healthy,MBB,2024-09-24,2024-09-25,2024-11-06,30,16.58,16.22,-2.1712907117008413,30,3.142857142857143
leader_pullback_market_healthy,MBB,2024-09-24,2024-09-25,2024-12-18,60,16.58,15.79,-4.764776839565737,60,3.142857142857143
leader_pullback_market_healthy,VPB,2024-09-24,2024-09-25,2024-10-09,10,18.79,19.71,4.896221394358711,10,1.9285714285714284
leader_pullback_market_healthy,VPB,2024-09-24,2024-09-25,2024-10-23,20,18.79,19.91,5.960617349654077,20,1.9285714285714284
leader_pullback_market_healthy,VPB,2024-09-24,2024-09-25,2024-11-06,30,18.79,19.32,2.820649281532736,30,1.9285714285714284
leader_pullback_market_healthy,VPB,2024-09-24,2024-09-25,2024-12-18,60,18.79,18.5,-1.543374135178282,60,1.9285714285714284
leader_pullback_market_healthy,VIB,2024-09-24,2024-09-25,2024-10-09,10,15.27,15.36,0.5893909626719048,10,1.6428571428571428
leader_pullback_market_healthy,VIB,2024-09-24,2024-09-25,2024-10-23,20,15.27,14.96,-2.030124426981,20,1.6428571428571428
leader_pullback_market_healthy,VIB,2024-09-24,2024-09-25,2024-11-06,30,15.27,14.88,-2.5540275049115837,30,1.6428571428571428
leader_pullback_market_healthy,VIB,2024-09-24,2024-09-25,2024-12-18,60,15.27,15.32,0.32743942370661894,60,1.6428571428571428
leader_pullback_market_healthy,FPT,2024-09-25,2024-09-26,2024-10-10,10,114.39,120.08,4.974211032432903,10,3.333333333333333
leader_pullback_market_healthy,FPT,2024-09-25,2024-09-26,2024-10-24,20,114.39,113.81,-0.507037328437799,20,3.333333333333333
leader_pullback_market_healthy,FPT,2024-09-25,2024-09-26,2024-11-07,30,114.39,114.48,0.07867820613690306,30,3.333333333333333
leader_pullback_market_healthy,FPT,2024-09-25,2024-09-26,2024-12-19,60,114.39,126.37,10.472943439111814,60,3.333333333333333
leader_pullback_market_healthy,SSI,2024-09-25,2024-09-26,2024-10-10,10,24.38,24.47,0.36915504511894937,10,3.25
leader_pullback_market_healthy,SSI,2024-09-25,2024-09-26,2024-10-24,20,24.38,23.8,-2.3789991796554486,20,3.25
leader_pullback_market_healthy,SSI,2024-09-25,2024-09-26,2024-11-07,30,24.38,23.41,-3.9786710418375675,30,3.25
leader_pullback_market_healthy,SSI,2024-09-25,2024-09-26,2024-12-19,60,24.38,23.27,-4.552912223133714,60,3.25
leader_pullback_market_healthy,TCB,2024-09-25,2024-09-26,2024-10-10,10,23.19,23.92,3.1479085812850385,10,2.75
leader_pullback_market_healthy,TCB,2024-09-25,2024-09-26,2024-10-24,20,23.19,23.04,-0.6468305304010441,20,2.75
leader_pullback_market_healthy,TCB,2024-09-25,2024-09-26,2024-11-07,30,23.19,23.23,0.1724881414402723,30,2.75
leader_pullback_market_healthy,TCB,2024-09-25,2024-09-26,2024-12-19,60,23.19,23.14,-0.21561017680034802,60,2.75
leader_pullback_market_healthy,MBB,2024-09-25,2024-09-26,2024-10-10,10,16.81,16.64,-1.011302795954778,10,2.6666666666666665
leader_pullback_market_healthy,MBB,2024-09-25,2024-09-26,2024-10-24,20,16.81,16.12,-4.104699583581189,20,2.6666666666666665
leader_pullback_market_healthy,MBB,2024-09-25,2024-09-26,2024-11-07,30,16.81,16.19,-3.688280785246862,30,2.6666666666666665
leader_pullback_market_healthy,MBB,2024-09-25,2024-09-26,2024-12-19,60,16.81,15.57,-7.376561570493745,60,2.6666666666666665
leader_pullback_market_healthy,STB,2024-09-25,2024-09-26,2024-10-10,10,32.8,33.6,2.4390243902439157,10,1.0833333333333333
leader_pullback_market_healthy,STB,2024-09-25,2024-09-26,2024-10-24,20,32.8,33.4,1.8292682926829313,20,1.0833333333333333
leader_pullback_market_healthy,STB,2024-09-25,2024-09-26,2024-11-07,30,32.8,35.6,8.536585365853673,30,1.0833333333333333
leader_pullback_market_healthy,STB,2024-09-25,2024-09-26,2024-12-19,60,32.8,33.9,3.3536585365853706,60,1.0833333333333333
leader_pullback_market_healthy,CTG,2024-09-26,2024-09-27,2024-10-11,10,25.0,24.86,-0.5600000000000023,10,3.25
leader_pullback_market_healthy,CTG,2024-09-26,2024-09-27,2024-10-25,20,25.0,23.73,-5.079999999999998,20,3.25
leader_pullback_market_healthy,CTG,2024-09-26,2024-09-27,2024-11-08,30,25.0,24.0,-4.0,30,3.25
leader_pullback_market_healthy,CTG,2024-09-26,2024-09-27,2024-12-20,60,25.0,24.79,-0.8400000000000034,60,3.25
leader_pullback_market_healthy,HDB,2024-09-26,2024-09-27,2024-10-11,10,18.25,17.57,-3.7260273972602724,10,2.75
leader_pullback_market_healthy,HDB,2024-09-26,2024-09-27,2024-10-25,20,18.25,17.29,-5.260273972602745,20,2.75
leader_pullback_market_healthy,HDB,2024-09-26,2024-09-27,2024-11-08,30,18.25,16.86,-7.6164383561643865,30,2.75
leader_pullback_market_healthy,HDB,2024-09-26,2024-09-27,2024-12-20,60,18.25,18.04,-1.150684931506854,60,2.75
leader_pullback_market_healthy,TCB,2024-09-27,2024-09-30,2024-10-14,10,23.53,23.72,0.8074798130046652,10,4.0
leader_pullback_market_healthy,TCB,2024-09-27,2024-09-30,2024-10-28,20,23.53,23.04,-2.0824479388015384,20,4.0
leader_pullback_market_healthy,TCB,2024-09-27,2024-09-30,2024-11-11,30,23.53,22.6,-3.9524011899702494,30,4.0
leader_pullback_market_healthy,TCB,2024-09-27,2024-09-30,2024-12-23,60,23.53,23.28,-1.062473438164046,60,4.0
leader_pullback_market_healthy,STB,2024-09-27,2024-09-30,2024-10-14,10,33.55,33.9,1.0432190760059656,10,2.0
leader_pullback_market_healthy,STB,2024-09-27,2024-09-30,2024-10-28,20,33.55,33.75,0.5961251862891292,20,2.0
leader_pullback_market_healthy,STB,2024-09-27,2024-09-30,2024-11-11,30,33.55,33.8,0.7451564828614009,30,2.0
leader_pullback_market_healthy,STB,2024-09-27,2024-09-30,2024-12-23,60,33.55,34.5,2.831594634873332,60,2.0
leader_pullback_market_healthy,VPB,2024-09-30,2024-10-01,2024-10-15,10,19.57,20.3,3.7301992846193173,10,3.75
leader_pullback_market_healthy,VPB,2024-09-30,2024-10-01,2024-10-29,20,19.57,19.71,0.7153806847215154,20,3.75
leader_pullback_market_healthy,VPB,2024-09-30,2024-10-01,2024-11-12,30,19.57,18.59,-5.00766479305059,30,3.75
leader_pullback_market_healthy,VPB,2024-09-30,2024-10-01,2024-12-24,60,19.57,18.45,-5.723045477772105,60,3.75
leader_pullback_market_healthy,TPB,2024-09-30,2024-10-01,2024-10-15,10,15.27,15.5,1.5062213490504286,10,2.25
leader_pullback_market_healthy,TPB,2024-09-30,2024-10-01,2024-10-29,20,15.27,15.18,-0.5893909626719048,20,2.25
leader_pullback_market_healthy,TPB,2024-09-30,2024-10-01,2024-11-12,30,15.27,14.3,-6.3523248199083095,30,2.25
leader_pullback_market_healthy,TPB,2024-09-30,2024-10-01,2024-12-24,60,15.27,14.25,-6.679764243614929,60,2.25
leader_pullback_market_healthy,TCB,2024-10-01,2024-10-02,2024-10-16,10,23.92,23.58,-1.4214046822742616,10,3.25
leader_pullback_market_healthy,TCB,2024-10-01,2024-10-02,2024-10-30,20,23.92,23.38,-2.2575250836120513,20,3.25
leader_pullback_market_healthy,TCB,2024-10-01,2024-10-02,2024-11-13,30,23.92,22.55,-5.727424749163884,30,3.25
leader_pullback_market_healthy,TCB,2024-10-01,2024-10-02,2024-12-25,60,23.92,23.82,-0.41806020066890226,60,3.25
leader_pullback_market_healthy,VIB,2024-10-01,2024-10-02,2024-10-16,10,15.81,15.32,-3.099304237824163,10,2.75
leader_pullback_market_healthy,VIB,2024-10-01,2024-10-02,2024-10-30,20,15.81,15.21,-3.7950664136622367,20,2.75
leader_pullback_market_healthy,VIB,2024-10-01,2024-10-02,2024-11-13,30,15.81,14.64,-7.400379506641366,30,2.75
leader_pullback_market_healthy,VIB,2024-10-01,2024-10-02,2024-12-25,60,15.81,15.36,-2.846299810246686,60,2.75
leader_pullback_market_healthy,STB,2024-10-03,2024-10-04,2024-10-18,10,33.7,35.55,5.489614243323425,10,4.0
leader_pullback_market_healthy,STB,2024-10-03,2024-10-04,2024-11-01,20,33.7,35.0,3.857566765578626,20,4.0
leader_pullback_market_healthy,STB,2024-10-03,2024-10-04,2024-11-15,30,33.7,32.4,-3.8575667655786474,30,4.0
leader_pullback_market_healthy,STB,2024-10-03,2024-10-04,2024-12-27,60,33.7,37.4,10.97922848664687,60,4.0
leader_pullback_market_healthy,STB,2024-10-09,2024-10-10,2024-10-24,10,34.5,33.4,-3.188405797101453,10,3.25
leader_pullback_market_healthy,STB,2024-10-09,2024-10-10,2024-11-07,20,34.5,35.6,3.188405797101453,20,3.25
leader_pullback_market_healthy,STB,2024-10-09,2024-10-10,2024-11-21,30,34.5,33.05,-4.202898550724646,30,3.25
leader_pullback_market_healthy,STB,2024-10-09,2024-10-10,2025-01-03,60,34.5,36.1,4.637681159420294,60,3.25
leader_pullback_market_healthy,HPG,2024-10-09,2024-10-10,2024-10-24,10,23.0,22.04,-4.173913043478264,10,2.75
leader_pullback_market_healthy,HPG,2024-10-09,2024-10-10,2024-11-07,20,23.0,22.46,-2.347826086956518,20,2.75
leader_pullback_market_healthy,HPG,2024-10-09,2024-10-10,2024-11-21,30,23.0,21.54,-6.347826086956525,30,2.75
leader_pullback_market_healthy,HPG,2024-10-09,2024-10-10,2025-01-03,60,23.0,22.17,-3.6086956521739055,60,2.75
leader_pullback_market_healthy,FPT,2024-10-10,2024-10-11,2024-10-25,10,120.33,113.55,-5.634505110944903,10,4.0
leader_pullback_market_healthy,FPT,2024-10-10,2024-10-11,2024-11-08,20,120.33,115.08,-4.363001745200698,20,4.0
leader_pullback_market_healthy,FPT,2024-10-10,2024-10-11,2024-11-22,30,120.33,113.46,-5.7092994265769175,30,4.0
leader_pullback_market_healthy,FPT,2024-10-10,2024-10-11,2025-01-06,60,120.33,127.39,5.867198537355607,60,4.0
leader_pullback_market_healthy,STB,2024-10-11,2024-10-14,2024-10-28,10,34.1,33.75,-1.026392961876837,10,3.5
leader_pullback_market_healthy,STB,2024-10-11,2024-10-14,2024-11-11,20,34.1,33.8,-0.8797653958944406,20,3.5
leader_pullback_market_healthy,STB,2024-10-11,2024-10-14,2024-11-25,30,34.1,32.85,-3.665689149560117,30,3.5
leader_pullback_market_healthy,STB,2024-10-11,2024-10-14,2025-01-07,60,34.1,36.9,8.211143695014654,60,3.5
leader_pullback_market_healthy,MSN,2024-10-11,2024-10-14,2024-10-28,10,82.0,77.9,-4.999999999999993,10,2.5
leader_pullback_market_healthy,MSN,2024-10-11,2024-10-14,2024-11-11,20,82.0,73.5,-10.365853658536585,20,2.5
leader_pullback_market_healthy,MSN,2024-10-11,2024-10-14,2024-11-25,30,82.0,72.2,-11.951219512195118,30,2.5
leader_pullback_market_healthy,MSN,2024-10-11,2024-10-14,2025-01-07,60,82.0,66.8,-18.53658536585366,60,2.5
leader_pullback_market_healthy,STB,2024-10-14,2024-10-15,2024-10-29,10,33.95,34.05,0.2945508100147108,10,4.0
leader_pullback_market_healthy,STB,2024-10-14,2024-10-15,2024-11-12,20,33.95,33.55,-1.1782032400589268,20,4.0
leader_pullback_market_healthy,STB,2024-10-14,2024-10-15,2024-11-26,30,33.95,33.2,-2.2091310751104563,30,4.0
leader_pullback_market_healthy,STB,2024-10-14,2024-10-15,2025-01-08,60,33.95,36.7,8.100147275405007,60,4.0
leader_pullback_market_healthy,HDB,2024-12-05,2024-12-06,2024-12-20,10,17.19,18.04,4.944735311227445,10,3.7857142857142856
leader_pullback_market_healthy,HDB,2024-12-05,2024-12-06,2025-01-06,20,17.19,18.89,9.889470622454912,20,3.7857142857142856
leader_pullback_market_healthy,HDB,2024-12-05,2024-12-06,2025-01-20,30,17.19,17.73,3.1413612565444975,30,3.7857142857142856
leader_pullback_market_healthy,HDB,2024-12-05,2024-12-06,2025-03-10,60,17.19,18.27,6.282722513088995,60,3.7857142857142856
leader_pullback_market_healthy,CTG,2024-12-05,2024-12-06,2024-12-20,10,25.04,24.79,-0.9984025559105432,10,2.7857142857142856
leader_pullback_market_healthy,CTG,2024-12-05,2024-12-06,2025-01-06,20,25.04,25.51,1.8769968051118309,20,2.7857142857142856
leader_pullback_market_healthy,CTG,2024-12-05,2024-12-06,2025-01-20,30,25.04,25.58,2.1565495207667698,30,2.7857142857142856
leader_pullback_market_healthy,CTG,2024-12-05,2024-12-06,2025-03-10,60,25.04,29.11,16.25399361022364,60,2.7857142857142856
leader_pullback_market_healthy,SAB,2024-12-05,2024-12-06,2024-12-20,10,50.25,49.2,-2.0895522388059646,10,2.7142857142857144
leader_pullback_market_healthy,SAB,2024-12-05,2024-12-06,2025-01-06,20,50.25,48.36,-3.7611940298507474,20,2.7142857142857144
leader_pullback_market_healthy,SAB,2024-12-05,2024-12-06,2025-01-20,30,50.25,48.81,-2.86567164179104,30,2.7142857142857144
leader_pullback_market_healthy,SAB,2024-12-05,2024-12-06,2025-03-10,60,50.25,46.37,-7.7213930348258755,60,2.7142857142857144
leader_pullback_market_healthy,ACB,2024-12-05,2024-12-06,2024-12-20,10,21.31,20.72,-2.7686532144533076,10,2.3214285714285716
leader_pullback_market_healthy,ACB,2024-12-05,2024-12-06,2025-01-06,20,21.31,20.72,-2.7686532144533076,20,2.3214285714285716
leader_pullback_market_healthy,ACB,2024-12-05,2024-12-06,2025-01-20,30,21.31,20.89,-1.9709056780853973,30,2.3214285714285716
leader_pullback_market_healthy,ACB,2024-12-05,2024-12-06,2025-03-10,60,21.31,22.1,3.707179727827324,60,2.3214285714285716
leader_pullback_market_healthy,HPG,2024-12-05,2024-12-06,2024-12-20,10,23.21,22.25,-4.136148211977599,10,2.178571428571429
leader_pullback_market_healthy,HPG,2024-12-05,2024-12-06,2025-01-06,20,23.21,21.71,-6.462731581214993,20,2.178571428571429
leader_pullback_market_healthy,HPG,2024-12-05,2024-12-06,2025-01-20,30,23.21,22.04,-5.040930633347702,30,2.178571428571429
leader_pullback_market_healthy,HPG,2024-12-05,2024-12-06,2025-03-10,60,23.21,23.29,0.3446790176647923,60,2.178571428571429
leader_pullback_market_healthy,SSB,2024-12-09,2024-12-10,2024-12-24,10,17.3,17.05,-1.445086705202312,10,3.25
leader_pullback_market_healthy,SSB,2024-12-09,2024-12-10,2025-01-08,20,17.3,17.1,-1.1560693641618456,20,3.25
leader_pullback_market_healthy,SSB,2024-12-09,2024-12-10,2025-01-22,30,17.3,18.75,8.381502890173406,30,3.25
leader_pullback_market_healthy,SSB,2024-12-09,2024-12-10,2025-03-12,60,17.3,19.85,14.739884393063587,60,3.25
leader_pullback_market_healthy,VCB,2024-12-09,2024-12-10,2024-12-24,10,63.29,61.16,-3.3654605782904135,10,2.75
leader_pullback_market_healthy,VCB,2024-12-09,2024-12-10,2025-01-08,20,63.29,61.36,-3.049454890188023,20,2.75
leader_pullback_market_healthy,VCB,2024-12-09,2024-12-10,2025-01-22,30,63.29,60.56,-4.313477642597562,30,2.75
leader_pullback_market_healthy,VCB,2024-12-09,2024-12-10,2025-03-12,60,63.29,66.22,4.629483330699952,60,2.75
leader_pullback_market_healthy,SAB,2024-12-10,2024-12-11,2024-12-25,10,50.68,49.99,-1.3614838200473516,10,3.5
leader_pullback_market_healthy,SAB,2024-12-10,2024-12-11,2025-01-09,20,50.68,48.36,-4.5777426992896615,20,3.5
leader_pullback_market_healthy,SAB,2024-12-10,2024-12-11,2025-01-23,30,50.68,48.72,-3.8674033149171287,30,3.5
leader_pullback_market_healthy,SAB,2024-12-10,2024-12-11,2025-03-13,60,50.68,46.11,-9.017363851617995,60,3.5
leader_pullback_market_healthy,BVH,2024-12-10,2024-12-11,2024-12-25,10,52.0,52.59,1.1346153846153912,10,2.6666666666666665
leader_pullback_market_healthy,BVH,2024-12-10,2024-12-11,2025-01-09,20,52.0,48.08,-7.538461538461542,20,2.6666666666666665
leader_pullback_market_healthy,BVH,2024-12-10,2024-12-11,2025-01-23,30,52.0,49.74,-4.346153846153842,30,2.6666666666666665
leader_pullback_market_healthy,BVH,2024-12-10,2024-12-11,2025-03-13,60,52.0,53.08,2.0769230769230735,60,2.6666666666666665
leader_pullback_market_healthy,HDB,2024-12-10,2024-12-11,2024-12-25,10,18.2,18.43,1.2637362637362661,10,1.8333333333333333
leader_pullback_market_healthy,HDB,2024-12-10,2024-12-11,2025-01-09,20,18.2,17.23,-5.329670329670324,20,1.8333333333333333
leader_pullback_market_healthy,HDB,2024-12-10,2024-12-11,2025-01-23,30,18.2,17.27,-5.109890109890109,30,1.8333333333333333
leader_pullback_market_healthy,HDB,2024-12-10,2024-12-11,2025-03-13,60,18.2,17.85,-1.9230769230769114,60,1.8333333333333333
leader_pullback_market_healthy,SSB,2024-12-11,2024-12-12,2024-12-26,10,17.35,16.9,-2.5936599423631286,10,4.0
leader_pullback_market_healthy,SSB,2024-12-11,2024-12-12,2025-01-10,20,17.35,17.4,0.2881844380403294,20,4.0
leader_pullback_market_healthy,SSB,2024-12-11,2024-12-12,2025-01-24,30,17.35,18.75,8.069164265129674,30,4.0
leader_pullback_market_healthy,SSB,2024-12-11,2024-12-12,2025-03-14,60,17.35,19.8,14.121037463976942,60,4.0
leader_pullback_market_healthy,BVH,2024-12-12,2024-12-13,2024-12-27,10,51.71,51.31,-0.7735447689034975,10,3.5
leader_pullback_market_healthy,BVH,2024-12-12,2024-12-13,2025-01-13,20,51.71,48.57,-6.072326435892478,20,3.5
leader_pullback_market_healthy,BVH,2024-12-12,2024-12-13,2025-02-03,30,51.71,49.74,-3.8097079868497365,30,3.5
leader_pullback_market_healthy,BVH,2024-12-12,2024-12-13,2025-03-17,60,51.71,52.0,0.5608199574550361,60,3.5
leader_pullback_market_healthy,HDB,2024-12-12,2024-12-13,2024-12-27,10,18.47,19.24,4.168922577152137,10,2.5
leader_pullback_market_healthy,HDB,2024-12-12,2024-12-13,2025-01-13,20,18.47,16.73,-9.420682187330797,20,2.5
leader_pullback_market_healthy,HDB,2024-12-12,2024-12-13,2025-02-03,30,18.47,17.27,-6.497022198159174,30,2.5
leader_pullback_market_healthy,HDB,2024-12-12,2024-12-13,2025-03-17,60,18.47,18.04,-2.328099621007037,60,2.5
leader_pullback_market_healthy,STB,2024-12-23,2024-12-24,2025-01-08,10,34.55,36.7,6.222865412445747,10,4.0
leader_pullback_market_healthy,STB,2024-12-23,2024-12-24,2025-01-22,20,34.55,36.35,5.209840810419695,20,4.0
leader_pullback_market_healthy,STB,2024-12-23,2024-12-24,2025-02-12,30,34.55,38.65,11.866859623733724,30,4.0
leader_pullback_market_healthy,STB,2024-12-23,2024-12-24,2025-03-26,60,34.55,38.6,11.722141823444298,60,4.0
leader_pullback_market_healthy,SSI,2024-12-25,2024-12-26,2025-01-10,10,23.54,21.05,-10.577740016992347,10,3.5
leader_pullback_market_healthy,SSI,2024-12-25,2024-12-26,2025-01-24,20,23.54,22.43,-4.715378079864059,20,3.5
leader_pullback_market_healthy,SSI,2024-12-25,2024-12-26,2025-02-14,30,23.54,22.12,-6.032285471537801,30,3.5
leader_pullback_market_healthy,SSI,2024-12-25,2024-12-26,2025-03-28,60,23.54,23.41,-0.5522514868309218,60,3.5
leader_pullback_market_healthy,STB,2024-12-25,2024-12-26,2025-01-10,10,36.45,35.2,-3.429355281207133,10,2.5
leader_pullback_market_healthy,STB,2024-12-25,2024-12-26,2025-01-24,20,36.45,37.0,1.5089163237311307,20,2.5
leader_pullback_market_healthy,STB,2024-12-25,2024-12-26,2025-02-14,30,36.45,38.25,4.938271604938263,30,2.5
leader_pullback_market_healthy,STB,2024-12-25,2024-12-26,2025-03-28,60,36.45,38.25,4.938271604938263,60,2.5
leader_pullback_market_healthy,VIB,2024-12-26,2024-12-27,2025-01-13,10,15.83,15.52,-1.9583070120025299,10,3.5
leader_pullback_market_healthy,VIB,2024-12-26,2024-12-27,2025-02-03,20,15.83,16.08,1.5792798483891233,20,3.5
leader_pullback_market_healthy,VIB,2024-12-26,2024-12-27,2025-02-17,30,15.83,16.28,2.842703727100449,30,3.5
leader_pullback_market_healthy,VIB,2024-12-26,2024-12-27,2025-03-31,60,15.83,15.88,0.3158559696778314,60,3.5
leader_pullback_market_healthy,STB,2024-12-26,2024-12-27,2025-01-13,10,37.2,35.3,-5.107526881720445,10,2.5
leader_pullback_market_healthy,STB,2024-12-26,2024-12-27,2025-02-03,20,37.2,36.55,-1.7473118279570043,20,2.5
leader_pullback_market_healthy,STB,2024-12-26,2024-12-27,2025-02-17,30,37.2,38.3,2.9569892473118125,30,2.5
leader_pullback_market_healthy,STB,2024-12-26,2024-12-27,2025-03-31,60,37.2,38.3,2.9569892473118125,60,2.5
leader_pullback_market_healthy,BCM,2024-12-27,2024-12-30,2025-01-14,10,67.63,68.81,1.7447878160579726,10,3.3333333333333335
leader_pullback_market_healthy,BCM,2024-12-27,2024-12-30,2025-02-04,20,67.63,69.1,2.1735916013603416,20,3.3333333333333335
leader_pullback_market_healthy,BCM,2024-12-27,2024-12-30,2025-02-18,30,67.63,68.32,1.0202572822711782,30,3.3333333333333335
leader_pullback_market_healthy,BCM,2024-12-27,2024-12-30,2025-04-01,60,67.63,74.61,10.320863522105581,60,3.3333333333333335
leader_pullback_market_healthy,CTG,2024-12-27,2024-12-30,2025-01-14,10,26.4,25.34,-4.01515151515151,10,2.75
leader_pullback_market_healthy,CTG,2024-12-27,2024-12-30,2025-02-04,20,26.4,27.02,2.348484848484852,20,2.75
leader_pullback_market_healthy,CTG,2024-12-27,2024-12-30,2025-02-18,30,26.4,27.64,4.696969696969704,30,2.75
leader_pullback_market_healthy,CTG,2024-12-27,2024-12-30,2025-04-01,60,26.4,28.7,8.712121212121215,60,2.75
leader_pullback_market_healthy,STB,2024-12-27,2024-12-30,2025-01-14,10,37.35,35.4,-5.220883534136553,10,1.9166666666666665
leader_pullback_market_healthy,STB,2024-12-27,2024-12-30,2025-02-04,20,37.35,37.3,-0.13386880856761516,20,1.9166666666666665
leader_pullback_market_healthy,STB,2024-12-27,2024-12-30,2025-02-18,30,37.35,38.65,3.4805890227576897,30,1.9166666666666665
leader_pullback_market_healthy,STB,2024-12-27,2024-12-30,2025-04-01,60,37.35,39.7,6.29183400267738,60,1.9166666666666665
