scope,hypothesis,hold,trades,symbols,win_rate,avg_trade_pct,median_trade_pct,avg_win_pct,avg_loss_pct,profit_factor,best_trade_pct,worst_trade_pct,avg_hold_bars,benchmark_ew_return,benchmark_bh_return,benchmark_ew_maxdd,benchmark_bh_maxdd,total_return,sharpe,max_drawdown,final_equity
signal_quality,leader_pullback_market_healthy,10,771,30,0.5343709468223087,1.3233547219538224,0.5694760820045639,6.373060067817541,-4.5478590858765715,1.635548860336157,39.285714285714285,-26.075268817204304,9.970168612191959,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,leader_pullback_market_healthy,20,771,30,0.5330739299610895,1.9729550226665498,0.841219768664558,9.08238721067235,-6.31917948888693,1.6877693649721637,60.30701754385963,-34.9938195302843,19.811932555123217,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,leader_pullback_market_healthy,30,771,30,0.5603112840466926,2.9944332039327484,1.648998822143705,11.671024045171555,-8.232452973740848,1.8446983884288748,84.59595959595957,-36.626506024096386,29.604409857328147,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,leader_pullback_market_healthy,60,771,30,0.522697795071336,3.947573268753944,0.928792569659456,17.687269805776143,-11.22085368549037,1.7451733153909141,131.91489361702128,-49.39725647776084,58.88586251621271,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,leader_pullback_market_healthy_v2,10,835,30,0.5317365269461077,1.3041655958843148,0.45726900031535656,6.2323745393350505,-4.3589507088347,1.6488981368700397,39.285714285714285,-26.075268817204304,9.961676646706588,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,leader_pullback_market_healthy_v2,20,835,30,0.5425149700598803,2.0149546533784597,0.9467455621301785,8.831568283934738,-6.215049053757166,1.7257689090606971,60.30701754385963,-34.9938195302843,19.791616766467065,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,leader_pullback_market_healthy_v2,30,835,30,0.5592814371257485,2.883554057928254,1.604278074866329,11.46642112401549,-8.16357625081757,1.817009144627109,84.59595959595957,-36.626506024096386,29.57604790419162,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,leader_pullback_market_healthy_v2,60,835,30,0.525748502994012,4.013594799901412,1.0541110330288148,17.423440665521444,-10.9631091689955,1.7798304607289732,131.91489361702128,-49.39725647776084,58.82155688622755,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,leader_pullback_market_regime_v3,10,767,30,0.5254237288135594,1.2813047755931244,0.3880983182406173,6.275302695125239,-4.318955930881411,1.6356031040107781,39.285714285714285,-26.075268817204304,9.973924380704041,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
signal_quality,leader_pullback_market_regime_v3,20,767,30,0.5371577574967406,2.0605239040049907,0.832177531206652,8.927695513587636,-6.062973171174214,1.7533751237166921,60.30701754385963,-34.9938195302843,19.814863102998697,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619,,,,
