strategy,exit_mode,symbol,signal_date,entry_date,exit_date,entry_price,exit_price,exit_reason,pnl_pct,holding_bars,state,score,sector,sector_rank
SMT_PLUS_MC,lifecycle,VHM,2025-03-06,2025-03-07,2025-04-08,43.6,47.0,REVERSAL_DOUBLE_TOP,7.8,21,HOT_BUT_STRONG,85.5,REAL_ESTATE,2.0
SMT_PLUS_MC,lifecycle,VIC,2025-03-07,2025-03-10,2025-06-09,22.95,45.15,REVERSAL_DOUBLE_TOP,96.73,61,HOT_BUT_STRONG,79.25,REAL_ESTATE,1.0
SMT_PLUS_MC,lifecycle,SHB,2025-03-18,2025-03-19,2025-04-03,9.67,9.83,REVERSAL_DOUBLE_TOP,1.65,11,HOT_BUT_STRONG,88.0,BANK,4.0
SMT_PLUS_MC,lifecycle,VRE,2025-05-05,2025-05-06,2025-05-15,24.95,24.0,SL,-3.81,7,HOT_BUT_STRONG,80.5,REAL_ESTATE,1.0
SMT_PLUS_MC,lifecycle,MWG,2025-05-13,2025-05-14,2025-06-02,62.9,60.0,SL,-4.61,13,HOT_BUT_STRONG,85.75,CONSUMER,3.0
SMT_PLUS_MC,lifecycle,SHB,2025-05-15,2025-05-16,2025-07-18,11.34,12.39,REVERSAL_DOUBLE_TOP,9.26,45,HOT_BUT_STRONG,78.75,BANK,3.0
SMT_PLUS_MC,lifecycle,BVH,2025-05-26,2025-05-27,2025-06-02,50.73,49.0,SL,-3.41,4,HOT_BUT_STRONG,80.25,FINANCIAL,3.0
SMT_PLUS_MC,lifecycle,VHM,2025-05-26,2025-05-27,2025-06-09,74.6,71.0,SL,-4.83,9,HOT_BUT_STRONG,87.75,REAL_ESTATE,1.0
SMT_PLUS_MC,lifecycle,VRE,2025-05-29,2025-05-30,2025-06-09,27.65,26.0,SL,-5.97,6,HOT_BUT_STRONG,82.75,REAL_ESTATE,1.0
SMT_PLUS_MC,lifecycle,TCB,2025-06-03,2025-06-04,2025-06-06,30.88,30.0,SL,-2.85,2,HOT_BUT_STRONG,76.75,BANK,7.0
SMT_PLUS_MC,lifecycle,STB,2025-06-18,2025-06-19,2025-08-19,47.2,53.2,REVERSAL_DOUBLE_TOP,12.71,43,HOT_BUT_STRONG,87.27722772277228,BANK,6.0
SMT_PLUS_MC,lifecycle,TCB,2025-06-19,2025-06-20,2025-07-29,33.32,34.0,TSL,2.04,27,HOT_BUT_STRONG,86.78217821782178,BANK,5.0
SMT_PLUS_MC,lifecycle,GAS,2025-06-19,2025-06-20,2025-06-20,67.77,66.0,SL,-2.61,0,HOT_BUT_STRONG,89.26237623762376,OIL_GAS,1.0
SMT_PLUS_MC,lifecycle,MSN,2025-06-24,2025-06-25,2025-07-15,69.7,74.5,REVERSAL_DOUBLE_TOP,6.89,14,HOT_BUT_STRONG,88.79207920792079,CONSUMER,7.0
SMT_PLUS_MC,lifecycle,BCM,2025-07-02,2025-07-03,2025-08-22,64.88,67.0,TSL,3.27,36,HOT_BUT_STRONG,90.02475247524752,REAL_ESTATE,1.0
SMT_PLUS_MC,lifecycle,CTG,2025-07-07,2025-07-08,2025-07-14,30.52,30.0,SL,-1.7,4,HOT_BUT_STRONG,88.26732673267327,BANK,5.0
SMT_PLUS_MC,lifecycle,HPG,2025-07-08,2025-07-09,2025-07-25,24.8,26.0,TSL,4.84,12,HOT_BUT_STRONG,85.79455445544554,STEEL,1.0
SMT_PLUS_MC,lifecycle,SSI,2025-07-08,2025-07-09,2025-09-29,24.2,34.0,TSL,40.5,56,HOT_BUT_STRONG,86.77722772277228,SECURITIES,2.0
SMT_PLUS_MC,lifecycle,VRE,2025-07-10,2025-07-11,2025-07-14,28.7,28.0,SL,-2.44,1,HOT_BUT_STRONG,84.53960396039604,REAL_ESTATE,2.0
SMT_PLUS_MC,lifecycle,VHM,2025-07-10,2025-07-11,2025-08-08,86.7,94.8,REVERSAL_DOUBLE_TOP,9.34,20,HOT_BUT_STRONG,87.50247524752476,REAL_ESTATE,2.0
SMT_PLUS_MC,lifecycle,VJC,2025-07-11,2025-07-14,2025-07-16,100.4,97.0,SL,-3.39,2,HOT_BUT_STRONG,88.04950495049505,CONSUMER,5.0
SMT_PLUS_MC,lifecycle,VIC,2025-07-11,2025-07-14,2025-07-24,57.5,55.0,SL,-4.35,8,HOT_BUT_STRONG,90.50990099009901,REAL_ESTATE,2.0
SMT_PLUS_MC,lifecycle,VRE,2025-07-17,2025-07-18,2025-07-21,29.8,29.0,SL,-2.68,1,HOT_BUT_STRONG,88.27722772277228,REAL_ESTATE,2.0
SMT_PLUS_MC,lifecycle,VRE,2025-07-22,2025-07-23,2025-07-24,30.0,29.0,SL,-3.33,1,HOT_BUT_STRONG,75.29207920792079,REAL_ESTATE,2.0
SMT_PLUS_MC,lifecycle,VPB,2025-07-22,2025-07-23,2025-09-10,22.8,32.45,REVERSAL_TREND_BREAK,42.32,33,HOT_BUT_STRONG,82.7871287128713,BANK,4.0
SMT_PLUS_MC,lifecycle,HDB,2025-07-23,2025-07-24,2025-07-30,20.93,20.0,SL,-4.44,4,HOT_BUT_STRONG,89.03465346534654,BANK,4.0
SMT_PLUS_MC,lifecycle,MBB,2025-07-30,2025-07-31,2025-09-18,20.75,26.8,REVERSAL_MA20_BREAK,29.16,33,RESET_IN_UPTREND,69.39603960396039,BANK,2.0
SMT_PLUS_MC,lifecycle,SHB,2025-07-31,2025-08-01,2025-08-01,15.27,15.0,SL,-1.77,0,HOT_BUT_STRONG,84.77722772277228,BANK,2.0
SMT_PLUS_MC,lifecycle,SHB,2025-08-01,2025-08-04,2025-09-17,15.18,17.79,REVERSAL_DOUBLE_TOP,17.19,30,HOT_BUT_STRONG,83.76732673267327,BANK,2.0
SMT_PLUS_MC,lifecycle,TPB,2025-08-05,2025-08-06,2025-09-18,17.24,17.95,REVERSAL_MA20_BREAK,4.12,29,HOT_BUT_STRONG,88.28217821782178,BANK,3.0
SMT_PLUS_MC,lifecycle,VJC,2025-08-06,2025-08-07,2025-08-08,129.2,123.0,SL,-4.8,1,HOT_BUT_STRONG,81.76237623762376,CONSUMER,6.0
SMT_PLUS_MC,lifecycle,VJC,2025-08-14,2025-08-15,2025-08-15,143.1,136.0,SL,-4.96,0,HOT_BUT_STRONG,86.51485148514851,CONSUMER,6.0
SMT_PLUS_MC,lifecycle,VJC,2025-08-15,2025-08-18,2025-08-20,145.6,138.0,SL,-5.22,2,HOT_BUT_STRONG,91.00990099009901,CONSUMER,6.0
SMT_PLUS_MC,lifecycle,ACB,2025-08-19,2025-08-20,2025-08-20,28.5,27.0,SL,-5.26,0,HOT_BUT_STRONG,82.29702970297029,BANK,2.0
SMT_PLUS_MC,lifecycle,HDB,2025-08-19,2025-08-20,2025-08-20,25.14,24.0,SL,-4.53,0,HOT_BUT_STRONG,81.03960396039604,BANK,2.0
SMT_PLUS_MC,lifecycle,VIB,2025-08-20,2025-08-21,2025-08-22,22.19,21.0,SL,-5.36,1,HOT_BUT_STRONG,83.04455445544554,BANK,1.0
SMT_PLUS_MC,lifecycle,ACB,2025-08-21,2025-08-22,2025-08-22,29.0,28.0,SL,-3.45,0,HOT_BUT_STRONG,85.03465346534654,BANK,1.0
SMT_PLUS_MC,lifecycle,BID,2025-08-26,2025-08-27,2025-09-09,41.69,40.0,SL,-4.05,7,RESET_IN_UPTREND,66.59158415841584,BANK,2.0
SMT_PLUS_MC,lifecycle,POW,2025-11-17,2025-11-18,2025-12-09,12.56,12.0,SL,-4.46,15,HOT_BUT_STRONG,86.01980198019803,POWER_INFRA,2.0
SMT_PLUS_MC,lifecycle,SHB,2025-12-03,2025-12-04,2025-12-09,17.05,16.0,SL,-6.16,3,HOT_BUT_STRONG,86.78217821782178,BANK,6.0
SMT_PLUS_MC,lifecycle,VHM,2025-12-03,2025-12-04,2025-12-10,106.2,101.0,SL,-4.9,4,HOT_BUT_STRONG,75.02970297029702,REAL_ESTATE,2.0
SMT_PLUS_MC,lifecycle,MWG,2025-12-03,2025-12-04,2025-12-12,85.0,82.0,SL,-3.53,6,HOT_BUT_STRONG,81.54702970297029,CONSUMER,1.0
SMT_PLUS_MC,lifecycle,STB,2025-12-22,2025-12-23,2026-01-07,54.7,53.0,TSL,-3.11,9,HOT_BUT_STRONG,78.79455445544554,BANK,7.0
SMT_PLUS_MC,lifecycle,GAS,2025-12-22,2025-12-23,2026-03-10,65.3,99.0,TSL,51.61,48,HOT_BUT_STRONG,85.02722772277228,OIL_GAS,1.0
SMT_PLUS_MC,lifecycle,MWG,2025-12-22,2025-12-23,2026-01-12,85.0,85.0,TSL,0.0,12,HOT_BUT_STRONG,85.27475247524752,CONSUMER,3.0
SMT_PLUS_MC,lifecycle,HDB,2025-12-22,2025-12-23,2026-01-15,27.0,27.0,TSL,0.0,15,HOT_BUT_STRONG,90.25742574257426,BANK,7.0
SMT_PLUS_MC,lifecycle,TCB,2026-01-07,2026-01-08,2026-01-21,36.5,35.0,SL,-4.11,9,HOT_BUT_STRONG,79.29455445544554,BANK,6.0
SMT_PLUS_MC,lifecycle,CTG,2026-01-07,2026-01-08,2026-01-30,37.55,38.0,TSL,1.2,16,HOT_BUT_STRONG,85.54702970297029,BANK,6.0
SMT_PLUS_MC,lifecycle,VRE,2026-01-07,2026-01-08,2026-01-08,38.4,36.0,SL,-6.25,0,HOT_BUT_STRONG,81.76237623762376,REAL_ESTATE,3.0
SMT_PLUS_MC,lifecycle,VIC,2026-01-07,2026-01-08,2026-01-09,183.5,174.0,SL,-5.18,1,HOT_BUT_STRONG,85.00990099009901,REAL_ESTATE,3.0
SMT_PLUS_MC,lifecycle,BVH,2026-01-07,2026-01-08,2026-01-08,70.0,66.0,SL,-5.71,0,HOT_BUT_STRONG,90.25742574257426,FINANCIAL,2.0
SMT_PLUS_MC,lifecycle,VCB,2026-01-08,2026-01-09,2026-02-06,65.4,67.9,TSL,3.82,20,HOT_BUT_STRONG,82.54455445544554,BANK,5.0
SMT_PLUS_MC,lifecycle,BID,2026-01-08,2026-01-09,2026-02-10,43.8,48.0,TSL,9.59,22,HOT_BUT_STRONG,87.77227722772278,BANK,5.0
SMT_PLUS_MC,lifecycle,MBB,2026-01-12,2026-01-13,2026-01-14,28.25,27.0,SL,-4.42,1,HOT_BUT_STRONG,83.28960396039604,BANK,5.0
SMT_PLUS_MC,lifecycle,VIC,2026-01-13,2026-01-14,2026-01-14,171.2,163.0,SL,-4.79,0,RESET_IN_UPTREND,67.0519801980198,REAL_ESTATE,4.0
SMT_PLUS_MC,lifecycle,GVR,2026-01-13,2026-01-14,2026-02-11,34.3,35.3,REVERSAL_TREND_BREAK,2.92,20,HOT_BUT_STRONG,90.26237623762376,REAL_ESTATE,4.0
SMT_PLUS_MC,lifecycle,PLX,2026-01-13,2026-01-14,2026-02-12,47.6,51.7,REVERSAL_TREND_BREAK,8.61,21,HOT_BUT_STRONG,87.50990099009901,OIL_GAS,1.0
SMT_PLUS_MC,lifecycle,HDB,2026-01-15,2026-01-16,2026-01-27,29.5,28.0,SL,-5.08,7,HOT_BUT_STRONG,83.03217821782178,BANK,5.0
SMT_PLUS_MC,lifecycle,BCM,2026-01-15,2026-01-16,2026-01-23,73.72,72.0,TSL,-2.33,5,HOT_BUT_STRONG,88.52970297029702,REAL_ESTATE,4.0
SMT_PLUS_MC,lifecycle,BVH,2026-02-03,2026-02-04,2026-02-06,79.9,76.0,SL,-4.88,2,HOT_BUT_STRONG,81.76732673267327,FINANCIAL,2.0
SMT_PLUS_MC,lifecycle,HPG,2026-02-25,2026-02-26,2026-03-03,29.5,28.0,SL,-5.08,3,HOT_BUT_STRONG,79.54207920792079,STEEL,3.0
SMT_PLUS_MC,lifecycle,GVR,2026-02-25,2026-02-26,2026-02-27,42.6,40.0,SL,-6.1,1,HOT_BUT_STRONG,80.78960396039604,REAL_ESTATE,8.0
SMT_PLUS_MC,lifecycle,VHM,2026-04-02,2026-04-03,2026-04-07,120.8,115.0,SL,-4.8,2,HOT_BUT_STRONG,80.50495049504951,REAL_ESTATE,4.0
SMT_PLUS_MC,lifecycle,VJC,2026-04-16,2026-04-17,2026-05-06,178.1,181.5,END_OF_DATA,1.91,10,HOT_BUT_STRONG,76.03217821782178,CONSUMER,3.0
SMT_PLUS_MC,lifecycle,VIC,2026-04-16,2026-04-17,2026-04-20,194.9,185.0,SL,-5.08,1,HOT_BUT_STRONG,89.50495049504951,REAL_ESTATE,1.0
SMT_PLUS_MC,lifecycle,VHM,2026-04-16,2026-04-17,2026-04-17,144.6,137.0,SL,-5.26,0,HOT_BUT_STRONG,91.5,REAL_ESTATE,1.0
SMT_PLUS_MC,lifecycle,VIC,2026-04-22,2026-04-23,2026-05-06,212.0,219.5,END_OF_DATA,3.54,6,HOT_BUT_STRONG,87.5,REAL_ESTATE,1.0
SMT_PLUS_MC_SECTOR,lifecycle,FPT,2022-05-27,2022-05-30,2022-06-13,56.38,54.0,SL,-4.22,10,HOT_BUT_STRONG,86.98484848484848,TECH,1.0
SMT_PLUS_MC_SECTOR,lifecycle,GAS,2022-06-06,2022-06-07,2022-06-10,87.12,83.0,SL,-4.73,3,HOT_BUT_STRONG,82.97979797979798,OIL_GAS,2.0
SMT_PLUS_MC_SECTOR,lifecycle,POW,2022-06-09,2022-06-10,2022-06-15,12.85,12.0,SL,-6.61,3,HOT_BUT_STRONG,87.47474747474747,POWER_INFRA,2.0
SMT_PLUS_MC_SECTOR,lifecycle,SHB,2022-07-13,2022-07-14,2022-08-15,7.85,7.99,TSL,1.78,22,HOT_BUT_STRONG,78.46212121212122,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VIB,2022-07-28,2022-07-29,2022-08-05,13.32,13.0,SL,-2.4,5,HOT_BUT_STRONG,82.21969696969697,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,SSI,2022-08-03,2022-08-04,2022-08-23,15.89,16.0,TSL,0.69,13,HOT_BUT_STRONG,80.20202020202021,SECURITIES,1.0
SMT_PLUS_MC_SECTOR,lifecycle,MWG,2022-08-29,2022-08-30,2022-09-07,72.17,69.0,SL,-4.39,4,HOT_BUT_STRONG,90.23737373737373,CONSUMER,3.0
SMT_PLUS_MC_SECTOR,lifecycle,POW,2022-11-28,2022-11-29,2022-12-07,9.34,9.0,SL,-3.64,6,HOT_BUT_STRONG,83.96212121212122,POWER_INFRA,2.0
SMT_PLUS_MC_SECTOR,lifecycle,SSI,2022-11-28,2022-11-29,2022-12-26,12.34,12.0,SL,-2.76,19,HOT_BUT_STRONG,86.97474747474747,SECURITIES,1.0
SMT_PLUS_MC_SECTOR,lifecycle,HPG,2022-11-29,2022-11-30,2022-12-26,13.29,13.0,SL,-2.18,18,HOT_BUT_STRONG,89.47979797979798,STEEL,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VRE,2022-11-29,2022-11-30,2022-12-02,31.0,29.0,SL,-6.45,2,HOT_BUT_STRONG,86.23232323232324,REAL_ESTATE,1.0
SMT_PLUS_MC_SECTOR,lifecycle,VHM,2022-11-29,2022-11-30,2022-12-12,53.6,52.0,TSL,-2.99,8,HOT_BUT_STRONG,91.48989898989899,REAL_ESTATE,1.0
SMT_PLUS_MC_SECTOR,lifecycle,VIC,2022-11-30,2022-12-01,2022-12-01,34.7,33.0,SL,-4.9,0,HOT_BUT_STRONG,90.4949494949495,REAL_ESTATE,3.0
SMT_PLUS_MC_SECTOR,lifecycle,VRE,2022-12-02,2022-12-05,2022-12-06,31.65,30.0,SL,-5.21,1,HOT_BUT_STRONG,88.45454545454545,REAL_ESTATE,3.0
SMT_PLUS_MC_SECTOR,lifecycle,VRE,2022-12-09,2022-12-12,2022-12-12,29.2,28.0,SL,-4.11,0,RESET_IN_UPTREND,67.61616161616162,REAL_ESTATE,3.0
SMT_PLUS_MC_SECTOR,lifecycle,VCB,2023-01-09,2023-01-10,2023-02-09,48.47,52.3,REVERSAL_DOUBLE_TOP,7.9,17,HOT_BUT_STRONG,85.48737373737373,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,ACB,2023-01-11,2023-01-12,2023-02-13,14.19,14.0,SL,-1.34,17,HOT_BUT_STRONG,84.70202020202021,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,CTG,2023-01-16,2023-01-17,2023-02-01,18.47,18.0,SL,-2.54,6,HOT_BUT_STRONG,81.15306122448979,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,HPG,2023-01-31,2023-02-01,2023-02-01,16.82,16.0,SL,-4.88,0,HOT_BUT_STRONG,81.21969696969697,STEEL,1.0
SMT_PLUS_MC_SECTOR,lifecycle,VHM,2023-04-03,2023-04-04,2023-04-10,53.0,50.0,SL,-5.66,4,HOT_BUT_STRONG,82.49242424242425,REAL_ESTATE,3.0
SMT_PLUS_MC_SECTOR,lifecycle,SSI,2023-04-04,2023-04-05,2023-04-25,14.94,14.0,SL,-6.29,14,HOT_BUT_STRONG,86.71717171717172,SECURITIES,1.0
SMT_PLUS_MC_SECTOR,lifecycle,SHB,2023-04-05,2023-04-06,2023-04-06,7.16,7.0,SL,-2.23,0,HOT_BUT_STRONG,87.46464646464646,BANK,3.0
SMT_PLUS_MC_SECTOR,lifecycle,SHB,2023-04-07,2023-04-10,2023-04-19,7.14,7.0,SL,-1.96,7,HOT_BUT_STRONG,87.14948453608247,BANK,3.0
SMT_PLUS_MC_SECTOR,lifecycle,VIB,2023-06-06,2023-06-07,2023-08-10,12.7,13.32,REVERSAL_DOUBLE_TOP,4.88,46,HOT_BUT_STRONG,86.96717171717172,BANK,3.0
SMT_PLUS_MC_SECTOR,lifecycle,HPG,2023-06-21,2023-06-22,2023-08-01,18.71,20.83,REVERSAL_DOUBLE_TOP,11.33,28,HOT_BUT_STRONG,84.92857142857143,STEEL,2.0
SMT_PLUS_MC_SECTOR,lifecycle,SSI,2023-06-30,2023-07-03,2023-07-20,18.06,19.42,REVERSAL_DOUBLE_TOP,7.53,13,RESET_IN_UPTREND,65.94897959183673,SECURITIES,2.0
SMT_PLUS_MC_SECTOR,lifecycle,FPT,2023-08-29,2023-08-30,2023-09-22,68.2,69.0,TSL,1.17,15,HOT_BUT_STRONG,82.97474747474747,TECH,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VCB,2023-11-08,2023-11-09,2023-11-10,59.44,57.84,SL,-2.69,1,HOT_BUT_STRONG,83.95454545454545,BANK,3.0
SMT_PLUS_MC_SECTOR,lifecycle,HDB,2023-11-08,2023-11-09,2023-11-28,11.66,11.0,SL,-5.66,13,HOT_BUT_STRONG,88.97474747474747,BANK,3.0
SMT_PLUS_MC_SECTOR,lifecycle,TCB,2024-01-03,2024-01-04,2024-01-16,15.4,16.0,TSL,3.9,8,HOT_BUT_STRONG,85.72222222222223,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,ACB,2024-01-03,2024-01-04,2024-02-20,17.69,19.33,REVERSAL_DOUBLE_TOP,9.27,28,HOT_BUT_STRONG,87.23737373737373,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,HDB,2024-01-04,2024-01-05,2024-02-27,12.58,14.0,TSL,11.29,32,HOT_BUT_STRONG,91.97979797979798,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,MBB,2024-01-05,2024-01-08,2024-01-30,13.16,14.0,TSL,6.38,16,HOT_BUT_STRONG,90.48989898989899,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,VIB,2024-01-08,2024-01-09,2024-02-28,13.55,14.67,REVERSAL_DOUBLE_TOP,8.27,31,HOT_BUT_STRONG,84.71212121212122,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,CTG,2024-01-08,2024-01-09,2024-02-28,20.3,24.65,REVERSAL_DOUBLE_TOP,21.43,31,HOT_BUT_STRONG,87.97474747474747,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,VCB,2024-01-10,2024-01-11,2024-03-11,59.44,63.0,TSL,5.99,37,HOT_BUT_STRONG,85.95454545454545,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,FPT,2024-02-06,2024-02-07,2024-04-11,76.62,84.09,REVERSAL_DOUBLE_TOP,9.75,41,HOT_BUT_STRONG,78.71212121212122,TECH,1.0
SMT_PLUS_MC_SECTOR,lifecycle,MBB,2024-02-16,2024-02-19,2024-03-11,15.33,15.0,SL,-2.15,15,HOT_BUT_STRONG,80.97727272727272,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,TCB,2024-02-16,2024-02-19,2024-03-11,18.22,19.0,TSL,4.28,15,HOT_BUT_STRONG,85.21717171717172,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VIC,2024-02-20,2024-02-21,2024-02-21,24.28,24.0,SL,-1.15,0,HOT_BUT_STRONG,84.96969696969697,REAL_ESTATE,1.0
SMT_PLUS_MC_SECTOR,lifecycle,GVR,2024-02-20,2024-02-21,2024-04-12,27.6,31.26,REVERSAL_MA20_BREAK,13.26,37,HOT_BUT_STRONG,89.0,REAL_ESTATE,1.0
SMT_PLUS_MC_SECTOR,lifecycle,VRE,2024-02-21,2024-02-22,2024-03-11,25.8,25.0,SL,-3.1,12,HOT_BUT_STRONG,88.46464646464646,REAL_ESTATE,1.0
SMT_PLUS_MC_SECTOR,lifecycle,MWG,2024-05-07,2024-05-08,2024-06-05,57.32,60.64,REVERSAL_DOUBLE_TOP,5.79,20,HOT_BUT_STRONG,77.4949494949495,CONSUMER,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VJC,2024-05-07,2024-05-08,2024-05-21,117.9,114.0,SL,-3.31,9,HOT_BUT_STRONG,90.24242424242425,CONSUMER,2.0
SMT_PLUS_MC_SECTOR,lifecycle,HPG,2024-05-08,2024-05-09,2024-05-09,23.41,23.0,SL,-1.75,0,HOT_BUT_STRONG,85.95959595959596,STEEL,3.0
SMT_PLUS_MC_SECTOR,lifecycle,FPT,2024-05-08,2024-05-09,2024-06-26,95.58,111.69,REVERSAL_DOUBLE_TOP,16.85,34,HOT_BUT_STRONG,82.4949494949495,TECH,1.0
SMT_PLUS_MC_SECTOR,lifecycle,HPG,2024-05-20,2024-05-21,2024-07-17,24.24,23.0,SL,-5.12,41,HOT_BUT_STRONG,83.70202020202021,STEEL,2.0
SMT_PLUS_MC_SECTOR,lifecycle,POW,2024-05-29,2024-05-30,2024-07-01,10.33,12.03,REVERSAL_DOUBLE_TOP,16.46,22,HOT_BUT_STRONG,80.22222222222223,POWER_INFRA,2.0
SMT_PLUS_MC_SECTOR,lifecycle,MWG,2024-08-16,2024-08-19,2024-09-17,68.02,65.0,SL,-4.44,19,HOT_BUT_STRONG,89.5,CONSUMER,3.0
SMT_PLUS_MC_SECTOR,lifecycle,VNM,2024-08-19,2024-08-20,2024-08-26,67.24,65.0,SL,-3.33,4,HOT_BUT_STRONG,80.0,CONSUMER,3.0
SMT_PLUS_MC_SECTOR,lifecycle,VHM,2024-09-04,2024-09-05,2024-10-07,42.7,41.0,SL,-3.98,22,HOT_BUT_STRONG,80.25,REAL_ESTATE,2.0
SMT_PLUS_MC_SECTOR,lifecycle,ACB,2024-09-24,2024-09-25,2024-10-24,21.72,21.0,SL,-3.31,21,HOT_BUT_STRONG,90.5,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VIB,2024-09-25,2024-09-26,2024-10-22,15.56,15.0,SL,-3.6,18,HOT_BUT_STRONG,86.25,BANK,3.0
SMT_PLUS_MC_SECTOR,lifecycle,HDB,2024-09-26,2024-09-27,2024-09-30,18.25,18.0,SL,-1.37,1,HOT_BUT_STRONG,86.5,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,STB,2024-09-27,2024-09-30,2024-11-11,33.55,34.0,TSL,1.34,30,HOT_BUT_STRONG,88.25,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,VPB,2024-09-30,2024-10-01,2024-11-08,19.57,19.0,SL,-2.91,28,HOT_BUT_STRONG,76.75,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,TPB,2024-09-30,2024-10-01,2024-11-04,15.27,15.0,SL,-1.77,24,HOT_BUT_STRONG,81.25,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,TCB,2024-10-01,2024-10-02,2024-10-24,23.92,23.0,SL,-3.85,16,HOT_BUT_STRONG,84.0,BANK,1.0
SMT_PLUS_MC_SECTOR,lifecycle,FPT,2024-11-29,2024-12-02,2025-01-10,123.14,126.0,TSL,2.32,28,HOT_BUT_STRONG,87.75,TECH,2.0
SMT_PLUS_MC_SECTOR,lifecycle,BVH,2024-12-03,2024-12-04,2025-01-03,51.02,49.0,SL,-3.96,21,HOT_BUT_STRONG,90.0,FINANCIAL,1.0
SMT_PLUS_MC_SECTOR,lifecycle,SSI,2024-12-25,2024-12-26,2025-01-03,23.54,23.0,SL,-2.29,5,HOT_BUT_STRONG,84.0,SECURITIES,3.0
SMT_PLUS_MC_SECTOR,lifecycle,MBB,2025-01-23,2025-01-24,2025-03-17,16.55,18.24,REVERSAL_DOUBLE_TOP,10.21,31,HOT_BUT_STRONG,79.0,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VIB,2025-01-23,2025-01-24,2025-02-03,16.4,16.0,SL,-2.44,1,HOT_BUT_STRONG,80.75,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,SSB,2025-01-23,2025-01-24,2025-02-03,18.6,18.0,SL,-3.23,1,HOT_BUT_STRONG,83.25,BANK,2.0
SMT_PLUS_MC_SECTOR,lifecycle,SSB,2025-02-04,2025-02-05,2025-04-03,18.55,19.0,TSL,2.43,41,HOT_BUT_STRONG,83.0,BANK,3.0
SMT_PLUS_MC_SECTOR,lifecycle,BVH,2025-02-10,2025-02-11,2025-03-04,51.9,55.53,REVERSAL_DOUBLE_TOP,6.99,15,HOT_BUT_STRONG,77.75,FINANCIAL,1.0
SMT_PLUS_MC_SECTOR,lifecycle,BVH,2025-03-04,2025-03-05,2025-03-13,55.53,53.0,SL,-4.56,6,RESET_IN_UPTREND,69.25,FINANCIAL,1.0
SMT_PLUS_MC_SECTOR,lifecycle,PLX,2025-03-04,2025-03-05,2025-03-06,43.06,42.0,SL,-2.46,1,HOT_BUT_STRONG,85.75,OIL_GAS,3.0
SMT_PLUS_MC_SECTOR,lifecycle,VHM,2025-03-06,2025-03-07,2025-04-08,43.6,47.0,REVERSAL_DOUBLE_TOP,7.8,21,HOT_BUT_STRONG,85.5,REAL_ESTATE,2.0
SMT_PLUS_MC_SECTOR,lifecycle,VIC,2025-03-07,2025-03-10,2025-06-09,22.95,45.15,REVERSAL_DOUBLE_TOP,96.73,61,HOT_BUT_STRONG,79.25,REAL_ESTATE,1.0
SMT_PLUS_MC_SECTOR,lifecycle,VRE,2025-05-05,2025-05-06,2025-05-15,24.95,24.0,SL,-3.81,7,HOT_BUT_STRONG,80.5,REAL_ESTATE,1.0
SMT_PLUS_MC_SECTOR,lifecycle,MWG,2025-05-13,2025-05-14,2025-06-02,62.9,60.0,SL,-4.61,13,HOT_BUT_STRONG,85.75,CONSUMER,3.0
SMT_PLUS_MC_SECTOR,lifecycle,SHB,2025-05-15,2025-05-16,2025-07-18,11.34,12.39,REVERSAL_DOUBLE_TOP,9.26,45,HOT_BUT_STRONG,78.75,BANK,3.0
SMT_PLUS_MC_SECTOR,lifecycle,BVH,2025-05-26,2025-05-27,2025-06-02,50.73,49.0,SL,-3.41,4,HOT_BUT_STRONG,80.25,FINANCIAL,3.0
SMT_PLUS_MC_SECTOR,lifecycle,VHM,2025-05-26,2025-05-27,2025-06-09,74.6,71.0,SL,-4.83,9,HOT_BUT_STRONG,87.75,REAL_ESTATE,1.0
