symbol,setup_type,signal_date,entry_date,entry_price,stop_loss,take_profit,exit_date,exit_price,exit_reason,pnl_pct,holding_bars,reasons
ACB,BREAKOUT_RETEST_ENTRY,2024-10-21,2024-10-22,21.56,21.0,22.0,2024-10-24,21.0,SL,-2.6,2,Breakout 9 bars trước tại level 22 | Retest thành công (cách -1.5%) | Volume cạn 0.52× TB20
ACB,BULLISH_ENGULFING,2024-10-31,2024-11-01,21.14,21.0,21.0,2024-11-01,21.0,SL,-0.66,0,Engulfing: [21–21] nuốt [21–21] (body 1.2%) | Volume xanh 1.3× bar đỏ | Tại support 21
ACB,BULLISH_ENGULFING,2024-11-20,2024-11-21,20.47,20.0,21.0,2024-11-26,21.0,TIMEOUT,2.05,3,Engulfing: [20–20] nuốt [20–20] (body 1.2%) | Volume xanh 1.1× bar đỏ | Tại support 20
ACB,PIN_BAR,2024-11-29,2024-12-02,21.1,21.0,21.0,2024-12-02,21.0,SL,-0.47,0,Pin Bar: wick dưới 0 (3.0× thân) | Đóng gần đỉnh nến (0% từ đỉnh) | Tại support 21 (cách 0.2%) | Tại MA60 (21)
GVR,BREAKOUT_RETEST_ENTRY,2024-03-06,2024-03-07,28.18,27.0,30.0,2024-03-12,29.0,TSL,2.45,3,Breakout 8 bars trước tại level 28 | Retest thành công (cách +2.5%) | Volume cạn 0.74× TB20
GVR,BULLISH_ENGULFING,2024-04-02,2024-04-03,34.24,33.0,36.0,2024-04-04,33.0,SL,-3.62,1,Engulfing: [32–34] nuốt [32–32] (body 7.5%) | Volume xanh 2.7× bar đỏ
GVR,BULLISH_ENGULFING,2024-04-26,2024-05-02,29.3,28.0,31.0,2024-05-06,29.0,TSL,-1.02,2,Engulfing: [28–29] nuốt [29–29] (body 3.2%) | Volume xanh 1.2× bar đỏ | Tại support 29
GVR,BULLISH_ENGULFING,2024-05-17,2024-05-20,32.87,31.0,36.0,2024-05-23,33.0,TIMEOUT,-0.73,3,Engulfing: [32–33] nuốt [32–32] (body 2.9%) | Volume xanh 1.5× bar đỏ
GVR,BULLISH_ENGULFING,2024-05-30,2024-05-31,35.26,33.0,39.0,2024-06-05,34.0,TIMEOUT,-2.61,3,Engulfing: [34–35] nuốt [34–35] (body 5.0%) | Volume xanh 1.2× bar đỏ
GVR,BREAKOUT_RETEST_ENTRY,2024-06-06,2024-06-07,34.09,32.0,37.0,2024-06-14,34.0,TSL,-0.26,5,Breakout 10 bars trước tại level 33 | Retest thành công (cách +3.6%) | Volume cạn 0.60× TB20
GVR,TREND_PULLBACK,2024-07-11,2024-07-12,36.09,34.0,39.0,2024-07-17,36.0,TSL,-0.25,3,Uptrend: 36 > MA20(34) > MA60(33) | Breakout vùng 35 → recent high 37 | Pullback về vùng breakout (cách +2.1%) | Volume cạn — áp lực bán suy yếu
GVR,TREND_PULLBACK,2024-07-18,2024-07-19,35.21,33.0,39.0,2024-07-22,33.0,SL,-6.28,1,Uptrend: 35 > MA20(35) > MA60(33) | Breakout vùng 35 → recent high 38 | Pullback về vùng breakout (cách -0.4%) | Volume cạn — áp lực bán suy yếu
GVR,PIN_BAR,2024-08-21,2024-08-22,34.78,33.0,37.0,2024-08-27,34.0,TIMEOUT,-1.84,3,Pin Bar: wick dưới 0 (3.5× thân) | Đóng gần đỉnh nến (7% từ đỉnh) | Tại MA60 (34)
GVR,BREAKOUT_RETEST_ENTRY,2024-08-30,2024-09-04,33.99,32.0,37.0,2024-09-11,33.0,TIMEOUT,-2.0,5,Breakout 3 bars trước tại level 35 | Retest thành công (cách -0.3%) | Volume cạn 0.47× TB20
GVR,BREAKOUT_RETEST_ENTRY,2024-09-16,2024-09-17,34.09,33.0,36.0,2024-09-24,35.0,TIMEOUT,3.58,5,Breakout 12 bars trước tại level 35 | Retest thành công (cách -1.6%) | Nến đóng xanh — support giữ vững
GVR,BULLISH_ENGULFING,2024-09-24,2024-09-25,35.51,34.0,38.0,2024-09-30,35.0,TIMEOUT,-1.66,3,Engulfing: [35–35] nuốt [35–35] (body 2.1%) | Volume xanh 2.0× bar đỏ
GVR,BREAKOUT_RETEST_ENTRY,2024-09-30,2024-10-01,35.26,34.0,37.0,2024-10-07,34.0,SL,-3.57,4,Breakout 5 bars trước tại level 35 | Retest thành công (cách +0.1%) | Volume cạn 0.75× TB20
GVR,BREAKOUT_RETEST_ENTRY,2024-10-08,2024-10-09,34.43,33.0,37.0,2024-10-16,35.0,TIMEOUT,2.41,5,Breakout 11 bars trước tại level 35 | Retest thành công (cách -1.8%) | Volume cạn 0.53× TB20 | Nến đóng xanh — support giữ vững
FPT,BULLISH_ENGULFING,2024-03-07,2024-03-08,81.45,79.0,85.0,2024-03-13,83.0,TSL,1.35,3,Engulfing: [80–81] nuốt [80–80] (body 2.0%) | Volume xanh 1.1× bar đỏ
FPT,TREND_PULLBACK,2024-03-20,2024-03-21,84.31,81.0,89.0,2024-03-28,86.0,TIMEOUT,1.65,5,Uptrend: 84 > MA20(81) > MA60(75) | Breakout vùng 79 → recent high 86 | Pullback về vùng breakout (cách +5.5%)
FPT,BREAKOUT_RETEST_ENTRY,2024-03-28,2024-03-29,85.19,83.0,88.0,2024-04-05,83.0,SL,-2.84,5,Breakout 12 bars trước tại level 82 | Retest thành công (cách +4.7%) | Nến đóng xanh — support giữ vững
FPT,TREND_PULLBACK,2024-05-30,2024-05-31,98.8,95.0,104.0,2024-06-05,104.0,TP,5.26,3,Uptrend: 99 > MA20(97) > MA60(88) | Breakout vùng 96 → recent high 101 | Pullback về vùng breakout (cách +2.8%)
FPT,BREAKOUT_RETEST_ENTRY,2024-06-07,2024-06-10,105.02,101.0,111.0,2024-06-12,111.0,TP,5.69,2,Breakout 4 bars trước tại level 101 | Retest thành công (cách +2.9%) | Volume cạn 0.78× TB20 | Nến đóng xanh — support giữ vững
FPT,BULLISH_ENGULFING,2024-06-19,2024-06-20,112.71,109.0,118.0,2024-06-25,109.0,SL,-3.29,3,Engulfing: [108–111] nuốt [108–109] (body 2.7%) | Volume xanh 1.4× bar đỏ
FPT,BREAKOUT_RETEST_ENTRY,2024-06-26,2024-06-27,111.27,107.0,118.0,2024-07-04,115.0,TIMEOUT,3.42,5,Breakout 5 bars trước tại level 112 | Retest thành công (cách -0.2%) | Nến đóng xanh — support giữ vững
FPT,BREAKOUT_RETEST_ENTRY,2024-07-04,2024-07-05,115.34,111.0,122.0,2024-07-12,113.0,TIMEOUT,-1.69,5,Breakout 11 bars trước tại level 112 | Retest thành công (cách +2.9%) | Nến đóng xanh — support giữ vững
