symbol,setup_type,signal_date,entry_date,exit_date,entry_price,exit_price,shares,entry_value,pnl,pnl_pct,holding_bars,exit_reason,priority_score,edge_strategy_name,edge_strategy_passed,edge_score,edge_rank,edge_rank_score,edge_risk,reasons
PNJ,RETEST,2025-01-02,2025-01-03,2025-01-07,62.97290999999999,62.01792,317500,19993898.924999997,-362584.6031249985,-0.018116645587886723,2,EDGE_ATR_STOP,2.475,retest_refined_v1,True,56.6301,1.0,2.475,"{'setup_type': 'RETEST', 'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.1, 'trailing_atr_mult': 2.6, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}",Edge strategy passed: regime_router_research_v1 | edge_score=56.6301
TPB,EDGE_MEAN_REVERSION,2025-01-02,2025-01-03,2025-01-13,14.67466,14.02596,1362800,19998626.648,-942276.1432239972,-0.047069972602829795,6,EDGE_ATR_STOP,2.6286,mean_reversion_uptrend_ma50_v1,True,52.9701,1.0,2.6286,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 3.0, 'trailing_profit_activation': 0.12, 'use_regime_exposure': True}",Edge strategy passed: regime_router_research_v1 | edge_score=52.9701
PAN,NR7,2025-01-02,2025-01-03,2025-01-21,23.423399999999997,25.00497,853800,19998898.919999998,1287647.0803080015,0.0643215771395285,12,EDGE_TRAILING_ATR_STOP,3.5,nr7_refined_v1,True,65.703,1.0,3.5,"{'setup_type': 'NR7', 'stop_loss': 0.065, 'take_profit': 0.2, 'max_holding_bars': 25, 'initial_atr_stop_mult': 1.9, 'trailing_atr_mult': 2.4, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}",Edge strategy passed: regime_router_research_v1 | edge_score=65.703
CTD,EDGE_BREAKOUT,2025-01-02,2025-01-03,2025-02-10,62.702639999999995,72.06786,318900,19995871.895999998,2920607.904996,0.14591462827709342,21,EDGE_TRAILING_ATR_STOP,3.725,breakout_after_accumulation_v3,True,100.0,1.0,3.725,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",Edge strategy passed: regime_router_research_v1 | edge_score=100.0
REE,EDGE_COMPRESSION,2025-02-10,2025-02-11,2025-02-21,56.59653999999999,60.779160000000005,378700,21433109.697999995,1516490.948518008,0.07068390886306297,8,EDGE_TRAILING_ATR_STOP,4.5,compression_breakout_smt_v1,True,68.9144,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}",Edge strategy passed: regime_router_research_v1 | edge_score=68.9144
ACB,EDGE_REVERSAL,2025-01-23,2025-01-24,2025-03-12,21.081059999999997,21.95802,948300,19991169.198,769984.4180700034,0.03847774961276861,28,EDGE_MAX_HOLD,2.9667,spring_reclaim_smt_v1,True,96.0992,1.0,2.9667,"{'stop_loss': 0.07, 'take_profit': 0.2, 'max_holding_bars': 28, 'initial_atr_stop_mult': 2.1, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}",Edge strategy passed: regime_router_research_v1 | edge_score=96.0992
HHV,EDGE_COMPRESSION,2025-01-23,2025-01-24,2025-03-13,11.561549999999999,12.04794,1729100,19991076.104999997,779361.6867870055,0.038946532922686926,29,EDGE_TRAILING_ATR_STOP,4.5,compression_breakout_smt_v1,True,84.2398,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}",Edge strategy passed: regime_router_research_v1 | edge_score=84.2398
MBB,EDGE_BREAKOUT,2025-01-23,2025-01-24,2025-03-18,16.55654,18.2817,1207400,19990366.395999998,2018821.168444004,0.10088881434826925,32,EDGE_TRAILING_ATR_STOP,2.87,breakout_after_accumulation_v3,True,100.0,1.0,2.87,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",Edge strategy passed: regime_router_research_v1 | edge_score=100.0
VCI,EDGE_COMPRESSION,2025-02-21,2025-02-24,2025-03-27,26.306279999999997,27.56241,843600,22191977.808,990975.9920400046,0.044610084535912344,23,EDGE_TRAILING_ATR_STOP,4.5,compression_breakout_smt_v1,True,91.7683,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}",Edge strategy passed: regime_router_research_v1 | edge_score=91.7683
DPM,EDGE,2025-03-12,2025-03-13,2025-03-31,20.260239999999996,19.530450000000002,1060000,21475854.399999995,-836457.8083999902,-0.03890984594372072,12,EDGE_ATR_STOP,3.9935,composite_edge_score_v2,True,67.5611,1.0,3.9935,"{'stop_loss': 0.08, 'take_profit': 0.3, 'max_holding_bars': 60, 'initial_atr_stop_mult': 2.5, 'trailing_atr_mult': 3.0, 'trailing_profit_activation': 0.12, 'use_regime_exposure': True}",Edge strategy passed: regime_router_research_v1 | edge_score=67.5611
