date,equity,cash,positions,gross_exposure,portfolio_run
2022-09-15,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-09-16,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-09-19,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-09-20,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-09-21,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-09-22,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-09-23,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-09-26,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-09-27,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-09-28,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-09-29,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-09-30,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-03,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-04,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-05,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-06,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-07,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-10,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-11,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-12,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-13,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-14,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-17,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-18,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-19,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-20,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-21,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-24,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-25,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-26,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-27,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-28,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-10-31,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-01,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-02,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-03,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-04,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-07,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-08,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-09,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-10,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-11,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-14,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-15,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-16,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-17,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-18,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-21,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-22,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-23,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-24,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-25,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-28,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-29,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-11-30,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-12-01,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-12-02,99195.7005145,99195.7005145,0,0.0,leader_pullback_market_regime_v3
2022-12-05,97372.20403150002,4087.2040315000195,5,0.9580249407707994,leader_pullback_market_regime_v3
2022-12-06,92523.28158600003,4130.281586000019,5,0.9553595428609939,leader_pullback_market_regime_v3
2022-12-07,93317.06258100002,22579.06258100002,4,0.7580392914596814,leader_pullback_market_regime_v3
2022-12-08,94460.06258100002,22579.06258100002,4,0.7609671011848171,leader_pullback_market_regime_v3
2022-12-09,93410.79582900002,1042.7958290000206,5,0.9888364527917203,leader_pullback_market_regime_v3
2022-12-12,91059.80403900001,34169.80403900002,3,0.6247542546394519,leader_pullback_market_regime_v3
2022-12-13,93913.80403900001,34169.80403900002,3,0.6361578109985816,leader_pullback_market_regime_v3
2022-12-14,93731.80403900001,34169.80403900002,3,0.6354513349088788,leader_pullback_market_regime_v3
2022-12-15,94813.79604200003,124.79604200002359,4,0.998683777601893,leader_pullback_market_regime_v3
2022-12-16,95064.79604200003,124.79604200002359,4,0.9986872528296922,leader_pullback_market_regime_v3
2022-12-19,93814.79604200003,124.79604200002359,4,0.9986697616232715,leader_pullback_market_regime_v3
2022-12-20,89624.79604200003,124.79604200002359,4,0.9986075723738155,leader_pullback_market_regime_v3
2022-12-21,90058.81145600002,50412.811456000025,2,0.44022344242650613,leader_pullback_market_regime_v3
2022-12-22,89465.26378150003,1991.2637815000307,4,0.9777426042540569,leader_pullback_market_regime_v3
2022-12-23,88775.82396850003,362.823968500031,5,0.9959130318111294,leader_pullback_market_regime_v3
2022-12-26,85998.40065550004,44439.40065550004,3,0.48325317311981997,leader_pullback_market_regime_v3
2022-12-27,86269.60509050003,86269.60509050003,0,0.0,leader_pullback_market_regime_v3
2022-12-28,86269.60509050003,86269.60509050003,0,0.0,leader_pullback_market_regime_v3
2022-12-29,86269.60509050003,86269.60509050003,0,0.0,leader_pullback_market_regime_v3
2022-12-30,86269.60509050003,86269.60509050003,0,0.0,leader_pullback_market_regime_v3
2023-01-03,86269.60509050003,86269.60509050003,0,0.0,leader_pullback_market_regime_v3
2023-01-04,85274.42487800005,716.4248780000489,1,0.9915985961907686,leader_pullback_market_regime_v3
2023-01-05,85903.42487800005,716.4248780000489,1,0.991660112748502,leader_pullback_market_regime_v3
2023-01-06,85580.42487800005,716.4248780000489,1,0.9916286361160118,leader_pullback_market_regime_v3
2023-01-09,85580.42487800005,716.4248780000489,1,0.9916286361160118,leader_pullback_market_regime_v3
2023-01-10,85682.42487800005,716.4248780000489,1,0.9916386017433547,leader_pullback_market_regime_v3
2023-01-11,86243.42487800005,716.4248780000489,1,0.9916929913322261,leader_pullback_market_regime_v3
2023-01-12,86022.42487800005,716.4248780000489,1,0.9916716498167064,leader_pullback_market_regime_v3
2023-01-13,85274.42487800005,716.4248780000489,1,0.9915985961907686,leader_pullback_market_regime_v3
2023-01-16,86141.42487800005,716.4248780000489,1,0.9916831550091643,leader_pullback_market_regime_v3
2023-01-17,87382.42487800005,716.4248780000489,1,0.9918012703469801,leader_pullback_market_regime_v3
2023-01-18,88878.42487800005,716.4248780000489,1,0.9919392712125191,leader_pullback_market_regime_v3
2023-01-19,89405.42487800005,716.4248780000489,1,0.9919867851533879,leader_pullback_market_regime_v3
2023-01-27,89507.42487800005,716.4248780000489,1,0.9919959167747643,leader_pullback_market_regime_v3
2023-01-30,89184.42487800005,716.4248780000489,1,0.9919669283175837,leader_pullback_market_regime_v3
2023-01-31,88980.42487800005,716.4248780000489,1,0.9919485113834607,leader_pullback_market_regime_v3
2023-02-01,87382.42487800005,716.4248780000489,1,0.9918012703469801,leader_pullback_market_regime_v3
2023-02-02,87280.42487800005,716.4248780000489,1,0.9917916889267959,leader_pullback_market_regime_v3
2023-02-03,85376.42487800005,716.4248780000489,1,0.9916086334251664,leader_pullback_market_regime_v3
2023-02-06,85801.42487800005,716.4248780000489,1,0.991650198361872,leader_pullback_market_regime_v3
2023-02-07,86022.42487800005,716.4248780000489,1,0.9916716498167064,leader_pullback_market_regime_v3
2023-02-08,86549.42487800005,716.4248780000489,1,0.9917223611940816,leader_pullback_market_regime_v3
2023-02-09,86022.42487800005,716.4248780000489,1,0.9916716498167064,leader_pullback_market_regime_v3
2023-02-10,86022.42487800005,716.4248780000489,1,0.9916716498167064,leader_pullback_market_regime_v3
2023-02-13,86022.42487800005,716.4248780000489,1,0.9916716498167064,leader_pullback_market_regime_v3
2023-02-14,85809.24518400006,85809.24518400006,0,0.0,leader_pullback_market_regime_v3
2023-02-15,85809.24518400006,85809.24518400006,0,0.0,leader_pullback_market_regime_v3
2023-02-16,85809.24518400006,85809.24518400006,0,0.0,leader_pullback_market_regime_v3
2023-02-17,85809.24518400006,85809.24518400006,0,0.0,leader_pullback_market_regime_v3
2023-02-20,85809.24518400006,85809.24518400006,0,0.0,leader_pullback_market_regime_v3
2023-02-21,84946.39524800007,1811.3952480000698,3,0.978676019827425,leader_pullback_market_regime_v3
2023-02-22,81673.39524800007,1811.3952480000698,3,0.9778214773305334,leader_pullback_market_regime_v3
2023-02-23,81271.32740700008,81271.32740700008,0,0.0,leader_pullback_market_regime_v3
2023-02-24,81271.32740700008,81271.32740700008,0,0.0,leader_pullback_market_regime_v3
2023-02-27,81271.32740700008,81271.32740700008,0,0.0,leader_pullback_market_regime_v3
2023-02-28,81271.32740700008,81271.32740700008,0,0.0,leader_pullback_market_regime_v3
2023-03-01,81271.32740700008,81271.32740700008,0,0.0,leader_pullback_market_regime_v3
2023-03-02,81271.32740700008,81271.32740700008,0,0.0,leader_pullback_market_regime_v3
2023-03-03,81271.32740700008,81271.32740700008,0,0.0,leader_pullback_market_regime_v3
2023-03-06,81271.32740700008,81271.32740700008,0,0.0,leader_pullback_market_regime_v3
2023-03-07,81271.32740700008,81271.32740700008,0,0.0,leader_pullback_market_regime_v3
2023-03-08,81271.32740700008,81271.32740700008,0,0.0,leader_pullback_market_regime_v3
2023-03-09,81271.32740700008,81271.32740700008,0,0.0,leader_pullback_market_regime_v3
2023-03-10,80409.34676000009,1858.3467600000822,5,0.9768889210660205,leader_pullback_market_regime_v3
2023-03-13,79455.34676000009,1858.3467600000822,5,0.9766114322600171,leader_pullback_market_regime_v3
2023-03-14,78085.01170000009,16761.011700000083,4,0.7853491811668631,leader_pullback_market_regime_v3
2023-03-15,79237.49183300008,79237.49183300008,0,0.0,leader_pullback_market_regime_v3
2023-03-16,78723.75026500008,3988.750265000088,5,0.9493323139259354,leader_pullback_market_regime_v3
2023-03-17,79258.18072300008,79258.18072300008,0,0.0,leader_pullback_market_regime_v3
2023-03-20,79258.18072300008,79258.18072300008,0,0.0,leader_pullback_market_regime_v3
2023-03-21,79258.18072300008,79258.18072300008,0,0.0,leader_pullback_market_regime_v3
2023-03-22,79258.18072300008,79258.18072300008,0,0.0,leader_pullback_market_regime_v3
2023-03-23,79258.18072300008,79258.18072300008,0,0.0,leader_pullback_market_regime_v3
2023-03-24,79258.18072300008,79258.18072300008,0,0.0,leader_pullback_market_regime_v3
2023-03-27,79258.18072300008,79258.18072300008,0,0.0,leader_pullback_market_regime_v3
2023-03-28,78899.88130300009,299.88130300008925,1,0.9961992173112599,leader_pullback_market_regime_v3
2023-03-29,79499.88130300009,299.88130300008925,1,0.996227902506456,leader_pullback_market_regime_v3
2023-03-30,78899.88130300009,299.88130300008925,1,0.9961992173112599,leader_pullback_market_regime_v3
2023-03-31,78899.88130300009,299.88130300008925,1,0.9961992173112599,leader_pullback_market_regime_v3
2023-04-03,81779.88130300009,299.88130300008925,1,0.9963330675195161,leader_pullback_market_regime_v3
2023-04-04,84659.88130300009,299.88130300008925,1,0.9964578109680214,leader_pullback_market_regime_v3
2023-04-05,85979.88130300009,299.88130300008925,1,0.9965121921726865,leader_pullback_market_regime_v3
2023-04-06,84419.88130300009,299.88130300008925,1,0.9964477407647169,leader_pullback_market_regime_v3
2023-04-07,85979.88130300009,299.88130300008925,1,0.9965121921726865,leader_pullback_market_regime_v3
2023-04-10,87899.88130300009,299.88130300008925,1,0.9965883764738388,leader_pullback_market_regime_v3
2023-04-11,87299.88130300009,299.88130300008925,1,0.9965649288575862,leader_pullback_market_regime_v3
2023-04-12,89579.88130300009,299.88130300008925,1,0.9966523587814796,leader_pullback_market_regime_v3
2023-04-13,89579.88130300009,299.88130300008925,1,0.9966523587814796,leader_pullback_market_regime_v3
2023-04-14,87899.88130300009,299.88130300008925,1,0.9965883764738388,leader_pullback_market_regime_v3
2023-04-17,87299.88130300009,299.88130300008925,1,0.9965649288575862,leader_pullback_market_regime_v3
2023-04-18,85499.88130300009,299.88130300008925,1,0.9964926114699815,leader_pullback_market_regime_v3
2023-04-19,85139.88130300009,299.88130300008925,1,0.99647778105383,leader_pullback_market_regime_v3
2023-04-20,84059.88130300009,299.88130300008925,1,0.9964325276415851,leader_pullback_market_regime_v3
2023-04-21,82859.88130300009,299.88130300008925,1,0.9963808625080757,leader_pullback_market_regime_v3
2023-04-24,81779.88130300009,299.88130300008925,1,0.9963330675195161,leader_pullback_market_regime_v3
2023-04-25,81059.88130300009,299.88130300008925,1,0.99630049664298,leader_pullback_market_regime_v3
2023-04-26,80498.96170300011,80498.96170300011,0,0.0,leader_pullback_market_regime_v3
2023-04-27,80498.96170300011,80498.96170300011,0,0.0,leader_pullback_market_regime_v3
2023-04-28,80498.96170300011,80498.96170300011,0,0.0,leader_pullback_market_regime_v3
2023-05-04,80498.96170300011,80498.96170300011,0,0.0,leader_pullback_market_regime_v3
2023-05-05,80498.96170300011,80498.96170300011,0,0.0,leader_pullback_market_regime_v3
2023-05-08,80498.96170300011,80498.96170300011,0,0.0,leader_pullback_market_regime_v3
2023-05-09,80498.96170300011,80498.96170300011,0,0.0,leader_pullback_market_regime_v3
2023-05-10,80498.96170300011,80498.96170300011,0,0.0,leader_pullback_market_regime_v3
2023-05-11,79448.70496400014,901.7049640001351,1,0.9886504762486851,leader_pullback_market_regime_v3
2023-05-12,79644.70496400014,901.7049640001351,1,0.9886784066259307,leader_pullback_market_regime_v3
2023-05-15,77292.70496400014,901.7049640001351,1,0.9883338930314302,leader_pullback_market_regime_v3
2023-05-16,75920.70496400014,901.7049640001351,1,0.9881230691360453,leader_pullback_market_regime_v3
2023-05-17,75675.70496400014,901.7049640001351,1,0.9880846175872549,leader_pullback_market_regime_v3
2023-05-18,75430.70496400014,901.7049640001351,1,0.9880459162561124,leader_pullback_market_regime_v3
2023-05-19,76851.70496400014,901.7049640001351,1,0.9882669491272507,leader_pullback_market_regime_v3
2023-05-22,78468.70496400014,901.7049640001351,1,0.9885087314182919,leader_pullback_market_regime_v3
2023-05-23,77537.70496400014,901.7049640001351,1,0.9883707550485433,leader_pullback_market_regime_v3
2023-05-24,76606.70496400014,901.7049640001351,1,0.988229425029782,leader_pullback_market_regime_v3
2023-05-25,79644.70496400014,901.7049640001351,1,0.9886784066259307,leader_pullback_market_regime_v3
2023-05-26,81751.70496400014,901.7049640001351,1,0.9889701998949477,leader_pullback_market_regime_v3
2023-05-29,86504.70496400014,901.7049640001351,1,0.989576232132398,leader_pullback_market_regime_v3
2023-05-30,87435.70496400014,901.7049640001351,1,0.9896872225783346,leader_pullback_market_regime_v3
2023-05-31,86504.70496400014,901.7049640001351,1,0.989576232132398,leader_pullback_market_regime_v3
2023-06-01,89297.70496400014,901.7049640001351,1,0.989902260485153,leader_pullback_market_regime_v3
2023-06-02,89787.70496400014,901.7049640001351,1,0.98995736705419,leader_pullback_market_regime_v3
2023-06-05,87190.70496400014,901.7049640001351,1,0.989658244369369,leader_pullback_market_regime_v3
2023-06-06,89052.70496400012,901.7049640001351,1,0.989874479788518,leader_pullback_market_regime_v3
2023-06-07,88121.70496400014,901.7049640001351,1,0.9897675043354132,leader_pullback_market_regime_v3
2023-06-08,85524.70496400014,901.7049640001351,1,0.9894567895395876,leader_pullback_market_regime_v3
2023-06-09,85769.70496400014,901.7049640001351,1,0.9894869060774011,leader_pullback_market_regime_v3
2023-06-12,86259.70496400015,901.7049640001351,1,0.9895466259202201,leader_pullback_market_regime_v3
2023-06-13,87435.70496400014,901.7049640001351,1,0.9896872225783346,leader_pullback_market_regime_v3
2023-06-14,85083.70496400014,901.7049640001351,1,0.989402142697222,leader_pullback_market_regime_v3
2023-06-15,85769.70496400014,901.7049640001351,1,0.9894869060774011,leader_pullback_market_regime_v3
2023-06-16,84642.70496400014,901.7049640001351,1,0.9893469264199006,leader_pullback_market_regime_v3
2023-06-19,85083.70496400014,901.7049640001351,1,0.989402142697222,leader_pullback_market_regime_v3
2023-06-20,89297.70496400014,901.7049640001351,1,0.989902260485153,leader_pullback_market_regime_v3
2023-06-21,92580.70496400014,901.7049640001351,1,0.9902603359485028,leader_pullback_market_regime_v3
2023-06-22,91894.70496400014,901.7049640001351,1,0.9901876287175264,leader_pullback_market_regime_v3
2023-06-23,90228.70496400014,901.7049640001351,1,0.9900064512245864,leader_pullback_market_regime_v3
2023-06-26,93021.70496400014,901.7049640001351,1,0.9903065100306525,leader_pullback_market_regime_v3
2023-06-27,93021.70496400014,901.7049640001351,1,0.9903065100306525,leader_pullback_market_regime_v3
2023-06-28,91698.70496400014,901.7049640001351,1,0.9901666554140091,leader_pullback_market_regime_v3
2023-06-29,90473.70496400014,901.7049640001351,1,0.9900335134461562,leader_pullback_market_regime_v3
2023-06-30,92090.70496400014,901.7049640001351,1,0.990208512744553,leader_pullback_market_regime_v3
2023-07-03,95618.70496400012,901.7049640001351,1,0.9905697848099948,leader_pullback_market_regime_v3
2023-07-04,96353.70496400014,901.7049640001351,1,0.9906417198556399,leader_pullback_market_regime_v3
2023-07-05,95422.70496400014,901.7049640001351,1,0.9905504149736657,leader_pullback_market_regime_v3
2023-07-06,98264.70496400014,901.7049640001351,1,0.9908237147373467,leader_pullback_market_regime_v3
2023-07-07,97532.61933700013,97532.61933700013,0,0.0,leader_pullback_market_regime_v3
2023-07-10,98500.40761500013,5951.407615000135,4,0.9395798681538265,leader_pullback_market_regime_v3
2023-07-11,99666.55666500014,4048.556665000135,5,0.9593789852838182,leader_pullback_market_regime_v3
2023-07-12,99956.25839950013,512.258399500136,6,0.9948751743242252,leader_pullback_market_regime_v3
2023-07-13,100217.25839950013,512.258399500136,6,0.9948885211221994,leader_pullback_market_regime_v3
2023-07-14,100381.25839950013,512.258399500136,6,0.9948968721087214,leader_pullback_market_regime_v3
2023-07-17,100181.25839950013,512.258399500136,6,0.9948866843191632,leader_pullback_market_regime_v3
2023-07-18,99885.25839950013,512.258399500136,6,0.9948715315181815,leader_pullback_market_regime_v3
2023-07-19,99977.25839950013,512.258399500136,6,0.994876250782421,leader_pullback_market_regime_v3
2023-07-20,100048.25839950013,512.258399500136,6,0.9948798868896384,leader_pullback_market_regime_v3
2023-07-21,102608.25839950013,512.258399500136,6,0.9950076299170221,leader_pullback_market_regime_v3
2023-07-24,103924.25839950013,512.258399500136,6,0.9950708486412196,leader_pullback_market_regime_v3
2023-07-25,103458.25839950013,512.258399500136,6,0.9950486465998484,leader_pullback_market_regime_v3
2023-07-26,103019.25839950013,512.258399500136,6,0.9950275472037118,leader_pullback_market_regime_v3
2023-07-27,104369.25839950013,512.258399500136,6,0.9950918651013181,leader_pullback_market_regime_v3
2023-07-28,105535.25839950013,512.258399500136,6,0.9951460923366389,leader_pullback_market_regime_v3
2023-07-31,105302.25839950013,512.258399500136,6,0.9951353522015007,leader_pullback_market_regime_v3
