setup_type,trades,win_rate,avg_pnl_pct,total_pnl,profit_factor
OVERSOLD_MEAN_REVERSION,13,0.46153846153846156,0.013991000636613406,3345504.811785372,1.6037264292822535
NR7,13,0.38461538461538464,0.0029453852946557616,857661.716365939,1.1405119416308482
HAMMER,3,0.6666666666666666,0.012040975241345937,817612.7331207171,2.197202212605945
TK_CROSS,4,0.5,-0.01577823080720968,-1269446.3704779297,0.6503084128700279
SPRING,43,0.4186046511627907,-0.0014718655438001418,-1628012.2726933789,0.9235375005913212
OBV_ACCUMULATION,43,0.37209302325581395,-0.004054116186299885,-3722281.045916954,0.8498204533155584
MACD_CROSSOVER,39,0.3076923076923077,-0.017252524264345273,-13207249.838306338,0.4985859861736016
