symbol,trades,win_rate,avg_pnl_pct,total_pnl,profit_factor
VHM,20,0.6,0.023559516949991328,8596390.232386487,2.2325065343326744
HPG,16,0.5,0.016684247745696008,5308970.940122003,1.9575684827490152
MWG,19,0.47368421052631576,0.005422008327181104,2463253.169347916,1.2829145299812366
BCM,4,0.75,0.03383688752303321,2425240.0801040046,3.5097911831353237
ACB,18,0.5,0.008076485351512133,2351947.7791461907,1.3346035095688324
POW,12,0.5,0.012173230914637614,2098491.747971507,1.339188645696121
VIB,9,0.4444444444444444,0.01091931601224226,1942642.1780155636,1.5018916166340703
SSI,15,0.5333333333333333,0.0006349282012491075,1419260.4316812754,1.2009098177710735
GAS,22,0.45454545454545453,-0.0003148424373891765,917399.0423623621,1.096513880838835
VPB,9,0.4444444444444444,0.0036068237324492184,596611.1193069667,1.1302866842905444
TCB,12,0.5,0.0018123102737271583,327121.29965894483,1.0477393352440396
PLX,18,0.5555555555555556,0.0031919762812065034,299508.0124198515,1.0333059288949809
SSB,15,0.4,5.9310685283723843e-05,89089.52202820592,1.0139244122642317
MBB,11,0.45454545454545453,0.0022331644881572574,764.184322334826,1.00015358574327
FPT,21,0.38095238095238093,-0.0028010473437127784,-654048.6434510909,0.9362390653862969
TPB,19,0.47368421052631576,-0.0013828312467557505,-960405.441916693,0.8667104543150133
STB,22,0.4090909090909091,-0.001838763645972575,-1170631.4207482357,0.9138560956020615
CTG,19,0.42105263157894735,-0.0008720598825546115,-1388257.411667563,0.8643076214627637
VRE,16,0.375,-0.006252154266719014,-1982649.7934681736,0.7641269836824824
SAB,10,0.3,-0.012241758589340759,-2127378.5994691327,0.5254516021185859
VNM,12,0.3333333333333333,-0.010445052556652375,-2334076.5355752073,0.5435259504655704
MSN,24,0.4166666666666667,-0.006611991527662723,-2509053.1312122084,0.8278474712382132
HDB,16,0.3125,-0.008849071987305293,-2749124.1928020995,0.6741990531195764
VCB,25,0.36,-0.004630712253150888,-2913456.935778016,0.7707377982394354
VIC,14,0.2857142857142857,-0.016724913073926068,-4278297.128762072,0.4516980526126748
BID,16,0.25,-0.014307543161437727,-4343200.618821565,0.4689689825546958
GVR,20,0.35,-0.01254457947668873,-4727849.741936557,0.6606329314025385
VJC,22,0.2727272727272727,-0.01651607606677525,-7029666.975492032,0.4536651735657419
BVH,15,0.2,-0.030100155734428945,-8484325.550167523,0.19152372806039852
SHB,18,0.2777777777777778,-0.03060816908862048,-11357029.883003041,0.33509761263127263
