hypothesis,symbol,entry_date,exit_date,entry_price,exit_price,shares,entry_value,exit_value,pnl,pnl_pct,exit_reason,holding_bars,run
breakout_after_accumulation_v3__kalman_strict,VHM,2025-08-27,2025-09-22,105.35265,101.7491,200,21070.53,20309.12036,-761.409639999998,-3.613623577574926,STOP_LOSS,16,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,VHC,2025-09-17,2025-09-22,63.521744999999996,60.26985,100,6352.174499999999,6014.93103,-337.24346999999943,-5.309102733245119,STOP_LOSS,3,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,DXG,2025-08-28,2025-09-30,23.011499999999998,21.739125,100,2301.1499999999996,2169.5646750000005,-131.5853249999991,-5.718241965973497,STOP_LOSS,21,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,HPG,2025-09-05,2025-10-03,30.014999999999997,28.085950000000004,1600,48023.99999999999,44847.644960000005,-3176.3550399999876,-6.614099283691464,ATR_STOP,20,VN100_recent_router_kalman_strict
mean_reversion_uptrend_ma50_v1__kalman_strict,PVT,2025-09-25,2025-10-03,18.709349999999997,17.991,200,3741.8699999999994,3591.0036,-150.86639999999943,-4.031845040046807,ATR_STOP,6,VN100_recent_router_kalman_strict
mean_reversion_uptrend_ma50_v1__kalman_strict,GEE,2025-10-07,2025-10-13,67.063515,86.066945,100,6706.3515,8589.481111,1883.1296109999994,28.079792879928817,TAKE_PROFIT,4,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,VRE,2025-10-07,2025-10-15,36.018,42.628675,300,10805.4,12763.025295000001,1957.6252950000016,18.117101588094858,TRAILING_ATR_STOP,6,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,MWG,2025-08-29,2025-10-20,78.039,86.9565,100,7803.900000000001,8678.258700000002,874.3587000000016,11.204124860646619,TRAILING_ATR_STOP,34,VN100_recent_router_kalman_strict
compression_breakout_smt_v1__kalman_strict,HAG,2025-10-07,2025-10-20,16.758374999999997,16.1919,700,11730.862499999997,11311.66134,-419.2011599999969,-3.573489673073885,STOP_LOSS,9,VN100_recent_router_kalman_strict
breakout_after_accumulation_v3__kalman_strict,TCB,2025-10-07,2025-10-20,40.019999999999996,40.629675,300,12005.999999999998,12164.524695,158.52469500000188,1.3203789355322497,ATR_STOP,9,VN100_recent_router_kalman_strict
