symbol,setup_type,signal_date,entry_date,exit_date,entry_price,exit_price,shares,entry_value,pnl,pnl_pct,holding_bars,exit_reason,priority_score,edge_strategy_name,edge_strategy_passed,edge_score,edge_rank,edge_rank_score,edge_risk,reasons
KDC,SPRING,2025-02-04,2025-02-05,2025-03-07,57.477419999999995,56.393550000000005,434500,24973938.99,-544921.448939994,-0.021797805788109918,22,EDGE_ATR_STOP,2.85,spring_refined_v1,True,73.2267,1.0,2.85,"{'setup_type': 'SPRING', 'stop_loss': 0.07, 'take_profit': 0.2, 'max_holding_bars': 28, 'initial_atr_stop_mult': 2.1, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}",Edge strategy passed: spring_refined_v1 | edge_score=73.2267
ACB,SPRING,2025-01-23,2025-01-24,2025-03-12,21.081059999999997,21.95802,2371700,49997950.002,1925732.4099300131,0.03847774961276871,28,EDGE_MAX_HOLD,2.5667,spring_refined_v1,True,96.0992,2.0,2.5667,"{'setup_type': 'SPRING', 'stop_loss': 0.07, 'take_profit': 0.2, 'max_holding_bars': 28, 'initial_atr_stop_mult': 2.1, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}",Edge strategy passed: spring_refined_v1 | edge_score=96.0992
CTG,SPRING,2025-09-24,2025-09-25,2025-10-17,34.69465999999999,37.082879999999996,974000,33792598.83999999,2220096.2309200093,0.06563207414347072,16,EDGE_TRAILING_ATR_STOP,2.7667,spring_refined_v1,True,62.4881,1.0,2.7667,"{'setup_type': 'SPRING', 'stop_loss': 0.07, 'take_profit': 0.2, 'max_holding_bars': 28, 'initial_atr_stop_mult': 2.1, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}",Edge strategy passed: spring_refined_v1 | edge_score=62.4881
TCB,SPRING,2025-09-24,2025-09-25,2025-10-20,37.837799999999994,40.60935,893100,33792939.17999999,2368941.9448500127,0.07003165237787798,17,EDGE_TRAILING_ATR_STOP,2.2333,spring_refined_v1,True,63.7578,2.0,2.2333,"{'setup_type': 'SPRING', 'stop_loss': 0.07, 'take_profit': 0.2, 'max_holding_bars': 28, 'initial_atr_stop_mult': 2.1, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}",Edge strategy passed: spring_refined_v1 | edge_score=63.7578
