hypothesis,trades,symbols,win_rate,avg_trade_pct,median_trade_pct,avg_win_pct,avg_loss_pct,profit_factor,best_trade_pct,worst_trade_pct,avg_hold_bars,total_return,sharpe,max_drawdown,final_equity,benchmark_ew_return,benchmark_bh_return,benchmark_ew_maxdd,benchmark_bh_maxdd
leader_pullback_market_healthy_v2__mkt_CHDM20=45__mkt_DS20=0.45__smart_money_score=62,125,28,0.408,2.876905594894627,-2.3327203857714367,15.175885755351452,-5.599418569744537,1.867882579000628,30.285585494105533,-12.046909475775694,31.144,1.1598749148700054,1.245674171498396,-0.20016643549270385,215987.49148700055,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
leader_pullback_market_healthy_v2__mkt_CHDM20=50__mkt_DS20=0.45__smart_money_score=62,119,29,0.4117647058823529,2.7517640354466932,-2.2106463044717426,14.44955680959175,-5.436690906454848,1.8604496633614587,30.28558549410555,-12.046909475775694,32.445378151260506,1.1075987257850053,1.2171666778665193,-0.17882630650536002,210759.8725785005,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
leader_pullback_market_healthy_v2__mkt_CHDM20=45__mkt_DS20=0.45__smart_money_score=65,122,29,0.4098360655737705,2.828403053156419,-2.4023980930216786,14.968908750014263,-5.6025036807726405,1.8554339475970956,26.515572813240667,-12.046909475775694,31.62295081967213,0.9068322852750059,1.0808520408649598,-0.20016643549270385,190683.22852750059,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
leader_pullback_market_healthy_v2__mkt_CHDM20=50__mkt_DS20=0.45__smart_money_score=65,118,29,0.4067796610169492,2.5368133163719206,-2.2716833451215894,14.129380207885587,-5.412375409237451,1.7901045519310852,30.28558549410555,-12.046909475775694,32.42372881355932,0.9063506536300048,1.0689717059169164,-0.17882630650536002,190635.06536300047,0.6693876174408042,0.6374790646234538,-0.28078848317883753,-0.2671409796797619
