fold,test_start,test_end,selected_hypothesis,selected_risk,trades,symbols,win_rate,avg_trade_pct,median_trade_pct,avg_win_pct,avg_loss_pct,profit_factor,best_trade_pct,worst_trade_pct,avg_hold_bars,total_return,sharpe,max_drawdown,final_equity,benchmark_ew_return,benchmark_bh_return,benchmark_ew_maxdd,benchmark_bh_maxdd
1,2024-05-08,2024-11-07,leader_pullback_market_healthy_v2__mkt_CHDM20=45__mkt_DS20=0.45__smart_money_score=62__stop_loss=0.08__take_profit=0.3__max_holding_bars=60,"{'stop_loss': 0.08, 'take_profit': 0.3, 'max_holding_bars': 60}",13,11,0.23076923076923078,-1.9434307059289933,-2.210646304471725,1.9470091378374599,-3.1105626590589295,0.1877804131834954,2.777745613622165,-6.63686189781818,41.30769230769231,-0.05105029963499952,-0.8301412932252077,-0.09123997211696311,94894.97003650005,0.0398156554788438,0.03534658463965612,-0.06994852079096436,-0.07071395509914491
2,2024-11-08,2025-05-07,leader_pullback_market_healthy_v2__mkt_CHDM20=50__mkt_DS20=0.45__smart_money_score=62__stop_loss=0.08__take_profit=0.3__max_holding_bars=60,"{'stop_loss': 0.08, 'take_profit': 0.3, 'max_holding_bars': 60}",15,15,0.4666666666666667,2.3648096326253794,-5.035511994002986,14.800441082315857,-8.51636788585379,1.5206466090477093,27.50336966592961,-12.046909475775683,37.2,0.018837485095000606,0.4024327023480128,-0.07650967719597723,101883.74850950006,0.006890337553305814,0.017857889365559654,-0.18157857929251697,-0.17499656540626984
3,2025-05-08,2025-11-07,leader_pullback_market_healthy_v2__mkt_CHDM20=50__mkt_DS20=0.45__smart_money_score=62__stop_loss=0.08__take_profit=0.25__max_holding_bars=60,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 60}",16,13,0.5,8.818371876328653,7.551247941824178,23.476262910795867,-5.839519158138563,4.0202390428117525,30.285585494105533,-7.744898654568822,26.5625,0.3692495270600009,2.901864888468094,-0.08405717797212486,136924.9527060001,0.2703097745100185,0.2775527684235728,-0.08082429932611379,-0.09357577107841608
4,2025-11-08,2026-05-07,leader_pullback_market_healthy_v2__mkt_CHDM20=50__mkt_DS20=0.45__smart_money_score=62__stop_loss=0.08__take_profit=0.3__max_holding_bars=60,"{'stop_loss': 0.08, 'take_profit': 0.3, 'max_holding_bars': 60}",18,16,0.3888888888888889,4.490068982941661,-4.535487630251279,21.270063277515938,-6.188109204514697,2.1873393577297433,30.471931935266966,-10.974726374186615,18.77777777777778,0.1479626633500004,1.899435783182706,-0.07576721719595936,114796.26633500004,0.14075389891177226,0.13686494165979735,-0.16207884061915145,-0.1719545688518732
