setup_type,trades,win_rate,avg_pnl_pct,total_pnl,profit_factor
LINREG_MOMENTUM,12,0.5,0.01761623113530331,4469803.961400062,1.661583559533151
ADX_TREND,10,0.3,0.015526952163425107,3355773.984837055,1.5031234462783802
SPRING,2,0.5,0.07410290340955629,3329538.1976420097,5.369426372688953
INSIDE_BAR,6,0.6666666666666666,0.018807496879817587,2535435.5243030265,2.639366575872515
NR7,14,0.5,0.008095993181904456,1266716.895644078,1.182635895463051
RETEST,8,0.375,0.003830465044769798,615562.7595150322,1.1099556977404492
OVERSOLD_MEAN_REVERSION,3,0.3333333333333333,-0.004631788239335137,-422920.6603509933,0.6388328339601015
HAMMER,7,0.2857142857142857,-0.021893534918128604,-3134069.9868459553,0.3730798286601028
