symbol,setup_type,signal_date,entry_date,exit_date,entry_price,exit_price,shares,entry_value,pnl,pnl_pct,holding_bars,exit_reason,priority_score,edge_strategy_name,edge_strategy_passed,edge_score,edge_rank,edge_rank_score,edge_risk,reasons
GMD,SPRING,2025-01-02,2025-01-03,2025-01-07,64.13406999999998,61.87806,311800,19997003.025999993,-762008.079241991,-0.03806804606769387,2,EDGE_ATR_STOP,3.6,"linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1",True,69.6145,1.0,3.6,"{'setup_type': 'SPRING', 'stop_loss': 0.07, 'take_profit': 0.2, 'max_holding_bars': 28, 'initial_atr_stop_mult': 2.1, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1 | edge_score=69.6145"
SZC,HAMMER,2025-01-02,2025-01-03,2025-01-13,41.10106,39.42054,486600,19999775.796,-876104.8773239926,-0.04376197296428514,6,EDGE_ATR_STOP,3.2,"linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1",True,58.6622,1.0,3.2,"{'setup_type': 'HAMMER', 'stop_loss': 0.06, 'take_profit': 0.18, 'max_holding_bars': 18, 'initial_atr_stop_mult': 1.9, 'trailing_atr_mult': 2.3, 'trailing_profit_activation': 0.07, 'use_regime_exposure': True}","Edge strategy passed: linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1 | edge_score=58.6622"
PAN,NR7,2025-01-02,2025-01-03,2025-01-21,23.423399999999997,25.00497,853800,19998898.919999998,1287647.0803080015,0.0643215771395285,12,EDGE_TRAILING_ATR_STOP,3.5,"linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1",True,65.703,1.0,3.5,"{'setup_type': 'NR7', 'stop_loss': 0.065, 'take_profit': 0.2, 'max_holding_bars': 25, 'initial_atr_stop_mult': 1.9, 'trailing_atr_mult': 2.4, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1 | edge_score=65.703"
CTD,INSIDE_BAR,2025-01-02,2025-01-03,2025-02-04,62.702639999999995,64.99494,318900,19995871.895999998,669564.825372003,0.0334517010771792,17,EDGE_TRAILING_ATR_STOP,3.3,"linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1",True,100.0,1.0,3.3,"{'setup_type': 'INSIDE_BAR', 'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 25, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1 | edge_score=100.0"
TPB,HAMMER,2025-01-23,2025-01-24,2025-02-26,14.49448,15.04494,1373500,19908168.279999997,694820.1915400028,0.03486639532637748,18,EDGE_MAX_HOLD,3.2,"linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1",True,65.8933,1.0,3.2,"{'setup_type': 'HAMMER', 'stop_loss': 0.06, 'take_profit': 0.18, 'max_holding_bars': 18, 'initial_atr_stop_mult': 1.9, 'trailing_atr_mult': 2.3, 'trailing_profit_activation': 0.07, 'use_regime_exposure': True}","Edge strategy passed: linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1 | edge_score=65.8933"
NAB,NR7,2025-02-04,2025-02-05,2025-03-03,13.40339,14.13585,1512100,20267266.019,1044535.8624109998,0.05148658773525318,18,EDGE_TRAILING_ATR_STOP,3.15,"linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1",True,66.2815,1.0,3.15,"{'setup_type': 'NR7', 'stop_loss': 0.065, 'take_profit': 0.2, 'max_holding_bars': 25, 'initial_atr_stop_mult': 1.9, 'trailing_atr_mult': 2.4, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1 | edge_score=66.2815"
VIC,OVERSOLD_MEAN_REVERSION,2025-01-23,2025-01-24,2025-03-04,20.14012,20.95902,988400,19906494.608,748062.4746560045,0.03754127354979806,22,EDGE_MAX_HOLD,3.1,"linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1",True,47.0649,1.0,3.1,"{'setup_type': 'OVERSOLD_MEAN_REVERSION', 'stop_loss': 0.065, 'take_profit': 0.18, 'max_holding_bars': 22, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.4, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1 | edge_score=47.0649"
HHV,NR7,2025-01-23,2025-01-24,2025-03-07,11.561549999999999,11.81817,1721900,19907832.944999997,381266.73120900616,0.0191324613992858,25,EDGE_MAX_HOLD,3.5,"linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1",True,84.2398,1.0,3.5,"{'setup_type': 'NR7', 'stop_loss': 0.065, 'take_profit': 0.2, 'max_holding_bars': 25, 'initial_atr_stop_mult': 1.9, 'trailing_atr_mult': 2.4, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1 | edge_score=84.2398"
DPM,ADX_TREND,2025-02-26,2025-02-27,2025-03-17,20.59057,19.86012,992400,20434081.668,-784751.0278440006,-0.03836566152179565,12,EDGE_ATR_STOP,3.15,"linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1",True,67.9697,1.0,3.15,"{'setup_type': 'ADX_TREND', 'stop_loss': 0.08, 'take_profit': 0.28, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.4, 'trailing_atr_mult': 2.9, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1 | edge_score=67.9697"
VPB,INSIDE_BAR,2025-03-17,2025-03-18,2025-03-20,19.729709999999997,19.06092,1018200,20088790.721999995,-739866.4262099937,-0.036793021000593944,2,EDGE_ATR_STOP,3.3,"linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1",True,100.0,1.0,3.3,"{'setup_type': 'INSIDE_BAR', 'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 25, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: linreg_momentum_refined_v1,adx_trend_refined_v1,nr7_refined_v1,oversold_mean_reversion_refined_v1,spring_refined_v1,hammer_refined_v1,inside_bar_refined_v1,retest_refined_v1 | edge_score=100.0"
