symbol,setup_type,signal_date,entry_date,exit_date,entry_price,exit_price,shares,entry_value,pnl,pnl_pct,holding_bars,exit_reason,priority_score,edge_strategy_name,edge_strategy_passed,edge_score,edge_rank,edge_rank_score,edge_risk,reasons
TPB,EDGE_MEAN_REVERSION,2025-01-02,2025-01-03,2025-01-13,14.67466,14.02596,1362800,19998626.648,-942276.1432239972,-0.047069972602829795,6,EDGE_ATR_STOP,2.6286,mean_reversion_uptrend_ma50_v1,True,52.9701,1.0,2.6286,"{'stop_loss': 0.08, 'take_profit': 0.25, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 3.0, 'trailing_profit_activation': 0.12, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,nr7_refined_v1 | edge_score=52.9701"
PAN,NR7,2025-01-02,2025-01-03,2025-01-21,23.423399999999997,25.00497,853800,19998898.919999998,1287647.0803080015,0.0643215771395285,12,EDGE_TRAILING_ATR_STOP,3.5,nr7_refined_v1,True,65.703,1.0,3.5,"{'setup_type': 'NR7', 'stop_loss': 0.065, 'take_profit': 0.2, 'max_holding_bars': 25, 'initial_atr_stop_mult': 1.9, 'trailing_atr_mult': 2.4, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,nr7_refined_v1 | edge_score=65.703"
CTD,EDGE_BREAKOUT,2025-01-02,2025-01-03,2025-02-10,62.702639999999995,72.06786,318900,19995871.895999998,2920607.904996,0.14591462827709342,21,EDGE_TRAILING_ATR_STOP,3.725,breakout_after_accumulation_v3,True,100.0,1.0,3.725,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,nr7_refined_v1 | edge_score=100.0"
REE,EDGE_COMPRESSION,2025-02-10,2025-02-11,2025-02-21,56.59653999999999,60.779160000000005,379900,21501025.545999996,1521296.3066860065,0.07068390886306289,8,EDGE_TRAILING_ATR_STOP,4.5,compression_breakout_smt_v1,True,68.9144,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,nr7_refined_v1 | edge_score=68.9144"
VGC,EDGE_BREAKOUT,2025-01-02,2025-01-03,2025-03-04,44.82478,49.69026,446100,19996334.358,2106160.643670004,0.10522211468429184,37,EDGE_TRAILING_ATR_STOP,2.425,breakout_after_accumulation_v3,True,100.0,2.0,2.425,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,nr7_refined_v1 | edge_score=100.0"
HHV,EDGE_COMPRESSION,2025-01-23,2025-01-24,2025-03-13,11.561549999999999,12.04794,1738900,20104379.294999998,783778.8659730032,0.0389465329226868,29,EDGE_TRAILING_ATR_STOP,4.5,compression_breakout_smt_v1,True,84.2398,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,nr7_refined_v1 | edge_score=84.2398"
VRE,EDGE_COMPRESSION,2025-03-04,2025-03-05,2025-03-13,17.717699999999997,18.2817,1251900,22180788.629999995,638117.0909100063,0.028740168888156788,6,EDGE_TRAILING_ATR_STOP,4.5,compression_breakout_smt_v1,True,97.8482,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,nr7_refined_v1 | edge_score=97.8482"
MBB,EDGE_BREAKOUT,2025-01-23,2025-01-24,2025-03-18,16.55654,18.2817,1214200,20102950.867999997,2030191.0408520028,0.1008888143482692,32,EDGE_TRAILING_ATR_STOP,2.87,breakout_after_accumulation_v3,True,100.0,1.0,2.87,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,nr7_refined_v1 | edge_score=100.0"
VIC,EDGE_BREAKOUT,2025-03-13,2025-03-14,2025-03-19,25.925899999999995,25.374599999999997,847400,21969607.659999996,-532146.0997399949,-0.024197723212993426,3,EDGE_ATR_STOP,4.1,breakout_after_accumulation_v3,True,100.0,1.0,4.1,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,nr7_refined_v1 | edge_score=100.0"
VCI,EDGE_COMPRESSION,2025-02-21,2025-02-24,2025-03-27,26.306279999999997,27.56241,846200,22260374.135999996,994030.2091800086,0.04461008453591253,23,EDGE_TRAILING_ATR_STOP,4.5,compression_breakout_smt_v1,True,91.7683,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1,nr7_refined_v1 | edge_score=91.7683"
