setup_type,trades,win_rate,avg_pnl_pct,total_pnl,profit_factor
EDGE_BREAKOUT,43,0.4883720930232558,0.028972811927170015,44101924.33618827,2.1086404986134966
EDGE_COMPRESSION,23,0.6086956521739131,0.02831785394202862,20839637.41185515,2.5381059326884077
