date,equity,cash,positions,gross_exposure
2025-01-02,100000000.0,100000000.0,0,0.0
2025-01-03,98688003.778864,49950915.778864,1,0.49385017564250316
2025-01-06,99397689.778864,49950915.778864,1,0.4974640166185673
2025-01-07,99118599.778864,49950915.778864,1,0.4960490171339617
2025-01-08,98616237.778864,49950915.778864,1,0.4934818352037177
2025-01-09,99254157.778864,49950915.778864,1,0.496737296485317
2025-01-10,99469455.778864,49950915.778864,1,0.4978265902056143
2025-01-13,100833009.778864,49950915.778864,1,0.5046174274832129
2025-01-14,100545945.778864,49950915.778864,1,0.503203084003768
2025-01-15,100968567.778864,49950915.778864,1,0.5052825163543585
2025-01-16,102045057.778864,49950915.778864,1,0.5105013719810932
2025-01-17,102834483.778864,49950915.778864,1,0.5142590895260504
2025-01-20,102260355.778864,49950915.778864,1,0.5115319578304434
2025-01-21,102260355.778864,49950915.778864,1,0.5115319578304434
2025-01-22,102045057.778864,49950915.778864,1,0.5105013719810932
2025-01-23,102260355.778864,49950915.778864,1,0.5115319578304434
2025-01-24,102393278.56096701,12452133.560967011,4,0.8783891507726969
2025-02-03,101034851.56096701,12452133.560967011,4,0.8767540767509013
2025-02-04,105233826.56096701,12452133.560967011,4,0.8816717592821459
2025-02-05,107467950.56096701,12452133.560967011,4,0.8841316551030451
2025-02-06,108978478.56096701,12452133.560967011,4,0.8857376821057308
2025-02-07,108940614.56096701,12452133.560967011,4,0.8856979684652104
2025-02-10,107861910.30183901,69804111.30183901,3,0.3528381695957329
2025-02-11,108346294.31127502,34871787.31127502,4,0.6781450853216112
2025-02-12,108643064.31127502,34871787.31127502,4,0.6790242660004205
2025-02-13,108684020.31127502,34871787.31127502,4,0.6791452210600883
2025-02-14,108336198.31127502,34871787.31127502,4,0.6781150912174314
2025-02-17,107645795.31127502,34871787.31127502,4,0.6760506324428402
2025-02-18,108118097.31127502,34871787.31127502,4,0.677465769575299
2025-02-19,110952886.31127502,34871787.31127502,4,0.6857063527536971
2025-02-20,110746178.31127502,34871787.31127502,4,0.6851197229284007
2025-02-21,110791476.50716302,72273264.50716302,3,0.3476640371112815
2025-02-24,111347816.99295503,36102823.99295502,4,0.6757653183695622
2025-02-25,111736110.99295503,36102823.99295502,4,0.6768920658494073
2025-02-26,111188298.99295503,36102823.99295502,4,0.6753001501062398
2025-02-27,111367786.99295503,36102823.99295502,4,0.6758234587597682
2025-02-28,110766813.99295503,36102823.99295502,4,0.6740646165443448
2025-03-03,111877184.99295503,36102823.99295502,4,0.6772994959139484
2025-03-04,112456940.99295503,36102823.99295502,4,0.6789631331407394
2025-03-05,111819562.99295503,36102823.99295502,4,0.677133204363984
2025-03-06,113712229.99295503,36102823.99295502,4,0.6825071147123598
2025-03-07,114280832.99295503,36102823.99295502,4,0.6840867969943776
2025-03-10,114885452.99295503,36102823.99295502,4,0.6857493873034655
2025-03-11,115303730.99295503,36102823.99295502,4,0.6868893687823433
2025-03-12,114610749.99295503,36102823.99295502,4,0.6849961805923596
2025-03-13,113885878.02696702,49089778.02696702,3,0.5689564072611087
2025-03-14,113922144.86664702,24520392.866647024,4,0.7847618398042833
2025-03-17,114549012.86664702,24520392.866647024,4,0.7859397278683441
2025-03-18,114032412.89036703,38280874.89036702,3,0.6642982997547284
2025-03-19,114092417.78787602,19122123.78787603,4,0.8323979440647105
2025-03-20,114691297.78787602,19122123.78787603,4,0.8332731065329577
2025-03-21,114534369.78787602,19122123.78787603,4,0.8330446675238947
2025-03-24,115804411.32732004,31437812.32732003,3,0.7285266427505825
2025-03-25,115481723.32732004,31437812.32732003,3,0.7277680708122698
2025-03-26,114255746.32732004,31437812.32732003,3,0.7248469916142602
2025-03-27,114612023.25056803,69221819.25056803,2,0.3960335287055064
2025-03-28,114735863.25056803,69221819.25056803,2,0.3966854191056489
2025-03-31,114134870.25056803,69221819.25056803,2,0.3935085824463578
2025-04-01,114072804.66223004,89862084.66223004,1,0.2122391929582868
2025-04-02,113639364.66223004,89862084.66223004,1,0.20923453831929756
2025-04-03,113938486.55983004,113938486.55983004,0,0.0
2025-04-04,113938486.55983004,113938486.55983004,0,0.0
2025-04-08,113938486.55983004,113938486.55983004,0,0.0
2025-04-09,113938486.55983004,113938486.55983004,0,0.0
2025-04-10,113938486.55983004,113938486.55983004,0,0.0
2025-04-11,113938486.55983004,113938486.55983004,0,0.0
2025-04-14,113938486.55983004,113938486.55983004,0,0.0
2025-04-15,113938486.55983004,113938486.55983004,0,0.0
2025-04-16,113938486.55983004,113938486.55983004,0,0.0
2025-04-17,113938486.55983004,113938486.55983004,0,0.0
2025-04-18,113938486.55983004,113938486.55983004,0,0.0
2025-04-21,113938486.55983004,113938486.55983004,0,0.0
2025-04-22,113938486.55983004,113938486.55983004,0,0.0
2025-04-23,113938486.55983004,113938486.55983004,0,0.0
2025-04-24,113938486.55983004,113938486.55983004,0,0.0
2025-04-25,113938486.55983004,113938486.55983004,0,0.0
2025-04-28,113938486.55983004,113938486.55983004,0,0.0
2025-04-29,113938486.55983004,113938486.55983004,0,0.0
2025-05-05,113938486.55983004,113938486.55983004,0,0.0
2025-05-06,112998797.71309006,28400927.713090055,3,0.7486616823552271
2025-05-07,115271228.71309006,28400927.713090055,3,0.7536165092524525
2025-05-08,115931372.71309006,28400927.713090055,3,0.7550194822295652
2025-05-09,115478342.71309006,28400927.713090055,3,0.7540584057076992
2025-05-12,115997519.71309006,28400927.713090055,3,0.7551591811330335
2025-05-13,115035735.48006506,14189522.480065057,4,0.8766511778200956
2025-05-14,116229544.48006506,14189522.480065057,4,0.877918109861484
2025-05-15,115454073.48006506,14189522.480065057,4,0.8770981217694748
2025-05-16,116177172.48006506,14189522.480065057,4,0.8778630760487836
2025-05-19,116252912.48006506,14189522.480065057,4,0.8779426495443865
2025-05-20,117239490.48006506,14189522.480065057,4,0.8789697701519967
2025-05-21,120594628.48006506,14189522.480065057,4,0.8823370272879885
2025-05-22,120887024.48006506,14189522.480065057,4,0.8826216250991851
2025-05-23,122069713.48006506,14189522.480065057,4,0.8837588614281271
2025-05-26,123884902.30172506,41762440.30172505,3,0.6628932216452696
2025-05-27,125549082.49074906,20861725.490749057,4,0.8338360975892737
2025-05-28,124929693.49074906,20861725.490749057,4,0.833012273480893
2025-05-29,125472749.87388505,57794236.87388505,3,0.5393881386039989
2025-05-30,125328400.82179305,28868379.821793057,4,0.7696581171346663
2025-06-02,126397336.82179305,28868379.821793057,4,0.7716061069981686
2025-06-03,126603820.82179305,28868379.821793057,4,0.7719786051131265
2025-06-04,126022806.82179305,28868379.821793057,4,0.7709273380760723
2025-06-05,125642520.82179305,28868379.821793057,4,0.7702339969544312
2025-06-06,124989007.82179305,28868379.821793057,4,0.7690326507515522
2025-06-09,124618861.82179305,28868379.821793057,4,0.7683466258657113
2025-06-10,124750236.82179305,28868379.821793057,4,0.768590581010024
2025-06-11,124859438.74941707,58959706.74941706,3,0.5277913520999843
2025-06-12,125701365.74941707,58959706.74941706,3,0.5309541276826542
2025-06-13,126180849.30441706,29455787.304417063,4,0.766558970978602
2025-06-16,129387271.30441706,29455787.304417063,4,0.7723440102920581
2025-06-17,130600033.30441706,29455787.304417063,4,0.7744580414021929
2025-06-18,131260627.30441706,29455787.304417063,4,0.7755931240820313
2025-06-19,130962601.30441706,29455787.304417063,4,0.7750824509361393
2025-06-20,129701324.76944107,51390341.76944106,3,0.60377936107597
2025-06-23,131328157.26702106,25676571.267021064,4,0.8044854066229336
2025-06-24,129745591.84439108,72601651.84439108,2,0.4404306858342821
2025-06-25,130171211.78103408,24155547.781034086,4,0.8144324889464266
2025-06-26,130973640.78103408,24155547.781034086,4,0.8155693952081694
2025-06-27,131625529.58483408,56809257.584834084,3,0.56840243861492
2025-06-30,133288832.16831209,28379962.16831209,4,0.7870792195667605
2025-07-01,132975931.16831209,28379962.16831209,4,0.786578203145721
2025-07-02,135181429.1683121,28379962.16831209,4,0.7900602002588929
2025-07-03,134516561.1683121,28379962.16831209,4,0.7890225417463501
2025-07-04,133742784.16831209,28379962.16831209,4,0.7878019188489707
2025-07-07,134334870.1683121,28379962.16831209,4,0.7887371898841007
2025-07-08,135148673.1683121,28379962.16831209,4,0.7900093171246444
2025-07-09,136082427.1683121,28379962.16831209,4,0.7914502058872697
2025-07-10,135955107.1683121,28379962.16831209,4,0.7912549020083682
2025-07-11,136044383.1683121,28379962.16831209,4,0.7913918861817262
2025-07-14,136565659.1683121,28379962.16831209,4,0.792188150804919
2025-07-15,135664851.1683121,28379962.16831209,4,0.790808290254175
2025-07-16,135729073.1683121,28379962.16831209,4,0.7909072720689747
2025-07-17,136066134.1683121,28379962.16831209,4,0.7914252334588529
2025-07-18,135927838.2640161,54128388.26401609,3,0.6017858522925882
2025-07-21,136669186.7872961,27037567.787296094,4,0.8021677861493698
2025-07-22,138134823.7872961,27037567.787296094,4,0.8042668239188598
2025-07-23,140910610.7872961,27037567.787296094,4,0.8081225563055066
2025-07-24,140926001.7872961,27037567.787296094,4,0.8081435118828908
2025-07-25,141851936.7872961,27037567.787296094,4,0.8093958503517767
2025-07-28,143272201.7872961,27037567.787296094,4,0.8112853194827253
2025-07-29,142419201.0687941,115286451.0687941,1,0.19051328610454576
2025-07-30,142337857.0842941,142337857.0842941,0,0.0
2025-07-31,142337857.0842941,142337857.0842941,0,0.0
2025-08-01,141776832.36398214,71099281.36398213,1,0.4985126964788597
2025-08-04,147540288.01706213,35521312.017062135,2,0.7592433057135262
2025-08-05,152976689.04575312,97115707.04575314,2,0.3651600930079797
2025-08-06,154993609.57185316,32312394.571853146,4,0.7915243430931678
2025-08-07,156564820.57185316,32312394.571853146,4,0.7936165068638529
2025-08-08,157660250.57185316,32312394.571853146,4,0.7950504679863687
2025-08-11,156997041.57185316,32312394.571853146,4,0.7941846913270357
2025-08-12,156447264.57185316,32312394.571853146,4,0.7934614282948187
2025-08-13,155551930.81039315,51778130.81039315,3,0.6671328311989451
2025-08-14,158429629.45164514,25863631.45164515,4,0.8367500350713181
2025-08-15,157992439.45164514,25863631.45164515,4,0.8362982966690573
2025-08-18,159816373.45164514,25863631.45164515,4,0.8381665727168401
2025-08-19,162271405.45164514,25863631.45164515,4,0.840614978469807
2025-08-20,167737639.86904114,94413199.86904116,2,0.4371376636588368
