symbol,setup_type,signal_date,entry_date,exit_date,entry_price,exit_price,shares,entry_value,pnl,pnl_pct,holding_bars,exit_reason,priority_score,edge_strategy_name,edge_strategy_passed,edge_score,edge_rank,edge_rank_score,edge_risk,reasons
POW,EDGE_COMPRESSION,2025-05-05,2025-05-06,2025-06-11,10.23022,10.82916,2784300,28484001.545999996,1578841.3800780103,0.05537368453708511,26,EDGE_TRAILING_ATR_STOP,3.7,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,88.3591,1.0,3.7,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=88.3591"
NLG,EDGE_BREAKOUT,2025-05-26,2025-05-27,2025-06-20,32.192159999999994,33.88608,648600,20879834.975999996,1033839.6540480033,0.04946432040233778,18,EDGE_TRAILING_ATR_STOP,3.02,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,3.02,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
STB,EDGE_COMPRESSION,2025-05-12,2025-05-13,2025-06-24,40.39035,46.4535,351500,14197208.024999999,2084343.2064750027,0.1466669321082568,30,EDGE_MAX_HOLD,4.5,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,80.1501,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=80.1501"
GAS,EDGE_COMPRESSION,2025-05-29,2025-05-30,2025-06-24,60.34027999999999,64.08585000000001,478900,28896960.091999996,1703475.0857780129,0.058891084288713,17,EDGE_TRAILING_ATR_STOP,4.5,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,81.0219,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=81.0219"
MSN,EDGE_COMPRESSION,2025-06-12,2025-06-13,2025-06-27,65.065,72.2277,453000,29474445.0,3149790.3588000014,0.10675837034708938,10,EDGE_TRAILING_ATR_STOP,4.5,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,96.1862,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=96.1862"
SBT,EDGE_COMPRESSION,2025-06-24,2025-06-25,2025-07-18,18.02801,19.22076,1342300,24198997.823,1525229.2748810016,0.06296564760477313,17,EDGE_TRAILING_ATR_STOP,3.4667,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,84.6763,1.0,3.4667,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=84.6763"
DCM,EDGE_COMPRESSION,2025-06-24,2025-06-25,2025-07-29,34.174139999999994,36.21375,708100,24198708.533999994,1368763.2197160088,0.05650697523675199,24,EDGE_TRAILING_ATR_STOP,3.3667,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,79.2484,2.0,3.3667,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=79.2484"
BCM,EDGE_BREAKOUT,2025-06-27,2025-06-30,2025-07-29,62.092029999999994,68.64129,457400,28400894.521999996,2904437.5773860067,0.10216354414812762,21,EDGE_TRAILING_ATR_STOP,3.2083,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,3.2083,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
VPB,EDGE_BREAKOUT,2025-07-18,2025-07-21,2025-07-29,21.6216,25.074900000000003,1251700,27063756.720000003,4232659.348620009,0.15623961453132315,6,EDGE_TRAILING_ATR_STOP,3.5667,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,99.1278,1.0,3.5667,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=99.1278"
DGC,EDGE_COMPRESSION,2025-06-20,2025-06-23,2025-07-30,92.07198,97.15275,279000,25688082.419999998,1337635.5130800046,0.05202020111963416,27,EDGE_TRAILING_ATR_STOP,4.1,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,75.3596,1.0,4.1,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=75.3596"
SHB,EDGE_BREAKOUT,2025-07-31,2025-08-01,2025-08-05,15.295279999999998,17.09289,4652900,71167408.31199999,8133869.144926012,0.1141778743143349,2,EDGE_TRAILING_ATR_STOP,3.325,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,3.325,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
TPB,EDGE_BREAKOUT,2025-08-04,2025-08-05,2025-08-13,16.64663,18.2817,1066900,17760289.547,1687686.4019930065,0.09493090735540448,6,EDGE_TRAILING_ATR_STOP,3.225,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,3.225,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
VPB,EDGE_BREAKOUT,2025-08-05,2025-08-06,2025-08-20,26.576549999999997,35.5644,1218000,32370237.9,10828196.183700003,0.33417668533400274,10,EDGE_TRAILING_ATR_STOP,2.7,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,2.7,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
POW,EDGE_BREAKOUT,2025-08-13,2025-08-14,2025-08-20,13.83382,13.55643,1871400,25888610.748,-595735.2629519962,-0.022988492067892986,4,EDGE_ATR_STOP,3.2556,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,3.2556,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
BSI,EDGE_BREAKOUT,2025-08-20,2025-08-21,2025-08-25,58.05799999999999,52.147800000000004,542000,31467435.999999996,-3291324.0511999913,-0.10449011527932581,2,EDGE_STOP_LOSS,3.0778,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,2.0,3.0778,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
VIC,EDGE_COMPRESSION,2025-08-05,2025-08-06,2025-09-03,58.808749999999996,63.48645,550400,32368335.999999996,2472351.8598400094,0.07630549738059281,18,EDGE_TRAILING_ATR_STOP,4.5,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,98.5435,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=98.5435"
DSE,EDGE_BREAKOUT,2025-08-20,2025-08-21,2025-09-05,26.926899999999996,29.200770000000002,1168700,31469468.029999997,2557748.5211720057,0.08119594921046278,9,EDGE_TRAILING_ATR_STOP,3.1444,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,3.1444,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
TCH,EDGE_COMPRESSION,2025-09-03,2025-09-04,2025-09-09,21.901879999999995,20.42955,1476000,32327174.87999999,-2265794.286479991,-0.07001944228428869,3,EDGE_STOP_LOSS,4.5,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,95.5317,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=95.5317"
VHM,EDGE_COMPRESSION,2025-08-01,2025-08-04,2025-09-17,89.8898,102.7971,395400,35542426.919999994,4986712.046400011,0.1401629192991509,30,EDGE_MAX_HOLD,4.5,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,80.1499,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=80.1499"
HHV,EDGE_COMPRESSION,2025-09-15,2025-09-16,2025-09-18,15.565549999999998,14.55543,2065400,32149086.969999995,-2178576.5052139945,-0.06769710465307457,2,EDGE_STOP_LOSS,4.2,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,81.7207,1.0,4.2,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=81.7207"
MSN,EDGE_BREAKOUT,2025-09-15,2025-09-16,2025-09-22,89.08899999999998,83.8161,360800,32143311.199999996,-1995087.3289599903,-0.062006500273850615,4,EDGE_STOP_LOSS,3.3333,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,3.3333,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
GMD,EDGE_BREAKOUT,2025-08-27,2025-08-28,2025-09-30,66.9669,69.7302,445100,29806967.189999998,1138064.038770005,0.03814299872949761,21,EDGE_TRAILING_ATR_STOP,3.0667,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,3.0667,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
HAG,EDGE_COMPRESSION,2025-10-06,2025-10-07,2025-10-20,16.76675,16.183799999999998,3256700,54604274.724999994,-2058509.1026449949,-0.03766101940464882,9,EDGE_STOP_LOSS,4.5,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,4.5,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
TCB,EDGE_BREAKOUT,2025-10-06,2025-10-07,2025-10-20,40.03999999999999,40.60935,1363700,54602547.99999999,611062.1058100164,0.011179911497094618,9,EDGE_ATR_STOP,3.325,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,3.325,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
NLG,EDGE_COMPRESSION,2025-11-17,2025-11-18,2025-11-20,37.93789999999999,36.3636,855900,32471048.609999992,-1442161.6290899925,-0.04436939889086665,2,EDGE_STOP_LOSS,3.9667,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,76.3533,1.0,3.9667,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=76.3533"
SIP,EDGE_BREAKOUT,2025-11-17,2025-11-18,2025-11-25,59.639579999999995,56.5434,544400,32467787.351999998,-1779592.6332719922,-0.054756266547496234,5,EDGE_ATR_STOP,2.7333,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,2.0,2.7333,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
HAG,EDGE_BREAKOUT,2025-11-17,2025-11-18,2025-11-28,18.86885,17.982,1721000,32473290.849999998,-1620636.1848499924,-0.04985688623801152,8,EDGE_STOP_LOSS,3.0667,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,3.0667,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
KDH,EDGE_COMPRESSION,2025-11-17,2025-11-18,2025-12-09,35.035,33.3666,926800,32470437.999999996,-1640591.8877599947,-0.050475233343793204,15,EDGE_STOP_LOSS,2.8667,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,82.6768,2.0,2.8667,"{'stop_loss': 0.07, 'take_profit': 0.22, 'max_holding_bars': 30, 'initial_atr_stop_mult': 2.0, 'trailing_atr_mult': 2.5, 'trailing_profit_activation': 0.08, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=82.6768"
NAB,EDGE_BREAKOUT,2025-12-03,2025-12-04,2025-12-09,14.864849999999999,14.3856,2803500,41673606.974999994,-1465911.0411749855,-0.035140864947421684,3,EDGE_ATR_STOP,3.2333,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,98.2374,1.0,3.2333,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=98.2374"
SHB,EDGE_BREAKOUT,2025-12-03,2025-12-04,2025-12-09,17.087069999999997,16.31367,2438900,41673655.022999994,-2007493.7345489934,-0.04812364658669482,3,EDGE_ATR_STOP,3.0833,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,2.0,3.0833,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
MWG,EDGE_BREAKOUT,2025-12-04,2025-12-05,2025-12-12,85.78569999999999,82.2177,242400,20794453.68,-925536.7946400009,-0.04446436519497653,5,EDGE_ATR_STOP,3.725,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,3.725,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
VIC,EDGE_BREAKOUT,2026-01-07,2026-01-08,2026-01-12,183.68349999999998,174.4254,164900,30289409.15,-1614475.5960699953,-0.05324840525443722,2,EDGE_STOP_LOSS,2.9458,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,2.9458,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
VHM,EDGE_BREAKOUT,2026-01-07,2026-01-08,2026-01-12,150.4503,138.861,201300,30285645.39,-2419117.17399,-0.07979689527483053,2,EDGE_STOP_LOSS,2.4958,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,4.0,2.4958,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
CTG,EDGE_BREAKOUT,2026-01-07,2026-01-08,2026-01-13,37.58754999999999,41.4585,806000,30295565.299999993,3022859.0327000096,0.09967924888024797,3,EDGE_TRAILING_ATR_STOP,2.6792,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,2.0,2.6792,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
BID,EDGE_BREAKOUT,2026-01-12,2026-01-13,2026-01-15,49.39935,52.5474,585700,28933199.294999998,1753325.6613450088,0.06053855535984381,2,EDGE_TRAILING_ATR_STOP,2.6909,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,1.0,2.6909,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
CTR,EDGE_BREAKOUT,2026-01-12,2026-01-13,2026-01-16,109.5094,104.895,264200,28932383.48,-1303483.3814799972,-0.04500774024303502,3,EDGE_ATR_STOP,2.6727,"breakout_after_accumulation_v3,compression_breakout_smt_v1",True,100.0,2.0,2.6727,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}","Edge strategy passed: breakout_after_accumulation_v3,compression_breakout_smt_v1 | edge_score=100.0"
