symbol,trades,win_rate,avg_pnl_pct,total_pnl,profit_factor
DPM,1,1.0,0.2978404126386582,7195707.267840005,inf
CMG,1,1.0,0.2760993453840089,6296795.446429007,inf
CII,1,1.0,0.2838424001987472,6174095.757422004,inf
HDG,2,1.0,0.12858332459679636,5579935.474721007,inf
TCB,1,1.0,0.21621017134798506,4412324.206240006,inf
MSB,1,1.0,0.1460810666684457,3163433.819705002,inf
CTD,1,1.0,0.14591462827709342,2920607.904996,inf
LPB,1,1.0,0.1188034292676132,2890557.3240000047,inf
GAS,1,1.0,0.10800907573220439,2529140.717080001,inf
PC1,1,1.0,0.10405328253233814,2328993.2340000086,inf
MBB,1,1.0,0.08921320626774955,1996869.828180004,inf
VND,1,1.0,0.06976569418272821,1609157.6829400063,inf
CTG,1,1.0,0.06563207414347075,1495259.884480007,inf
HHV,2,1.0,0.029162565928212335,1292353.4255580083,inf
PAN,1,1.0,0.0643215771395285,1287647.0803080015,inf
REE,2,0.5,0.029204623306426786,1240231.0157120153,5.418904042286662
VPI,1,1.0,0.04887722407189276,1189246.877280008,inf
VCI,2,1.0,0.02460665642656773,1087975.1936280094,inf
HSG,1,1.0,0.035082389454228126,902435.2340580039,inf
SAB,1,1.0,0.030758567381081073,720268.7753130049,inf
PNJ,1,1.0,0.03210836432594555,718298.7592120022,inf
VHC,2,0.5,0.011679929274529903,517259.1733000055,1.9678366824963236
POW,2,0.5,-0.0009921657732079314,-255592.86721998826,0.815553155197213
SSB,1,0.0,-0.020064940962225403,-433310.9507999979,0.0
DGC,1,0.0,-0.027602902954823413,-631160.663203992,0.0
KDC,1,0.0,-0.03297201920374287,-672937.2010799944,0.0
HDB,1,0.0,-0.035283934214185395,-806939.9156249985,0.0
VHM,1,0.0,-0.03806155677361375,-917633.5384499952,0.0
TPB,1,0.0,-0.047069972602829795,-942276.1432239972,0.0
DBC,2,0.0,-0.02279016638090283,-1028904.0621219911,0.0
NLG,1,0.0,-0.044369398890866635,-1039117.9771699943,0.0
SCS,1,0.0,-0.05253821439582556,-1231975.3143799938,0.0
EVF,1,0.0,-0.052370492359074844,-1300943.6695499904,0.0
SZC,1,0.0,-0.06746290718214644,-1579821.743909996,0.0
BID,1,0.0,-0.07038431785212916,-1696785.8362089917,0.0
SIP,1,0.0,-0.07689737373331067,-2030496.7963899933,0.0
HT1,1,0.0,-0.10505500391526769,-2114052.3403199986,0.0
STB,2,0.0,-0.05538237417154278,-2919974.1300999857,0.0
VCG,2,0.0,-0.06654330854173547,-3388666.5396999903,0.0
VGC,2,0.0,-0.11563981140278867,-5041164.126711987,0.0
