date,equity,cash,positions,regime,gross_exposure
2024-08-29,95956.61547800028,1135.6154780002798,8,RISK_ON,0.9881653237523718
2024-08-30,96083.61547800028,1135.6154780002798,8,RISK_ON,0.9881809664181476
2024-09-04,95365.56887800028,404.56887800028016,8,RISK_ON,0.9957577049792694
2024-09-05,94508.56887800028,404.56887800028016,8,RISK_ON,0.9957192360142229
2024-09-06,95629.56887800028,404.56887800028016,8,RISK_ON,0.9957694164812516
2024-09-09,95234.56887800028,404.56887800028016,8,RISK_ON,0.9957518694863988
2024-09-10,94578.56887800028,404.56887800028016,8,RISK_ON,0.9957224043163293
2024-09-11,94368.56887800028,404.56887800028016,8,RISK_ON,0.9957128853090556
2024-09-12,94894.56887800028,404.56887800028016,8,RISK_ON,0.9957366487588936
2024-09-13,94352.56887800028,404.56887800028016,8,RISK_ON,0.9957121583141695
2024-09-16,93822.92295700028,1099.9229570002808,8,RISK_ON,0.9882766074394806
2024-09-17,95538.92295700028,1099.9229570002808,8,NEUTRAL,0.9884871744106292
2024-09-18,95731.92295700028,1099.9229570002808,8,NEUTRAL,0.9885103848013758
2024-09-19,96140.92295700028,1099.9229570002808,8,NEUTRAL,0.9885592635979558
2024-09-20,95764.92295700028,1099.9229570002808,8,NEUTRAL,0.9885143440516925
2024-09-23,95707.92295700028,1099.9229570002808,8,NEUTRAL,0.9885075036317061
2024-09-24,96680.92295700028,1099.9229570002808,8,NEUTRAL,0.9886231644945148
2024-09-25,96518.92295700028,1099.9229570002808,8,RISK_ON,0.9886040693026558
2024-09-26,97752.92295700028,1099.9229570002808,8,RISK_ON,0.9887479276964013
2024-09-27,97282.92295700028,1099.9229570002808,8,RISK_ON,0.988693565904815
2024-09-30,96669.92295700028,1099.9229570002808,8,RISK_ON,0.9886218699327035
2024-10-01,96900.92295700028,1099.9229570002808,8,RISK_ON,0.9886489940091864
2024-10-02,97046.92295700028,1099.9229570002808,8,RISK_ON,0.9886660707677704
2024-10-03,95988.92295700028,1099.9229570002808,8,RISK_ON,0.9885411470082542
2024-10-04,94697.92295700028,1099.9229570002808,8,NEUTRAL,0.9883849304963138
2024-10-07,94441.92295700028,1099.9229570002808,8,RISK_ON,0.9883534459849883
2024-10-08,94973.92295700028,1099.9229570002808,8,RISK_ON,0.988418684595157
2024-10-09,95793.92295700028,1099.9229570002808,8,RISK_ON,0.9885178211409714
2024-10-10,95708.92295700028,1099.9229570002808,8,RISK_ON,0.9885076237092915
2024-10-11,95896.92295700028,1099.9229570002808,8,RISK_ON,0.9885301538038559
2024-10-14,96891.92295700028,1099.9229570002808,8,RISK_ON,0.9886479396482986
2024-10-15,96023.19974800028,5380.199748000281,7,RISK_ON,0.9439697931112494
2024-10-16,96626.33332000028,7666.333320000281,7,RISK_ON,0.9206599996440777
2024-10-17,96807.33332000028,7666.333320000281,7,RISK_ON,0.9208083410927256
2024-10-18,96450.33332000028,7666.333320000281,7,RISK_ON,0.9205152221240632
2024-10-21,95886.62819650029,7877.628196500283,7,RISK_ON,0.9178443507226401
2024-10-22,94168.62819650029,7877.628196500283,7,NEUTRAL,0.91634551392145
2024-10-23,93930.62819650029,7877.628196500283,7,NEUTRAL,0.9161335514543723
2024-10-24,92365.62819650029,7877.628196500283,7,NEUTRAL,0.9147125575788725
2024-10-25,91444.62819650029,7877.628196500283,7,NEUTRAL,0.9138535707141541
2024-10-28,91476.62819650029,7877.628196500283,7,NEUTRAL,0.9138837061246026
2024-10-29,91992.62819650029,7877.628196500283,7,NEUTRAL,0.9143667449127192
2024-10-30,91216.62819650029,7877.628196500283,7,NEUTRAL,0.9136382439007702
2024-10-31,91823.62819650029,7877.628196500283,7,NEUTRAL,0.914209138200874
2024-11-01,90861.62819650029,7877.628196500283,7,NEUTRAL,0.9133008250802652
2024-11-04,90627.70490800029,32272.70490800029,8,NEUTRAL,0.6438980227871646
2024-11-05,90508.70490800029,32272.70490800029,8,NEUTRAL,0.6434298232329736
2024-11-06,91165.70490800029,32272.70490800029,8,NEUTRAL,0.645999502328554
2024-11-07,90979.70490800029,32272.70490800029,8,NEUTRAL,0.6452757794649387
2024-11-08,90522.26857200029,27300.268572000296,8,NEUTRAL,0.6984137825679214
2024-11-11,90712.8543165003,27713.8543165003,8,NEUTRAL,0.694488123813129
2024-11-12,90352.8543165003,27713.8543165003,8,NEUTRAL,0.6932708487612308
2024-11-13,90405.8543165003,27713.8543165003,8,NEUTRAL,0.6934506672601384
2024-11-14,89778.8543165003,27713.8543165003,8,NEUTRAL,0.6913097797082622
2024-11-15,89291.8235325003,36906.8235325003,7,RISK_OFF,0.5866718578205874
2024-11-18,89163.9928665003,41229.992866500295,6,RISK_OFF,0.5375936906702754
2024-11-19,88775.8811165003,54446.8811165003,5,RISK_OFF,0.386692867119507
2024-11-20,89118.8811165003,54446.8811165003,5,RISK_OFF,0.3890533584535826
2024-11-21,89333.8811165003,54446.8811165003,5,RISK_OFF,0.3905237247501188
2024-11-22,89364.8811165003,54446.8811165003,5,RISK_OFF,0.3907351474510355
2024-11-25,89517.8811165003,54446.8811165003,5,RISK_OFF,0.391776475968616
2024-11-26,89793.6507105003,29597.650710500297,8,NEUTRAL,0.6703814749004385
2024-11-27,90115.6507105003,29597.650710500297,8,NEUTRAL,0.6715592632673342
2024-11-28,90000.6507105003,29597.650710500297,8,NEUTRAL,0.6711395920268922
2024-11-29,90688.6507105003,29597.650710500297,8,NEUTRAL,0.6736344572488676
2024-12-02,90750.6507105003,29597.650710500297,8,RISK_ON,0.6738574271503741
2024-12-03,93405.6547905003,927.6547905002953,8,RISK_ON,0.990068537150337
2024-12-04,92591.5108505003,6972.510850500295,7,NEUTRAL,0.924696003051962
2024-12-05,94083.5055165003,294.5055165002959,8,RISK_ON,0.9968697433744255
2024-12-06,94154.5055165003,294.5055165002959,8,RISK_ON,0.9968721038373604
2024-12-09,93942.5055165003,294.5055165002959,8,RISK_ON,0.9968650451158281
2024-12-10,94987.5055165003,294.5055165002959,8,RISK_ON,0.9968995341555827
2024-12-11,94575.5055165003,294.5055165002959,8,RISK_ON,0.9968860275724467
2024-12-12,95050.5055165003,294.5055165002959,8,RISK_ON,0.9969015891614676
2024-12-13,95022.5055165003,294.5055165002959,8,RISK_ON,0.9969006761619313
2024-12-16,94571.5055165003,294.5055165002959,8,RISK_ON,0.9968858958637502
2024-12-17,94320.5055165003,294.5055165002959,8,RISK_ON,0.9968776087989819
2024-12-18,94581.5055165003,294.5055165002959,8,RISK_ON,0.9968862251146032
2024-12-19,94121.5055165003,294.5055165002959,8,RISK_ON,0.9968710071637277
2024-12-20,93211.5055165003,294.5055165002959,8,RISK_ON,0.996840459609912
2024-12-23,94602.5055165003,294.5055165002959,8,RISK_ON,0.9968869163148228
2024-12-24,94367.6460615003,2351.646061500298,8,RISK_ON,0.9750799542041378
2024-12-25,96050.6460615003,2351.646061500298,8,RISK_ON,0.975516603396977
2024-12-26,95585.6460615003,2351.646061500298,8,RISK_ON,0.9753974978629402
2024-12-27,95819.6460615003,2351.646061500298,8,RISK_ON,0.9754575793361735
2024-12-30,95805.2658760003,3255.2658760002987,8,RISK_ON,0.966022056864666
2024-12-31,94840.4481190003,1606.448119000299,8,RISK_ON,0.9830615718202362
2025-01-02,95461.4481190003,1606.448119000299,8,RISK_ON,0.9831717604262851
2025-01-03,93262.4481190003,1606.448119000299,8,NEUTRAL,0.9827749737284345
2025-01-06,92323.4481190003,1606.448119000299,8,NEUTRAL,0.9825997820517961
2025-01-07,93183.4481190003,1606.448119000299,8,NEUTRAL,0.9827603705225763
2025-01-08,93496.4481190003,1606.448119000299,8,NEUTRAL,0.9828180839880073
2025-01-09,92966.3678540003,8823.367854000298,7,NEUTRAL,0.9050907542407484
2025-01-10,92620.3678540003,8823.367854000298,7,RISK_OFF,0.9047362037267139
2025-01-13,92892.3678540003,8823.367854000298,7,RISK_OFF,0.9050151475536928
2025-01-14,93339.3678540003,8823.367854000298,7,RISK_OFF,0.9054700277400459
2025-01-15,93471.3678540003,8823.367854000298,7,RISK_OFF,0.905603522698179
2025-01-16,93758.3678540003,8823.367854000298,7,RISK_OFF,0.9058924759895568
2025-01-17,94823.3678540003,8823.367854000298,7,NEUTRAL,0.9069494360547744
2025-01-20,95063.3678540003,8823.367854000298,7,NEUTRAL,0.907184354466051
2025-01-21,94875.3678540003,8823.367854000298,7,RISK_OFF,0.9070004359026232
2025-01-22,93856.3678540003,8823.367854000298,7,RISK_OFF,0.9059907382339191
2025-01-23,94868.3678540003,8823.367854000298,7,NEUTRAL,0.9069935737950165
2025-01-24,95066.3678540003,8823.367854000298,7,NEUTRAL,0.9071872834402285
2025-02-03,94088.3678540003,8823.367854000298,7,RISK_OFF,0.9062225431767317
2025-02-04,95294.3678540003,8823.367854000298,7,NEUTRAL,0.9074093458753144
2025-02-05,95423.3678540003,8823.367854000298,7,NEUTRAL,0.9075345164142579
2025-02-06,95393.3678540003,8823.367854000298,7,NEUTRAL,0.9075054371965934
2025-02-07,96342.2086355003,1375.2086355003003,8,RISK_ON,0.9857257929314944
2025-02-10,96736.2086355003,1375.2086355003003,8,RISK_OFF,0.9857839308062811
2025-02-11,96971.2086355003,1375.2086355003003,8,RISK_ON,0.9858183820244059
2025-02-12,97917.2086355003,1375.2086355003003,8,RISK_ON,0.985955393799883
