hypothesis,symbol,entry_date,exit_date,entry_price,exit_price,shares,entry_value,exit_value,pnl,pnl_pct,exit_reason,holding_bars,portfolio_run
composite_edge_score_v1,VHM,2025-12-05,2025-12-12,105.0525,100.9495,200,21010.5,20149.520200000003,-860.9797999999973,-4.097854882082755,STOP_LOSS,5,composite_edge_score_v1
composite_edge_score_v1,POW,2025-12-05,2025-12-12,12.48624,12.09395,1600,19977.984,19311.61936,-666.3646399999998,-3.335494912800009,ATR_STOP,5,composite_edge_score_v1
composite_edge_score_v1,FPT,2025-11-18,2025-12-16,100.00997999999998,93.85305000000001,300,30002.993999999995,28099.603170000006,-1903.3908299999894,-6.344002968503709,STOP_LOSS,20,composite_edge_score_v1
composite_edge_score_v1,MWG,2025-09-25,2025-12-18,78.8394,81.25935,200,15767.88,16219.366259999999,451.4862599999997,2.8633288685606417,MAX_HOLDING,60,composite_edge_score_v1
composite_edge_score_v1,GAS,2025-11-18,2025-12-29,63.43169999999999,70.5647,500,31715.849999999995,35211.785299999996,3495.935300000001,11.02267572838187,TRAILING_ATR_STOP,29,composite_edge_score_v1
composite_edge_score_v1,PLX,2025-12-23,2026-01-07,35.467725,39.3803,300,10640.317500000001,11790.46182,1150.1443199999994,10.809304515584232,TRAILING_ATR_STOP,9,composite_edge_score_v1
composite_edge_score_v1,VJC,2026-01-08,2026-01-09,210.105,201.59915,100,21010.5,20119.59517,-890.9048299999995,-4.240283810475712,STOP_LOSS,1,composite_edge_score_v1
composite_edge_score_v1,VRE,2026-01-08,2026-01-09,38.4192,35.5822,700,26893.44,24857.72492,-2035.7150799999981,-7.569560011660829,STOP_LOSS,1,composite_edge_score_v1
composite_edge_score_v1,CTG,2025-12-23,2026-01-13,35.31764999999999,41.47925,300,10595.294999999998,12418.88745,1823.592450000002,17.211341921107458,TRAILING_ATR_STOP,13,composite_edge_score_v1
composite_edge_score_v1,BVH,2025-11-18,2026-01-14,54.12705,68.56569999999999,500,27063.524999999998,34214.2843,7150.7593000000015,26.422128307380515,TAKE_PROFIT,39,composite_edge_score_v1
composite_edge_score_v1,MWG,2026-01-08,2026-01-15,89.8449,84.95750000000001,300,26953.469999999998,25436.275500000003,-1517.1944999999942,-5.628939427836173,ATR_STOP,5,composite_edge_score_v1
composite_edge_score_v1,VIC,2026-01-14,2026-01-15,171.2856,160.01995,100,17128.559999999998,15969.99101,-1158.568989999998,-6.763960251182809,STOP_LOSS,1,composite_edge_score_v1
composite_edge_score_v1,VPB,2026-01-14,2026-01-26,30.565275,28.585700000000003,600,18339.165,17117.11716,-1222.0478399999993,-6.663595861643642,STOP_LOSS,8,composite_edge_score_v1
composite_edge_score_v1,TCB,2026-01-08,2026-02-06,36.518249999999995,34.48275,700,25562.774999999998,24089.64915,-1473.1258499999967,-5.7627775153519005,ATR_STOP,21,composite_edge_score_v1
composite_edge_score_v1,CTG,2026-01-16,2026-02-06,40.72035,38.18090000000001,100,4072.0350000000003,3810.453820000001,-261.5811799999992,-6.423844097607197,STOP_LOSS,15,composite_edge_score_v1
composite_edge_score_v1,MBB,2025-12-23,2026-03-03,25.362675,27.736125,500,12681.3375,13840.326375,1158.988875000001,9.139326786310994,TRAILING_ATR_STOP,43,composite_edge_score_v1
composite_edge_score_v1,TCB,2026-02-24,2026-03-03,35.867925,34.632675,400,14347.17,13825.36386,-521.8061400000006,-3.636996982680212,ATR_STOP,5,composite_edge_score_v1
composite_edge_score_v1,MSN,2026-01-08,2026-03-04,79.03949999999999,77.06145,300,23711.85,23072.198129999997,-639.6518700000015,-2.697604235856762,ATR_STOP,34,composite_edge_score_v1
composite_edge_score_v1,HDB,2026-01-13,2026-03-04,28.2141,26.3868,200,5642.82,5266.8052800000005,-376.0147199999992,-6.663595861643633,STOP_LOSS,31,composite_edge_score_v1
composite_edge_score_v1,SSI,2026-01-09,2026-03-06,30.965474999999998,33.083450000000006,1900,58834.4025,62732.83789000002,3898.4353900000206,6.626115375268783,TRAILING_ATR_STOP,35,composite_edge_score_v1
composite_edge_score_v1,MWG,2026-01-15,2026-03-09,85.04249999999999,76.9615,500,42521.24999999999,38403.7885,-4117.46149999999,-9.683303054355154,STOP_LOSS,32,composite_edge_score_v1
composite_edge_score_v1,BVH,2026-01-26,2026-03-09,71.13555,71.36430000000001,200,14227.109999999999,14244.314280000002,17.204280000003564,0.12092603487288399,TRAILING_ATR_STOP,25,composite_edge_score_v1
