fold,train_start,train_end,test_start,test_end,selected_hypothesis,selected_filters,selected_risk,train_trades,train_symbols,train_win_rate,train_avg_trade_pct,train_median_trade_pct,train_avg_win_pct,train_avg_loss_pct,train_profit_factor,train_best_trade_pct,train_worst_trade_pct,train_avg_hold_bars,train_total_return,train_sharpe,train_max_drawdown,train_final_equity
1,2022-05-08,2024-05-07,2024-05-08,2024-11-07,rotation_monthly_smt_money_cycle_v1,"[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'edge_score', 'op': '>=', 'value': 60}, {'column': 'smart_money_score', 'op': '>=', 'value': 55}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.55}, {'column': 'distribution_days_10', 'op': '<=', 'value': 2}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'CHDM50', 'op': '>=', 'value': 42}]","{'stop_loss': 0.1, 'take_profit': 0.3, 'max_holding_bars': 20, 'entry_every_n_bars': 20, 'initial_atr_stop_mult': 2.8, 'use_regime_exposure': True}",76.0,28.0,0.4342105263157895,1.2043631945896545,-0.6694328618782068,7.712757030657028,-3.790450679601585,1.5615801669117066,16.399793224026094,-11.743764114269759,15.0,0.17535177669500346,0.7592010662000928,-0.13321231451857984,117535.17766950035
2,2022-11-08,2024-11-07,2024-11-08,2025-05-07,rotation_monthly_smt_money_cycle_v1,"[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'edge_score', 'op': '>=', 'value': 60}, {'column': 'smart_money_score', 'op': '>=', 'value': 55}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.55}, {'column': 'distribution_days_10', 'op': '<=', 'value': 2}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'CHDM50', 'op': '>=', 'value': 42}]","{'stop_loss': 0.1, 'take_profit': 0.3, 'max_holding_bars': 20, 'entry_every_n_bars': 20, 'initial_atr_stop_mult': 2.8, 'use_regime_exposure': True}",87.0,27.0,0.5862068965517241,2.5836373162151776,0.8186821653275894,7.180388937287126,-3.928427480303414,2.5893866469875895,27.260454738683023,-8.775629678348839,17.402298850574713,0.4624216740400051,1.5063884717868743,-0.07362343725160991,146242.1674040005
3,2023-05-08,2025-05-07,2025-05-08,2025-11-07,rotation_monthly_smt_money_cycle_v1,"[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'edge_score', 'op': '>=', 'value': 60}, {'column': 'smart_money_score', 'op': '>=', 'value': 55}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.55}, {'column': 'distribution_days_10', 'op': '<=', 'value': 2}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'CHDM50', 'op': '>=', 'value': 42}]","{'stop_loss': 0.1, 'take_profit': 0.3, 'max_holding_bars': 20, 'entry_every_n_bars': 20, 'initial_atr_stop_mult': 2.8, 'use_regime_exposure': True}",77.0,26.0,0.5584415584415584,2.2657999132856523,0.5349496414583619,6.9335964219634025,-3.6375897888656237,2.4106511975483103,27.260454738683023,-10.288158686483428,17.753246753246753,0.33743587635500405,1.3378747052924505,-0.07474505494414707,133743.58763550041
4,2023-11-08,2025-11-07,2025-11-08,2026-05-07,rotation_monthly_smt_money_cycle_v1,"[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'edge_score', 'op': '>=', 'value': 60}, {'column': 'smart_money_score', 'op': '>=', 'value': 55}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.55}, {'column': 'distribution_days_10', 'op': '<=', 'value': 2}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'CHDM50', 'op': '>=', 'value': 42}]","{'stop_loss': 0.1, 'take_profit': 0.3, 'max_holding_bars': 20, 'entry_every_n_bars': 20, 'initial_atr_stop_mult': 2.8, 'use_regime_exposure': True}",88.0,28.0,0.5568181818181818,2.4412795259944158,0.8707841706736832,7.440184219198795,-3.8393956013649313,2.4347383633142283,29.157141883603675,-9.94816140316938,17.613636363636363,0.4439894399400037,1.2912319106026333,-0.10162615566313837,144398.94399400038
