fold,test_start,test_end,selected_hypothesis,selected_risk,trades,symbols,win_rate,avg_trade_pct,median_trade_pct,avg_win_pct,avg_loss_pct,profit_factor,best_trade_pct,worst_trade_pct,avg_hold_bars,total_return,sharpe,max_drawdown,final_equity,benchmark_ew_return,benchmark_bh_return,benchmark_ew_maxdd,benchmark_bh_maxdd
1,2024-05-08,2024-11-07,accumulation_breakout_smt_v2,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.2, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",18,13,0.5555555555555556,2.013418705985332,2.7954924221057995,6.862444588352652,-4.047863646973816,2.1191562966439768,11.065045197608455,-7.121205375310732,25.22222222222222,0.040201820785000564,0.6412628915552896,-0.062186284755427645,104020.18207850006,0.0398156554788438,0.03534658463965612,-0.06994852079096436,-0.07071395509914491
2,2024-11-08,2025-05-07,accumulation_breakout_smt_v2,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.2, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",21,17,0.5714285714285714,3.341888836490071,6.4751829622101935,8.532721977645535,-3.5792220183838808,3.178613279205779,13.407230682777293,-7.948711094188326,16.80952380952381,0.18968991055500117,2.557111755762167,-0.06476732614961689,118968.99105550011,0.006890337553305814,0.017857889365559654,-0.18157857929251697,-0.17499656540626984
3,2025-05-08,2025-11-07,accumulation_breakout_smt_v2,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.2, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",36,20,0.3888888888888889,1.156382212030834,-2.179511088709156,10.726061946051866,-4.933413982346185,1.3835603110293002,22.855662902604053,-9.597966788090318,11.36111111111111,0.3224550407400022,2.2230115926874063,-0.13476164287009806,132245.50407400023,0.2703097745100185,0.2775527684235728,-0.08082429932611379,-0.09357577107841608
4,2025-11-08,2026-05-07,accumulation_breakout_smt_v2,"{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.2, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",29,21,0.3793103448275862,0.39951781035847606,-2.920157192992988,7.6700316622703335,-4.0435739880321035,1.1591828380686013,16.90424309674685,-7.569560011660815,9.482758620689655,-0.006942756329998634,0.04279926177668805,-0.1215164512954845,99305.72436700013,0.14075389891177226,0.13686494165979735,-0.16207884061915145,-0.1719545688518732
