fold,train_start,train_end,test_start,test_end,selected_hypothesis,selected_filters,selected_risk,train_trades,train_symbols,train_win_rate,train_avg_trade_pct,train_median_trade_pct,train_avg_win_pct,train_avg_loss_pct,train_profit_factor,train_best_trade_pct,train_worst_trade_pct,train_avg_hold_bars,train_total_return,train_sharpe,train_max_drawdown,train_final_equity
1,2022-05-08,2024-05-07,2024-05-08,2024-11-07,breakout_after_accumulation_v3,"[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'ma20_slope_5', 'op': '>=', 'value': 0}, {'column': 'ma50_slope_10', 'op': '>=', 'value': -0.02}, {'column': 'value_ratio_20', 'op': '>=', 'value': 1.1}, {'column': 'smart_money_score', 'op': '>=', 'value': 58}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.58}, {'column': 'accumulation_days_10', 'op': '>=', 'value': 1}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'CHDM50', 'op': '>=', 'value': 45}, {'column': 'DS20', 'op': '<=', 'value': 0.55}]","{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",49.0,26.0,0.30612244897959184,-0.19093108666508957,-3.205944202199897,8.016128791307334,-3.8116927975352763,0.9278101871736625,30.715147366236803,-6.329013673131454,19.551020408163264,0.10227216012000406,0.36569067035949676,-0.16281666585720245,110227.2160120004
2,2022-11-08,2024-11-07,2024-11-08,2025-05-07,breakout_after_accumulation_v3,"[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'ma20_slope_5', 'op': '>=', 'value': 0}, {'column': 'ma50_slope_10', 'op': '>=', 'value': -0.02}, {'column': 'value_ratio_20', 'op': '>=', 'value': 1.1}, {'column': 'smart_money_score', 'op': '>=', 'value': 58}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.58}, {'column': 'accumulation_days_10', 'op': '>=', 'value': 1}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'CHDM50', 'op': '>=', 'value': 45}, {'column': 'DS20', 'op': '<=', 'value': 0.55}]","{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",59.0,26.0,0.4067796610169492,1.365911567242446,-1.898608656725465,8.683656986909353,-3.651971006243434,1.6304914902080407,30.715147366236803,-6.329013673131454,23.25423728813559,-0.024563599094996946,0.014574790781013083,-0.2106751345677591,97543.64009050031
3,2023-05-08,2025-05-07,2025-05-08,2025-11-07,breakout_after_accumulation_v3,"[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'ma20_slope_5', 'op': '>=', 'value': 0}, {'column': 'ma50_slope_10', 'op': '>=', 'value': -0.02}, {'column': 'value_ratio_20', 'op': '>=', 'value': 1.1}, {'column': 'smart_money_score', 'op': '>=', 'value': 58}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.58}, {'column': 'accumulation_days_10', 'op': '>=', 'value': 1}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'CHDM50', 'op': '>=', 'value': 45}, {'column': 'DS20', 'op': '<=', 'value': 0.55}]","{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",52.0,23.0,0.36538461538461536,1.0514050337802634,-2.3633372315284253,9.081075968183887,-3.5717388375430352,1.4638523482608736,30.715147366236803,-6.074801352631515,16.76923076923077,0.2880370337200051,0.826243121208213,-0.19102155976472168,128803.70337200051
4,2023-11-08,2025-11-07,2025-11-08,2026-05-07,breakout_after_accumulation_v3,"[{'column': 'mkt_regime_state', 'op': 'not_in', 'value': ['RISK_OFF']}, {'column': 'mkt_regime_score', 'op': '>=', 'value': 50}, {'column': 'breakout_20', 'op': '==', 'value': True}, {'column': 'above_ma20', 'op': '==', 'value': True}, {'column': 'above_ma50', 'op': '==', 'value': True}, {'column': 'ma20_slope_5', 'op': '>=', 'value': 0}, {'column': 'ma50_slope_10', 'op': '>=', 'value': -0.02}, {'column': 'value_ratio_20', 'op': '>=', 'value': 1.1}, {'column': 'smart_money_score', 'op': '>=', 'value': 58}, {'column': 'smart_money_score_delta', 'op': '>=', 'value': 0}, {'column': 'rs_percentile_20', 'op': '>=', 'value': 0.58}, {'column': 'accumulation_days_10', 'op': '>=', 'value': 1}, {'column': 'distribution_days_10', 'op': '<=', 'value': 1}, {'column': 'CHDM50', 'op': '>=', 'value': 45}, {'column': 'DS20', 'op': '<=', 'value': 0.55}]","{'stop_loss': 0.09, 'take_profit': 0.35, 'max_holding_bars': 45, 'initial_atr_stop_mult': 2.3, 'trailing_atr_mult': 2.8, 'trailing_profit_activation': 0.1, 'use_regime_exposure': True}",75.0,28.0,0.4,1.2426483749465,-2.132169086718124,9.585900159257468,-4.319519481260811,1.4794701433563886,22.85566290260406,-9.597966788090318,15.386666666666667,0.9782359966350054,1.833103946582363,-0.10261556636059421,197823.59966350053
