fold,test_start,test_end,selected_hypothesis,selected_risk,trades,symbols,win_rate,avg_trade_pct,median_trade_pct,avg_win_pct,avg_loss_pct,profit_factor,best_trade_pct,worst_trade_pct,avg_hold_bars,total_return,sharpe,max_drawdown,final_equity,benchmark_ew_return,benchmark_bh_return,benchmark_ew_maxdd,benchmark_bh_maxdd
1,2024-05-08,2024-11-07,rotation_monthly_smt_money_cycle_v1,"{'stop_loss': 0.1, 'take_profit': 0.3, 'max_holding_bars': 20, 'entry_every_n_bars': 20, 'initial_atr_stop_mult': 2.8, 'use_regime_exposure': True}",25,14,0.48,0.793110036891148,-0.6056260257660868,5.477465740562745,-3.530910612651865,1.4319598473948778,12.56220510990221,-7.654504461609156,17.48,0.03349186291000117,0.5968178913397552,-0.04960277634761778,103349.18629100011,0.0398156554788438,0.03534658463965612,-0.06994852079096436,-0.07071395509914491
2,2024-11-08,2025-05-07,rotation_monthly_smt_money_cycle_v1,"{'stop_loss': 0.1, 'take_profit': 0.3, 'max_holding_bars': 20, 'entry_every_n_bars': 20, 'initial_atr_stop_mult': 2.8, 'use_regime_exposure': True}",15,11,0.3333333333333333,-1.6718276442597415,-1.3517431691827568,2.826182489602566,-3.920832711190895,0.36040590070778034,5.3672197619880215,-10.288158686483422,18.066666666666666,-0.05064379160999943,-1.1633068197378196,-0.07470392723149666,94935.62083900005,0.006890337553305814,0.017857889365559654,-0.18157857929251697,-0.17499656540626984
3,2025-05-08,2025-11-07,rotation_monthly_smt_money_cycle_v1,"{'stop_loss': 0.1, 'take_profit': 0.3, 'max_holding_bars': 20, 'entry_every_n_bars': 20, 'initial_atr_stop_mult': 2.8, 'use_regime_exposure': True}",25,15,0.56,4.648606847621505,4.508129945179695,11.925844187831768,-4.613331585373377,3.290105397208528,25.94584545475609,-9.601231162844243,17.04,0.2157791922600012,2.374750268005613,-0.07148797370619564,121577.91922600011,0.2703097745100185,0.2775527684235728,-0.08082429932611379,-0.09357577107841608
4,2025-11-08,2026-05-07,rotation_monthly_smt_money_cycle_v1,"{'stop_loss': 0.1, 'take_profit': 0.3, 'max_holding_bars': 20, 'entry_every_n_bars': 20, 'initial_atr_stop_mult': 2.8, 'use_regime_exposure': True}",14,13,0.2857142857142857,-1.8094073718559291,-5.186124624141473,9.892213757122883,-6.490055823447454,0.6096843556497014,25.59641867378002,-10.136077459354617,12.785714285714286,-0.043646149024999636,-0.9236357759942293,-0.08605705919170226,95635.38509750004,0.14075389891177226,0.13686494165979735,-0.16207884061915145,-0.1719545688518732
