scope,hypothesis,hold,trades,symbols,win_rate,avg_trade_pct,median_trade_pct,avg_win_pct,avg_loss_pct,profit_factor,best_trade_pct,worst_trade_pct,avg_hold_bars,benchmark_ew_return,benchmark_bh_return,benchmark_ew_maxdd,benchmark_bh_maxdd,total_return,sharpe,max_drawdown,final_equity
signal_quality,accumulation_breakout_smt_v1,10,2256,153,0.4787234042553192,0.7493077531089318,-0.1415270991163375,7.101419377075635,-5.277223862513623,1.282724792608435,77.46478873239437,-44.58874458874459,9.986258865248226,0.5631672170136963,-0.039125324401297235,-0.43096555588807517,-0.11119846636979636,,,,
signal_quality,accumulation_breakout_smt_v1,20,2256,153,0.5075354609929078,1.2683052874269751,0.2542596409204798,9.743815347640183,-7.6034572361253465,1.3449268799557748,83.9300582847627,-53.246753246753244,19.832890070921987,0.5631672170136963,-0.039125324401297235,-0.43096555588807517,-0.11119846636979636,,,,
signal_quality,accumulation_breakout_smt_v1,30,2256,153,0.5057624113475178,1.8683083811064989,0.28646137238884023,12.755188932493812,-9.476413257744435,1.4076795388791987,142.71440466278102,-48.917748917748916,29.62987588652482,0.5631672170136963,-0.039125324401297235,-0.43096555588807517,-0.11119846636979636,,,,
signal_quality,accumulation_breakout_smt_v1,60,2256,153,0.49157801418439717,3.056051579209437,-0.10336819846693886,19.85567912686053,-13.373559495129832,1.4558166197576274,218.02305274187916,-69.61616161616162,58.83599290780142,0.5631672170136963,-0.039125324401297235,-0.43096555588807517,-0.11119846636979636,,,,
signal_quality,accumulation_breakout_smt_v2,10,2295,156,0.47538126361655775,0.7129805607493035,-0.1937046004842574,7.057026908903603,-5.222158458823582,1.269884606018421,77.46478873239437,-44.58874458874459,9.98649237472767,0.5631672170136963,-0.039125324401297235,-0.43096555588807517,-0.11119846636979636,,,,
signal_quality,accumulation_breakout_smt_v2,20,2295,156,0.5115468409586057,1.2453854295546583,0.354191263282169,9.582083410382317,-7.628369420873544,1.340613665925792,72.71428571428571,-53.246753246753244,19.83529411764706,0.5631672170136963,-0.039125324401297235,-0.43096555588807517,-0.11119846636979636,,,,
signal_quality,accumulation_breakout_smt_v2,30,2295,156,0.5080610021786492,1.8899013594702525,0.30257186081695553,12.643346059324154,-9.424653881510629,1.4168572355465086,110.461114934618,-48.917748917748916,29.627015250544662,0.5631672170136963,-0.039125324401297235,-0.43096555588807517,-0.11119846636979636,,,,
signal_quality,accumulation_breakout_smt_v2,60,2295,156,0.4993464052287582,3.1594879342461146,0.0,19.588073221275106,-13.412980672980087,1.4771381939887267,218.02305274187916,-69.61616161616162,58.82047930283225,0.5631672170136963,-0.039125324401297235,-0.43096555588807517,-0.11119846636979636,,,,
signal_quality,breakout_after_accumulation_v3,10,1913,154,0.490852064819655,1.2206056178433153,0.0,7.540065269560805,-5.064143800622555,1.492090197893577,106.10687022900764,-40.46511627906976,9.98588604286461,0.5631672170136963,-0.039125324401297235,-0.43096555588807517,-0.11119846636979636,,,,
signal_quality,breakout_after_accumulation_v3,20,1913,154,0.5269210663878725,2.1121676322800353,0.7714348688560755,10.513196278008074,-7.3920238643522325,1.6162492063063156,90.2080783353733,-48.372093023255815,19.83115525352849,0.5631672170136963,-0.039125324401297235,-0.43096555588807517,-0.11119846636979636,,,,
signal_quality,breakout_after_accumulation_v3,30,1913,154,0.5169890224777836,2.7915006407846565,0.6766381766381813,14.009711111590311,-9.419760579139124,1.6271109829750674,144.5068163592622,-47.94352363413137,29.62780972294825,0.5631672170136963,-0.039125324401297235,-0.43096555588807517,-0.11119846636979636,,,,
signal_quality,breakout_after_accumulation_v3,60,1913,154,0.5028750653423941,4.262951318474248,0.3158559696778314,21.102010465021813,-12.97554294349332,1.6714658890832175,218.02305274187916,-67.75049767750498,58.81651855723994,0.5631672170136963,-0.039125324401297235,-0.43096555588807517,-0.11119846636979636,,,,
