hypothesis,symbol,entry_date,exit_date,entry_price,exit_price,shares,entry_value,exit_value,pnl,pnl_pct,exit_reason,holding_bars,run
mean_reversion_uptrend_ma50_v1,CTG,2025-09-25,2025-11-11,34.647315,33.273355,500,17323.6575,16603.404145,-720.2533550000007,-4.157628693594298,ATR_STOP,33,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,BCM,2025-11-18,2025-11-21,67.763865,64.34781,400,27105.546,25687.645752,-1417.900247999998,-5.2310337080094165,ATR_STOP,3,VN30_2022_baseline_family
compression_breakout_smt_v1,GVR,2025-11-18,2025-11-25,29.11455,27.5862,1000,29114.550000000003,27531.0276,-1583.5224000000017,-5.438938262827354,STOP_LOSS,5,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,SAB,2025-11-18,2025-12-03,45.39268499999999,51.764105,600,27235.610999999997,30996.346074,3760.735074000004,13.808153868844741,TRAILING_ATR_STOP,11,VN30_2022_baseline_family
breakout_after_accumulation_v3,SHB,2025-12-04,2025-12-08,17.058525,16.501745000000003,600,10235.115,9881.244906000002,-353.87009399999806,-3.457411997813391,ATR_STOP,2,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,CTG,2025-12-04,2025-12-09,36.108045000000004,35.172405,300,10832.4135,10530.618057,-301.7954430000009,-2.786040645512663,ATR_STOP,3,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,FPT,2025-11-18,2025-12-12,100.00997999999998,95.952,300,30002.993999999995,28728.0288,-1274.965199999995,-4.249459903901575,ATR_STOP,18,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,HDB,2025-12-04,2025-12-12,25.302645,24.507740000000002,400,10121.057999999999,9783.489808000002,-337.568191999997,-3.3353053801292023,ATR_STOP,6,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,POW,2025-12-04,2025-12-12,12.32616,12.09395,900,11093.544,10862.785890000001,-230.75810999999885,-2.0801117298493508,ATR_STOP,6,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,VHM,2025-12-04,2025-12-12,106.2531,100.9495,100,10625.31,10074.760100000001,-550.5498999999982,-5.181494939912325,STOP_LOSS,6,VN30_2022_baseline_family
breakout_after_accumulation_v3,MWG,2025-12-05,2025-12-12,85.74285,82.25885,500,42871.425,41047.16615,-1824.2588500000056,-4.255185942617969,ATR_STOP,5,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,GAS,2025-11-18,2025-12-29,63.43169999999999,70.5647,400,25372.679999999997,28169.42824,2796.7482400000044,11.022675728381884,TRAILING_ATR_STOP,29,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,PLX,2025-12-23,2026-01-07,35.467725,39.3803,400,14187.09,15720.615759999999,1533.5257599999986,10.809304515584229,TRAILING_ATR_STOP,9,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,BID,2025-12-23,2026-01-08,38.51925,41.27935,400,15407.7,16478.71652,1071.016520000001,6.951177138703382,TRAILING_ATR_STOP,10,VN30_2022_baseline_family
breakout_after_accumulation_v3,VHM,2026-01-08,2026-01-09,150.37515,138.5307,100,15037.515,13825.36386,-1212.15114,-8.060847420601077,STOP_LOSS,1,VN30_2022_baseline_family
breakout_after_accumulation_v3,VIC,2026-01-08,2026-01-12,183.59175,174.5127,100,18359.175,17416.36746,-942.807539999998,-5.13534807528115,STOP_LOSS,2,VN30_2022_baseline_family
breakout_after_accumulation_v3,BVH,2026-01-08,2026-01-12,70.035,67.86605000000002,300,21010.5,20319.095370000006,-691.4046299999936,-3.290757621189375,ATR_STOP,2,VN30_2022_baseline_family
breakout_after_accumulation_v3,CTG,2026-01-08,2026-01-13,37.568774999999995,41.47925,600,22541.264999999996,24837.7749,2296.5099000000046,10.188025827299422,TRAILING_ATR_STOP,3,VN30_2022_baseline_family
breakout_after_accumulation_v3,VCB,2026-01-09,2026-01-13,65.4327,74.26285,500,32716.35,37057.162150000004,4340.812150000005,13.268020882525116,TRAILING_ATR_STOP,2,VN30_2022_baseline_family
breakout_after_accumulation_v3,BID,2026-01-13,2026-01-14,49.374674999999996,50.7746,500,24687.337499999998,25336.5254,649.1879000000008,2.6296391824351284,TRAILING_ATR_STOP,1,VN30_2022_baseline_family
breakout_after_accumulation_v3,ACB,2026-01-13,2026-01-14,25.71285,24.9875,900,23141.565,22443.7725,-697.7924999999996,-3.0153211332077134,ATR_STOP,1,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,VJC,2026-01-13,2026-01-15,194.09699999999998,188.40575,100,19409.699999999997,18802.89385,-606.8061499999967,-3.1263036007769145,STOP_LOSS,2,VN30_2022_baseline_family
breakout_after_accumulation_v3,TCB,2026-01-13,2026-01-15,38.11905,35.982,600,22871.43,21546.0216,-1325.4084000000003,-5.795039488129952,ATR_STOP,2,VN30_2022_baseline_family
breakout_after_accumulation_v3,GVR,2026-01-14,2026-01-21,34.31715,37.981,1600,54907.439999999995,60648.06080000001,5740.6208000000115,10.455087325142115,TRAILING_ATR_STOP,5,VN30_2022_baseline_family
breakout_after_accumulation_v3,PLX,2026-01-15,2026-01-23,48.12405,56.3718,200,9624.81,11251.81128,1627.0012800000004,16.90424309674685,TRAILING_ATR_STOP,6,VN30_2022_baseline_family
breakout_after_accumulation_v3,VNM,2026-01-15,2026-01-27,70.035,68.36580000000001,200,14007.0,13645.813680000001,-361.1863199999989,-2.5786129792246655,ATR_STOP,8,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,MSN,2026-01-08,2026-02-10,79.03949999999999,78.16090000000001,300,23711.85,23401.373460000003,-310.476539999996,-1.309372908482451,ATR_STOP,23,VN30_2022_baseline_family
breakout_after_accumulation_v3,BID,2026-01-15,2026-02-10,52.6263,50.17490000000001,200,10525.26,10014.91004,-510.34995999999956,-4.848810955738856,STOP_LOSS,18,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,MBB,2025-12-23,2026-03-03,25.362675,27.736125,600,15217.605,16608.391649999998,1390.7866499999982,9.139326786310974,TRAILING_ATR_STOP,43,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,SAB,2026-02-03,2026-03-03,50.92545,46.9765,600,30555.27,28129.5282,-2425.7418,-7.938865537761571,STOP_LOSS,15,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,MSN,2026-02-25,2026-03-04,81.34065,77.06145,400,32536.26,30762.930839999997,-1773.3291600000011,-5.450316539147404,STOP_LOSS,5,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,MWG,2025-12-23,2026-03-05,85.04249999999999,88.85555000000001,100,8504.249999999998,8867.78389,363.53389000000243,4.274731928153599,MAX_HOLDING,45,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,TPB,2025-12-23,2026-03-05,17.408699999999996,17.49125,900,15667.829999999996,15710.64075,42.81075000000419,0.2732398168731994,MAX_HOLDING,45,VN30_2022_baseline_family
breakout_after_accumulation_v3,STB,2026-01-22,2026-03-06,63.031499999999994,64.86755000000001,1000,63031.49999999999,64737.81490000001,1706.3149000000194,2.707082807802479,TRAILING_ATR_STOP,26,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,SHB,2026-04-01,2026-04-03,15.38769,14.842575,1500,23081.535,22219.334775,-862.2002250000005,-3.735454444429283,ATR_STOP,2,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,ACB,2026-04-01,2026-05-05,23.861925,23.08845,900,21475.7325,20738.045790000004,-737.6867099999945,-3.434978108430036,ATR_STOP,21,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,SHB,2026-04-09,2026-05-05,15.207599999999998,14.392800000000001,1100,16728.359999999997,15800.415840000001,-927.9441599999955,-5.547131697309214,ATR_STOP,15,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,VIB,2026-04-01,2026-05-08,16.26813,16.141925,1400,22775.381999999998,22553.49761,-221.88438999999926,-0.9742290601316776,END_OF_DATA,24,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,MSN,2026-04-01,2026-05-08,76.8384,80.9595,300,23051.519999999997,24239.2743,1187.7543000000042,5.152607290104966,END_OF_DATA,24,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,SSB,2026-04-01,2026-05-08,17.008499999999998,16.791600000000003,1300,22111.049999999996,21785.421840000003,-325.62815999999293,-1.472694241114705,END_OF_DATA,24,VN30_2022_baseline_family
mean_reversion_uptrend_ma50_v1,HPG,2026-04-03,2026-05-08,27.363675,27.736125,900,24627.3075,24912.587475,285.2799750000013,1.1583888129061664,END_OF_DATA,22,VN30_2022_baseline_family
