hypothesis,symbol,entry_date,exit_date,entry_price,exit_price,shares,entry_value,exit_value,pnl,pnl_pct,exit_reason,holding_bars,run
mean_reversion_uptrend_ma50_v1,DBC,2025-01-03,2025-01-06,24.712349999999997,24.20789,800,19769.879999999997,19327.579375999998,-442.3006239999995,-2.2372448593516987,STOP_LOSS,1,VN100_2025_baseline_family
mean_reversion_uptrend_ma50_v1,TPB,2025-01-03,2025-01-13,14.657325,14.022985,1300,19054.5225,18193.420739,-861.1017609999981,-4.519146365383851,ATR_STOP,6,VN100_2025_baseline_family
breakout_after_accumulation_v3,VIB,2025-01-24,2025-02-03,16.408199999999997,16.35182,100,1640.8199999999997,1631.911636,-8.908363999999665,-0.5429214660961998,ATR_STOP,1,VN100_2025_baseline_family
breakout_after_accumulation_v3,CTD,2025-01-03,2025-02-05,62.691329999999994,70.78459,300,18807.398999999998,21192.906245999995,2385.5072459999974,12.68387641480886,TRAILING_ATR_STOP,18,VN100_2025_baseline_family
breakout_after_accumulation_v3,GEE,2025-02-03,2025-02-06,16.938464999999997,19.450270000000003,100,1693.8464999999997,1941.1369460000003,247.29044600000066,14.59934214818171,TRAILING_ATR_STOP,3,VN100_2025_baseline_family
breakout_after_accumulation_v3,VGC,2025-01-03,2025-03-04,44.802389999999995,49.71513,400,17920.956,19846.279896,1925.3238960000017,10.743421812988112,TRAILING_ATR_STOP,37,VN100_2025_baseline_family
breakout_after_accumulation_v3,EIB,2025-02-13,2025-03-04,19.2096,21.639174999999998,100,1920.9599999999998,2159.589665,238.62966500000016,12.422417176828263,TRAILING_ATR_STOP,13,VN100_2025_baseline_family
breakout_after_accumulation_v3,SBT,2025-02-05,2025-03-05,12.036014999999999,12.873560000000001,2300,27682.834499999997,29549.969624,1867.135124000004,6.744739683358669,TRAILING_ATR_STOP,20,VN100_2025_baseline_family
breakout_after_accumulation_v3,PLX,2025-03-05,2025-03-06,43.08153,42.258860000000006,700,30157.071,29522.039596000006,-635.0314039999939,-2.105746290811843,ATR_STOP,1,VN100_2025_baseline_family
mean_reversion_uptrend_ma50_v1,HHV,2025-01-03,2025-03-13,10.935464999999999,12.03398,1800,19683.837,21617.841672000002,1934.0046720000028,9.825343869693713,TRAILING_ATR_STOP,44,VN100_2025_baseline_family
compression_breakout_smt_v1,VCI,2025-02-03,2025-03-17,24.692339999999998,28.32583,100,2469.234,2826.917834,357.68383399999993,14.485619183925053,MAX_HOLDING,30,VN100_2025_baseline_family
breakout_after_accumulation_v3,MBB,2025-01-24,2025-03-18,16.558275,18.300845,100,1655.8274999999999,1826.424331,170.59683100000007,10.302814212229237,TRAILING_ATR_STOP,32,VN100_2025_baseline_family
breakout_after_accumulation_v3,DXS,2025-03-13,2025-03-18,7.543769999999999,7.686155000000001,3000,22631.309999999998,23012.348070000004,381.038070000006,1.6836765967149316,ATR_STOP,3,VN100_2025_baseline_family
breakout_after_accumulation_v3,NAB,2025-03-18,2025-03-20,15.007499999999999,14.5927,600,9004.5,8738.108760000001,-266.391239999999,-2.958423454939186,ATR_STOP,2,VN100_2025_baseline_family
mean_reversion_uptrend_ma50_v1,HPG,2025-03-18,2025-03-24,23.261625,22.608690000000003,400,9304.65,9025.389048000001,-279.2609519999987,-3.001305282842436,ATR_STOP,4,VN100_2025_baseline_family
breakout_after_accumulation_v3,VRE,2025-03-04,2025-03-25,17.608800000000002,19.1904,600,10565.28,11491.211519999999,925.9315199999983,8.763908954613585,TRAILING_ATR_STOP,15,VN100_2025_baseline_family
breakout_after_accumulation_v3,DXG,2025-03-18,2025-03-31,14.66733,13.623185000000001,600,8800.398,8157.563178000001,-642.834821999998,-7.304610791466454,ATR_STOP,9,VN100_2025_baseline_family
mean_reversion_uptrend_ma50_v1,PC1,2025-01-24,2025-04-03,19.879935,18.420785000000002,100,1987.9935,1838.3943430000004,-149.59915699999965,-7.5251331053144614,ATR_STOP,44,VN100_2025_baseline_family
compression_breakout_smt_v1,DIG,2025-03-04,2025-04-03,17.30865,16.201895,600,10385.19,9701.694726,-683.4952740000008,-6.581442169088874,STOP_LOSS,22,VN100_2025_baseline_family
mean_reversion_uptrend_ma50_v1,ACB,2025-03-06,2025-04-03,21.940965,20.999495000000003,1300,28523.2545,27244.744813,-1278.509686999998,-4.4823415469647685,STOP_LOSS,20,VN100_2025_baseline_family
breakout_after_accumulation_v3,VCG,2025-02-05,2025-04-04,18.36918,17.241375,1500,27553.77,25810.338375000003,-1743.4316249999974,-6.327379610848161,ATR_STOP,42,VN100_2025_baseline_family
breakout_after_accumulation_v3,VSC,2025-05-06,2025-05-14,18.98949,18.540725000000002,700,13292.643,12952.550485000002,-340.09251499999846,-2.5585018344357735,STOP_LOSS,6,VN100_2025_baseline_family
compression_breakout_smt_v1,KDC,2025-05-06,2025-05-26,55.497735,53.883045,200,11099.547,10755.055782000001,-344.4912179999992,-3.103651149006344,ATR_STOP,14,VN100_2025_baseline_family
compression_breakout_smt_v1,TCH,2025-05-14,2025-05-26,14.817404999999999,15.49225,900,13335.664499999999,13915.13895,579.4744500000015,4.34529865384662,TRAILING_ATR_STOP,8,VN100_2025_baseline_family
breakout_after_accumulation_v3,GEX,2025-05-06,2025-05-29,18.639314999999996,24.22788,700,13047.520499999997,16925.596967999998,3878.076468000001,29.72270837206197,TAKE_PROFIT,17,VN100_2025_baseline_family
mean_reversion_uptrend_ma50_v1,DXG,2025-05-07,2025-06-04,13.08654,16.29185,900,11777.885999999999,14633.339670000001,2855.4536700000026,24.244195180697137,TAKE_PROFIT,20,VN100_2025_baseline_family
compression_breakout_smt_v1,GAS,2025-06-04,2025-06-05,61.970969999999994,60.969500000000004,200,12394.194,12169.512200000001,-224.68179999999847,-1.8127987991796681,ATR_STOP,1,VN100_2025_baseline_family
breakout_after_accumulation_v3,VHM,2025-05-29,2025-06-10,75.73785,68.46575,200,15147.57,13665.7637,-1481.8063000000002,-9.782468739210316,STOP_LOSS,8,VN100_2025_baseline_family
compression_breakout_smt_v1,POW,2025-05-06,2025-06-11,10.215105,10.824585,1400,14301.146999999999,15124.110162,822.9631620000018,5.754525577563826,TRAILING_ATR_STOP,26,VN100_2025_baseline_family
breakout_after_accumulation_v3,DPM,2025-06-11,2025-06-17,19.34967,20.1899,900,17414.703,18134.56818,719.865179999997,4.133663261440617,TRAILING_ATR_STOP,4,VN100_2025_baseline_family
mean_reversion_uptrend_ma50_v1,MSN,2025-06-10,2025-06-27,64.53224999999999,72.26385,200,12906.449999999999,14423.86446,1517.4144600000018,11.75702427855841,TRAILING_ATR_STOP,13,VN100_2025_baseline_family
mean_reversion_uptrend_ma50_v1,VCI,2025-05-06,2025-07-08,26.97348,26.946520000000003,500,13486.74,13446.313480000003,-40.426519999997254,-0.29975012493751085,MAX_HOLDING,45,VN100_2025_baseline_family
breakout_after_accumulation_v3,NVL,2025-05-07,2025-07-09,12.30615,15.792100000000001,1000,12306.150000000001,15760.515800000003,3454.3658000000014,28.07023967690952,MAX_HOLDING,45,VN100_2025_baseline_family
mean_reversion_uptrend_ma50_v1,REE,2025-05-07,2025-07-09,59.679824999999994,66.88654000000001,200,11935.964999999998,13350.553384000003,1414.5883840000042,11.85147898808353,MAX_HOLDING,45,VN100_2025_baseline_family
breakout_after_accumulation_v3,TCH,2025-05-26,2025-07-14,15.50775,19.480255,800,12406.199999999999,15553.035592,3146.8355920000013,25.365023875159206,TRAILING_ATR_STOP,35,VN100_2025_baseline_family
breakout_after_accumulation_v3,MSN,2025-06-27,2025-07-18,72.33614999999999,76.46175000000001,200,14467.229999999998,15261.765300000003,794.535300000005,5.491965635439577,TRAILING_ATR_STOP,15,VN100_2025_baseline_family
compression_breakout_smt_v1,DXS,2025-07-08,2025-07-18,9.444719999999998,10.9945,1400,13222.607999999998,15361.5154,2138.907400000002,16.17613862560247,TRAILING_ATR_STOP,8,VN100_2025_baseline_family
breakout_after_accumulation_v3,VPB,2025-07-09,2025-07-21,19.8099,21.5892,700,13866.929999999998,15082.21512,1215.2851200000023,8.763908954613619,TRAILING_ATR_STOP,8,VN100_2025_baseline_family
mean_reversion_uptrend_ma50_v1,HDB,2025-05-26,2025-07-24,17.12856,20.919535,700,11989.992,14614.387150999999,2624.395150999999,21.888214362444938,TRAILING_ATR_STOP,43,VN100_2025_baseline_family
