date,equity,cash,positions,gross_exposure,regime,active_strategies,run
2025-01-02,100000.0,100000.0,0,0.0,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-03,98069.16890550003,4668.168905500028,5,0.9523992202891175,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-06,98463.74828150003,23995.748281500026,4,0.7562986510233382,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-07,98425.74828150003,23995.748281500026,4,0.7562045633336553,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-08,98628.74828150003,23995.748281500026,4,0.7567063488120841,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-09,98400.74828150003,23995.748281500026,4,0.7561426239071458,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-10,98446.74828150003,23995.748281500026,4,0.7562565681409177,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-13,99262.16902050003,42189.16902050003,3,0.5749723239295028,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-14,99782.16902050003,42189.16902050003,3,0.5771872927333103,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-15,101209.16902050003,42189.16902050003,3,0.5831487460196955,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-16,101526.16902050003,42189.16902050003,3,0.5844503005724441,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-17,102088.16902050003,42189.16902050003,3,0.5867379205123353,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-20,101113.16902050003,42189.16902050003,3,0.5827529744226841,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-21,101229.16902050003,42189.16902050003,3,0.583231103952298,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-22,100816.16902050003,42189.16902050003,3,0.5815237830360201,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
2025-01-23,101493.16902050003,42189.16902050003,3,0.5843151866508525,,"breakout_after_accumulation_v3,compression_breakout_smt_v1,mean_reversion_uptrend_ma50_v1",VN100_2025_baseline_family
