setup_type,trades,win_rate,avg_pnl_pct,total_pnl,profit_factor
EDGE,26,0.5,0.04156561351933951,24509356.46287113,2.5549709013603765
EDGE_MEAN_REVERSION,7,0.8571428571428571,0.09325758355880123,17780479.144242052,56.2077406233982
EDGE_COMPRESSION,12,0.5833333333333334,0.018256763349559172,5039258.839425068,2.075277664498324
EDGE_BREAKOUT,4,0.5,0.061642570775097064,4918468.939046018,3.4100343915231246
EDGE_REVERSAL,1,1.0,0.1862738528868066,4753172.964474004,inf
LINREG_MOMENTUM,2,0.5,0.0350001264233637,1941764.2155890055,4.334315508458699
NR7,1,0.0,-0.05047523334379318,-1356302.874839995,0.0
