symbol,entry_time,exit_time,entry_price,exit_price,shares,entry_value,exit_value,pnl,pnl_pct,exit_reason,holding_bars,strategy_ids,family_votes
BCM,2021-01-20,2021-06-07,46.433204999999994,48.385795,200,9286.641,9657.804682,371.16368200000034,0.03996748469118171,MAX_HOLDING,90,qa_013,structure
PLX,2021-06-07,2021-06-09,49.714845,46.91653,200,9942.969,9364.539388000001,-578.4296119999981,-0.05817473754569668,STOP_LOSS,2,"qa_068,qa_017,qa_013","structure,trend,volatility"
VCB,2021-01-28,2021-06-15,40.10003999999999,44.45776,200,8020.007999999999,8873.768896,853.7608960000007,0.10645387086895684,MAX_HOLDING,90,qa_013,structure
MWG,2021-01-29,2021-06-16,39.509745,44.047965000000005,200,7901.9490000000005,8791.973814,890.0248140000003,0.11263358115826871,MAX_HOLDING,90,qa_013,structure
SHB,2021-05-19,2021-06-17,12.636315,11.664165,900,11372.6835,10476.753003,-895.9304969999994,-0.07877916386224935,STOP_LOSS,21,"qa_017,qa_013","structure,trend"
SSI,2021-06-01,2021-06-29,18.249119999999998,22.268860000000004,700,12774.383999999998,15557.025596000003,2782.641596000005,0.21782980658793452,TAKE_PROFIT,20,"qa_017,qa_013","structure,trend"
VIC,2021-06-16,2021-07-06,54.10704,51.084445,200,10821.408,10196.455222,-624.952777999999,-0.05775152161345353,STOP_LOSS,14,"qa_068,qa_017,qa_013","structure,trend,volatility"
MWG,2021-06-17,2021-07-08,43.671825,54.972500000000004,200,8734.365,10972.511,2238.1460000000006,0.2562459892619556,TAKE_PROFIT,15,"qa_068,qa_017,qa_013","structure,trend,volatility"
VIB,2021-07-06,2021-07-14,18.779384999999998,17.241375,700,13145.569499999998,12044.824575,-1100.7449249999972,-0.08373505042896752,STOP_LOSS,6,"qa_068,qa_017,qa_013","structure,trend,volatility"
STB,2021-05-21,2021-07-19,29.264625,27.486250000000002,300,8779.387499999999,8229.38325,-550.0042499999981,-0.06264722339684838,STOP_LOSS,41,"qa_017,qa_013","structure,trend"
MWG,2021-07-14,2021-07-19,55.357665,51.56420500000001,300,16607.2995,15438.322977000002,-1168.9765229999994,-0.07038932025041153,STOP_LOSS,3,"qa_017,qa_013","structure,trend"
SSB,2021-05-31,2021-07-20,19.26963,18.260865,500,9634.815,9112.171634999999,-522.6433650000017,-0.05424529324123003,STOP_LOSS,36,"qa_017,qa_013","structure,trend"
SAB,2021-07-08,2021-08-17,63.041504999999994,59.220375000000004,100,6304.1505,5910.193425,-393.95707499999935,-0.06249169892121061,STOP_LOSS,28,"qa_068,qa_017,qa_013","structure,trend,volatility"
SSI,2021-07-20,2021-08-19,20.700345,25.137425,500,10350.172499999999,12543.575074999999,2193.402575,0.21191942211591164,TAKE_PROFIT,22,"qa_017,qa_013","structure,trend"
MSN,2021-07-20,2021-09-16,98.73934499999999,121.35929,100,9873.9345,12111.657142,2237.7226420000006,0.22662927751850093,TAKE_PROFIT,40,"qa_017,qa_013","structure,trend"
MWG,2021-07-20,2021-09-23,50.555265,60.839565,200,10111.053,12143.577174,2032.5241740000001,0.2010200296645661,TAKE_PROFIT,45,"qa_017,qa_013","structure,trend"
GAS,2021-06-03,2021-10-04,57.888929999999995,71.054455,100,5788.892999999999,7091.234609000001,1302.3416090000019,0.2249724790214644,TAKE_PROFIT,85,"qa_068,qa_017,qa_013","structure,trend,volatility"
VNM,2021-06-09,2021-10-15,69.204585,70.47474500000001,100,6920.4585,7033.379551000001,112.92105100000117,0.016316989835283482,MAX_HOLDING,90,"qa_068,qa_017,qa_013","structure,trend,volatility"
VJC,2021-06-15,2021-10-21,115.75784999999999,135.83205,100,11575.785,13556.038590000002,1980.253590000002,0.17106862212800272,MAX_HOLDING,90,"qa_068,qa_017,qa_013","structure,trend,volatility"
FPT,2021-06-29,2021-11-04,43.52175,48.755610000000004,300,13056.525,14597.429634,1540.9046340000004,0.11801797446104538,MAX_HOLDING,90,"qa_068,qa_017,qa_013","structure,trend,volatility"
HPG,2021-08-17,2021-11-19,28.484234999999998,28.425780000000003,200,5696.847,5673.785688000001,-23.061311999998907,-0.0040480834398394245,SIGNAL_OFF,66,"qa_068,qa_017,qa_013","structure,trend,volatility"
PLX,2021-10-04,2021-12-06,46.543260000000004,46.846565,100,4654.326,4675.287187,20.96118699999988,0.0045035923568739885,SIGNAL_OFF,45,"qa_068,qa_017,qa_013","structure,trend,volatility"
MWG,2021-11-19,2021-12-06,67.41368999999999,64.217875,100,6741.368999999999,6408.9439250000005,-332.4250749999983,-0.049311211862160094,STOP_LOSS,11,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VPB,2021-09-16,2021-12-23,20.980484999999998,19.720135000000003,600,12588.291,11808.416838000003,-779.8741619999964,-0.06195234619218736,STOP_LOSS,70,"qa_068,qa_017,qa_013","structure,trend,volatility"
VCB,2021-08-19,2021-12-27,43.891935,44.35781000000001,300,13167.580499999998,13280.728314000002,113.14781400000356,0.008592908469403592,MAX_HOLDING,90,"qa_068,qa_017,qa_013","structure,trend,volatility"
TPB,2021-10-21,2021-12-27,15.177584999999999,18.450770000000002,900,13659.8265,16572.481614000004,2912.6551140000047,0.2132278264295674,TAKE_PROFIT,47,"qa_068,qa_017,qa_013","structure,trend,volatility"
STB,2021-10-15,2022-01-06,26.51325,32.48375,300,7953.974999999999,9725.63475,1771.6597499999998,0.22273891356208686,TAKE_PROFIT,58,"qa_068,qa_017,qa_013","structure,trend,volatility"
VHM,2021-12-27,2022-01-18,80.78036999999999,76.91152500000001,100,8078.036999999999,7675.770195000001,-402.2668049999984,-0.04979759377185304,STOP_LOSS,15,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
FPT,2021-12-09,2022-01-24,48.30414,44.73762,100,4830.414,4464.814476,-365.5995240000002,-0.07568699577303316,STOP_LOSS,31,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VNM,2021-11-04,2022-01-25,69.29463,64.08794,700,48506.241,44771.834884,-3734.4061159999983,-0.07698815737958334,STOP_LOSS,57,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
HPG,2022-01-21,2022-01-25,25.232609999999998,23.20839,500,12616.304999999998,11580.986610000002,-1035.3183899999967,-0.08206193413998765,STOP_LOSS,2,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
TCB,2021-09-23,2022-01-28,23.921955,24.507740000000002,500,11960.9775,12229.362260000002,268.3847600000008,0.02243836341971221,MAX_HOLDING,90,"qa_068,qa_017,qa_013","structure,trend,volatility"
MBB,2022-01-25,2022-03-08,14.447219999999998,14.35282,500,7223.609999999999,7162.05718,-61.552819999998974,-0.008521060799240128,SIGNAL_OFF,25,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
TCB,2022-01-28,2022-04-14,24.532259999999997,22.68865,700,17172.582,15850.290889999998,-1322.2911100000001,-0.07700013370150163,STOP_LOSS,48,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
TPB,2022-03-08,2022-04-15,18.099045,18.220885000000003,400,7239.618,7273.777292000002,34.15929200000119,0.004718383207511941,SIGNAL_OFF,27,"qa_055,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure"
CTG,2021-12-09,2022-04-18,19.779885,18.95052,300,5933.9655,5673.785688,-260.1798120000003,-0.04384585855782281,STOP_LOSS,85,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
BID,2022-04-14,2022-04-18,30.045015,28.675655000000003,1700,51076.525499999996,48651.11627300001,-2425.409226999989,-0.047485791236915466,STOP_LOSS,2,"qa_055,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure"
ACB,2022-01-25,2022-04-19,16.118055,15.282355,500,8059.027499999999,7625.895145,-433.1323549999988,-0.053744990322963766,STOP_LOSS,54,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
POW,2022-04-18,2022-04-20,12.156075,11.15442,700,8509.2525,7792.477812,-716.7746880000004,-0.08423474188831515,STOP_LOSS,2,"qa_055,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure"
VRE,2022-04-18,2022-04-20,31.465725,30.834575000000005,200,6293.1449999999995,6154.581170000001,-138.56382999999823,-0.022018216646843232,SIGNAL_OFF,2,"qa_055,qa_068,qa_103,qa_013","mean_reversion,structure,volatility"
PLX,2022-01-25,2022-04-21,47.513745,45.107435,100,4751.3745,4501.7220130000005,-249.65248699999938,-0.052543213968926125,SIGNAL_OFF,56,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
SSB,2022-04-18,2022-04-26,23.321654999999996,21.819085,300,6996.496499999999,6532.634049,-463.86245099999906,-0.0662992472017958,STOP_LOSS,6,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VCB,2021-12-27,2022-05-13,44.40219,43.28834500000001,300,13320.657,12960.530493000002,-360.1265069999972,-0.027035191057017474,REGIME_CRASH,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
MWG,2021-12-27,2022-05-13,64.862415,64.657655,200,12972.483,12905.667938,-66.81506199999967,-0.005150522224619579,REGIME_CRASH,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
GAS,2022-01-06,2022-05-13,69.77486999999999,69.915025,200,13954.973999999998,13955.03899,0.06499000000076194,4.6571208230672405e-06,REGIME_CRASH,83,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
SSI,2023-06-01,2023-07-11,15.487739999999999,18.9905,600,9292.643999999998,11371.511400000001,2078.867400000003,0.22371107727789885,TAKE_PROFIT,28,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
POW,2023-06-01,2023-08-22,11.32566,10.734630000000001,800,9060.527999999998,8570.528592000002,-489.99940799999604,-0.0540806681464917,STOP_LOSS,58,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
MSN,2023-07-11,2023-08-22,78.13904999999998,78.46075,600,46883.42999999999,46982.2971,98.8671000000104,0.00210878555600583,SIGNAL_OFF,30,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
TPB,2023-06-01,2023-10-03,13.096544999999999,12.51374,700,9167.581499999998,8742.098764,-425.4827359999981,-0.046411666588401554,STOP_LOSS,86,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
PLX,2023-08-22,2023-10-05,34.777379999999994,33.7831,300,10433.213999999998,10114.660139999998,-318.55386,-0.030532668073328127,SIGNAL_OFF,30,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
ACB,2023-06-01,2023-10-09,15.097544999999998,15.222385000000001,600,9058.526999999998,9115.164138,56.63713800000187,0.006252356260571049,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
TCB,2023-06-01,2023-10-09,14.177085,15.162415000000001,700,9923.9595,10592.463119,668.5036189999992,0.06736259040557341,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VIB,2023-06-01,2023-10-09,11.505749999999999,12.063965000000001,800,9204.599999999999,9631.869656,427.2696560000022,0.04641914434087329,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
HDB,2023-06-01,2023-10-09,9.88494,10.524735,1000,9884.94,10503.68553,618.7455300000001,0.06259476840527106,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
MBB,2023-06-01,2023-10-09,10.075035,11.584205,900,9067.5315,10404.932931000001,1337.401431000002,0.14749344195826639,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
SSI,2023-10-09,2023-10-18,22.821405,22.038975,400,9128.562,8797.95882,-330.60318000000007,-0.0362163482046789,STOP_LOSS,7,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
VPB,2023-08-22,2023-10-26,18.28914,18.220885000000003,600,10973.484,10910.665938,-62.81806200000028,-0.005724532154054289,SIGNAL_OFF,45,"qa_055,qa_068,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
GAS,2023-10-09,2023-10-26,74.13704999999999,66.60668,100,7413.704999999999,6647.346664,-766.3583359999993,-0.10337049235166484,STOP_LOSS,13,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VNM,2023-10-09,2023-10-26,64.182075,59.35031000000001,100,6418.2074999999995,5923.160938000001,-495.04656199999863,-0.07713159195928126,STOP_LOSS,13,"qa_055,qa_068,qa_103,qa_013","mean_reversion,structure,volatility"
FPT,2023-10-05,2023-10-30,67.94395499999999,63.648160000000004,200,13588.790999999997,12704.172736000002,-884.6182639999952,-0.06509911470417018,STOP_LOSS,17,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
BID,2023-11-15,2024-01-19,31.495739999999998,39.130425,500,15747.869999999999,19526.082075000002,3778.212075000003,0.23991892713109794,TAKE_PROFIT,46,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
ACB,2023-10-09,2024-02-05,15.237615,18.410790000000002,600,9142.569,11024.381052000002,1881.812052000003,0.2058296800385103,TAKE_PROFIT,84,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
MBB,2023-10-09,2024-02-05,11.595794999999999,13.883055,900,10436.215499999998,12469.760001,2033.5445010000021,0.19485459082365655,TAKE_PROFIT,84,"qa_055,qa_068,qa_013","mean_reversion,structure,volatility"
CTG,2023-11-15,2024-02-05,18.479235,21.759115,900,16631.3115,19544.037093,2912.725592999999,0.17513505131570647,TAKE_PROFIT,57,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VCB,2023-10-03,2024-02-07,57.46872,59.740115,100,5746.871999999999,5962.063477000001,215.1914770000012,0.03744497476192288,MAX_HOLDING,90,"qa_055,qa_068,qa_103,qa_013","mean_reversion,structure,volatility"
TCB,2024-02-05,2024-03-06,16.28814,19.85007,1100,17916.953999999998,21791.406845999998,3874.452846,0.21624506297219945,TAKE_PROFIT,17,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
MWG,2024-03-06,2024-03-18,48.93445499999999,46.14691500000001,400,19573.781999999996,18421.848468000004,-1151.9335319999918,-0.058850840987193585,STOP_LOSS,8,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VNM,2023-11-15,2024-03-28,60.710339999999995,59.850060000000006,200,12142.068,11946.071976000001,-195.99602399999822,-0.016141898068763757,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
SSI,2023-11-15,2024-03-28,22.751369999999998,27.02648,700,15925.958999999999,18880.698928,2954.7399280000027,0.18552979622765592,MAX_HOLDING,90,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
TPB,2023-11-15,2024-03-28,12.566279999999999,13.953020000000002,1400,17592.791999999998,19495.159544000002,1902.3675440000043,0.10813335052219139,MAX_HOLDING,90,"qa_055,qa_017,qa_013","mean_reversion,structure,trend"
STB,2024-03-28,2024-04-09,31.2156,28.985500000000002,500,15607.8,14463.7645,-1144.0355,-0.07329895949461167,STOP_LOSS,8,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
SSB,2024-02-07,2024-04-16,20.210099999999997,19.71014,700,14147.069999999998,13769.503804,-377.56619599999794,-0.02668864973453853,STOP_LOSS,44,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
HDB,2024-03-28,2024-04-19,14.817404999999999,14.002995,1100,16299.145499999999,15372.487911,-926.6575889999986,-0.0568531392642638,STOP_LOSS,15,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VPB,2024-03-28,2024-04-19,18.179085,16.761615,900,16361.176500000001,15055.282593,-1305.8939070000015,-0.07981662608431621,STOP_LOSS,15,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VIC,2024-03-18,2024-04-22,22.441215,21.319335,900,20197.0935,19149.026697,-1048.066802999998,-0.05189196173201842,SIGNAL_OFF,24,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
FPT,2024-02-05,2024-04-25,74.687325,89.60517500000002,200,14937.465,17885.192930000005,2947.7279300000046,0.19733789702603519,TAKE_PROFIT,52,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
MWG,2024-04-22,2024-05-15,48.144059999999996,59.240365000000004,100,4814.406,5912.188427,1097.782427,0.22802032628739663,TAKE_PROFIT,14,"qa_055,qa_017,qa_103,qa_013","mean_reversion,structure,trend"
PLX,2024-02-05,2024-05-24,32.23611,39.840070000000004,500,16118.054999999998,19880.194930000005,3762.1399300000066,0.2334115332153915,TAKE_PROFIT,70,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
FPT,2024-04-25,2024-06-12,89.694825,108.31581500000001,200,17938.965,21619.836674000006,3680.8716740000054,0.20518863122816758,TAKE_PROFIT,31,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
BVH,2024-02-05,2024-06-21,39.369675,43.21838,400,15747.87,17252.777296000004,1504.907296000003,0.09556259329039438,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
TCB,2024-05-24,2024-08-08,22.491239999999998,21.02948,2700,60726.34799999999,56666.036808,-4060.3111919999938,-0.06686242999496683,STOP_LOSS,54,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
HDB,2024-04-22,2024-08-15,13.766879999999999,16.631680000000003,400,5506.7519999999995,6639.366656000001,1132.6146560000016,0.20567744034959295,TAKE_PROFIT,80,"qa_055,qa_068,qa_013,qa_071,qa_095","mean_reversion,structure,volatility"
ACB,2024-04-09,2024-08-19,19.069529999999997,20.039975000000002,900,17162.576999999997,17999.905545,837.3285450000039,0.04878804301941393,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
SHB,2024-04-22,2024-08-29,8.194094999999999,8.01599,700,5735.866499999999,5599.970614,-135.89588599999934,-0.023692302810743478,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VCB,2024-04-23,2024-08-30,60.200085,60.729620000000004,100,6020.0085,6060.816076,40.807576000000154,0.006778657538440379,MAX_HOLDING,90,"qa_055,qa_068,qa_103,qa_013","mean_reversion,structure,volatility"
PLX,2024-08-30,2024-09-12,47.24361,44.727625,100,4724.361,4463.816975000001,-260.54402499999924,-0.05514905084518292,SIGNAL_OFF,7,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
VPB,2024-05-15,2024-09-20,17.8089,18.290850000000002,400,7123.56,7301.707320000001,178.14732000000095,0.025008186917777196,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VIC,2024-08-29,2024-10-08,22.141064999999998,20.519735,300,6642.3195,6143.608659,-498.71084099999916,-0.07508082696112392,STOP_LOSS,26,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
MBB,2024-06-12,2024-10-18,14.72736,16.961515,1400,20618.304,23698.628758,3080.324757999999,0.14939758177976223,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VHM,2024-08-19,2024-10-22,38.6193,48.125925,1500,57928.950000000004,72044.509725,14115.559724999992,0.24367021541042935,TAKE_PROFIT,44,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
GVR,2024-10-18,2024-10-22,35.187585,34.462759999999996,600,21112.551,20636.300688,-476.2503120000001,-0.02255768675230199,STOP_LOSS,2,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
GAS,2024-06-21,2024-10-29,67.01349,66.516725,200,13402.698,13276.738309999999,-125.9596900000015,-0.009398084624454083,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
MSN,2024-08-08,2024-11-08,73.03649999999999,73.26335,200,14607.299999999997,14623.36466,16.064660000001822,0.001099769293435599,SIGNAL_OFF,64,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
VNM,2024-09-25,2024-11-11,64.38217499999999,60.109930000000006,100,6438.217499999999,5998.971014000001,-439.2464859999982,-0.06822485975349517,STOP_LOSS,33,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
SSI,2024-10-22,2024-11-14,23.811899999999998,22.598695,1000,23811.899999999998,22553.49761,-1258.4023899999993,-0.05284762618690652,STOP_LOSS,17,"qa_055,qa_068,qa_017,qa_103,qa_013,qa_071,qa_095","mean_reversion,structure,trend,volatility"
BID,2024-09-12,2024-11-18,39.659819999999996,36.471755,100,3965.9819999999995,3639.8811490000003,-326.10085099999924,-0.08222449093314071,STOP_LOSS,47,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
TCB,2024-10-22,2024-11-18,23.591789999999996,21.80909,1000,23591.789999999997,21765.47182,-1826.3181799999984,-0.07741329420107583,STOP_LOSS,19,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
FPT,2024-08-15,2024-12-23,109.4547,127.506215,100,10945.470000000001,12725.120256999999,1779.6502569999975,0.16259240187949875,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
HDB,2024-12-05,2025-01-14,16.678335,16.761615,1300,21681.8355,21746.519301,64.68380099999922,0.002983317579362652,SIGNAL_OFF,27,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
SAB,2024-10-08,2025-02-19,49.40469,46.166905,200,9880.938,9214.914238,-666.0237620000007,-0.0674049125700415,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
VIC,2024-10-29,2025-03-12,20.760375,23.66816,700,14532.2625,16534.576576,2002.3140759999987,0.13778405640553207,MAX_HOLDING,90,"qa_055,qa_068,qa_017,qa_103,qa_013","mean_reversion,structure,trend,volatility"
VHM,2025-02-21,2025-03-24,40.72035,48.42577500000001,400,16288.140000000001,19331.569380000004,3043.429380000003,0.1868494119033851,TAKE_PROFIT,21,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
BCM,2025-02-21,2025-04-03,71.305635,69.1654,200,14261.126999999999,13805.413840000001,-455.7131599999975,-0.03195491913086515,SIGNAL_OFF,29,"qa_055,qa_068,qa_017,qa_013","mean_reversion,structure,trend,volatility"
