date,equity,cash,positions,regime,gross_exposure
2021-03-18,102577.37932150006,32149.379321500066,8,NEUTRAL,0.6865841227943946
2021-03-19,102007.37932150006,32149.379321500066,8,NEUTRAL,0.6848328078287965
2021-03-22,101756.37932150006,32149.379321500066,8,NEUTRAL,0.684055392537859
2021-03-23,101224.37932150006,32149.379321500066,8,NEUTRAL,0.6823948979781836
2021-03-24,100204.37932150006,32149.379321500066,8,NEUTRAL,0.6791619334485312
2021-03-25,100412.37932150006,32149.379321500066,8,NEUTRAL,0.679826535943698
2021-03-26,100731.37932150006,32149.379321500066,8,NEUTRAL,0.6808404735639502
2021-03-29,101417.37932150006,32149.379321500066,8,NEUTRAL,0.6829993090278509
2021-03-30,101979.37932150006,32149.379321500066,8,NEUTRAL,0.6847462738506579
2021-03-31,102315.37932150006,32149.379321500066,8,NEUTRAL,0.6857815556693699
2021-04-01,103870.37932150006,32149.379321500066,8,NEUTRAL,0.690485588562345
2021-04-02,104210.37932150006,32149.379321500066,8,NEUTRAL,0.6914954198341816
2021-04-05,104676.37932150006,32149.379321500066,8,NEUTRAL,0.69286882551834
2021-04-06,104672.37932150006,32149.379321500066,8,NEUTRAL,0.6928570886618178
2021-04-07,104805.37932150006,32149.379321500066,8,NEUTRAL,0.6932468588002634
2021-04-08,104435.37932150006,32149.379321500066,8,NEUTRAL,0.6921600751549003
2021-04-09,104389.37932150006,32149.379321500066,8,NEUTRAL,0.6920244230738657
2021-04-12,104807.88517150006,32705.885171500067,8,NEUTRAL,0.6879444221397797
2021-04-13,104909.82576800007,31709.825768000068,8,NEUTRAL,0.6977420795824799
2021-04-14,105480.82576800007,31709.825768000068,8,NEUTRAL,0.6993782942338328
2021-04-15,103799.82576800007,31709.825768000068,8,NEUTRAL,0.694509836279747
2021-04-16,103818.82576800007,31709.825768000068,8,NEUTRAL,0.6945657443779918
2021-04-19,104958.46723000007,32283.46723000007,8,NEUTRAL,0.6924167427173274
2021-04-20,106072.46723000007,32283.46723000007,8,NEUTRAL,0.6956470602310129
2021-04-22,104686.18333500008,35402.18333500008,8,NEUTRAL,0.6618256372790702
2021-04-23,105966.18333500008,35402.18333500008,8,NEUTRAL,0.6659105554167211
2021-04-26,103925.18333500008,35402.18333500008,8,NEUTRAL,0.6593493299801831
2021-04-27,104104.18333500008,35402.18333500008,8,NEUTRAL,0.6599350554330915
2021-04-28,103931.42517700008,31186.42517700008,8,NEUTRAL,0.6999326707597039
2021-04-29,104884.42517700008,31186.42517700008,8,NEUTRAL,0.7026591400546771
2021-05-04,105502.42517700008,31186.42517700008,8,NEUTRAL,0.7044008692247689
2021-05-05,106502.42517700008,31186.42517700008,8,NEUTRAL,0.7071763847145238
2021-05-06,106273.42517700008,31186.42517700008,8,NEUTRAL,0.706545402812993
2021-05-07,106267.65683300007,32702.65683300008,8,NEUTRAL,0.692261429228722
2021-05-10,107579.65683300007,32702.65683300008,8,NEUTRAL,0.6960144901394728
2021-05-11,106819.65683300007,32702.65683300008,8,NEUTRAL,0.6938516954409728
2021-05-12,107633.65683300007,32702.65683300008,8,NEUTRAL,0.6961670002187126
2021-05-13,106942.65683300007,32702.65683300008,8,NEUTRAL,0.6942038116364734
2021-05-14,107378.65683300007,32702.65683300008,8,NEUTRAL,0.6954454656304683
2021-05-17,107230.65683300007,32702.65683300008,8,NEUTRAL,0.6950251187593595
2021-05-18,107606.65683300007,32702.65683300008,8,NEUTRAL,0.6960907643125379
2021-05-19,108741.23200150009,32642.232001500088,8,NEUTRAL,0.699817342504913
2021-05-20,109817.23200150009,32642.232001500088,8,NEUTRAL,0.7027585615975624
2021-05-21,108900.45456200009,33278.45456200009,8,NEUTRAL,0.6944139976656045
2021-05-24,109531.45456200009,33278.45456200009,8,NEUTRAL,0.6961744487455621
2021-05-25,110616.45456200009,33278.45456200009,8,NEUTRAL,0.6991545724931217
2021-05-26,111367.45456200009,33278.45456200009,8,NEUTRAL,0.7011833062640986
2021-05-27,110186.45456200009,33278.45456200009,8,NEUTRAL,0.6979805304174221
2021-05-28,111723.45456200009,33278.45456200009,8,NEUTRAL,0.7021354675035361
2021-05-31,113840.8068310001,35687.806831000096,8,NEUTRAL,0.6865112974473234
2021-06-01,113837.7811990001,35620.78119900011,8,NEUTRAL,0.6870917473634581
2021-06-02,114919.7811990001,35620.78119900011,8,NEUTRAL,0.6900378609552205
2021-06-03,117030.38099600011,36499.38099600011,8,NEUTRAL,0.6881204633756802
2021-06-04,117423.38099600011,36499.38099600011,8,NEUTRAL,0.6891642815390964
2021-06-07,114526.27370900012,36204.27370900011,8,NEUTRAL,0.6838780086306521
2021-06-08,111719.27370900012,36204.27370900011,8,NEUTRAL,0.675935292926242
2021-06-09,113030.4341385001,38641.43413850011,8,NEUTRAL,0.658132480574644
2021-06-10,112561.4341385001,38641.43413850011,8,NEUTRAL,0.6567080507258451
2021-06-11,114652.4341385001,38641.43413850011,8,NEUTRAL,0.6629689161956975
2021-06-14,115570.4341385001,38641.43413850011,8,NEUTRAL,0.665646024205533
2021-06-15,114530.84224950011,35927.842249500114,8,NEUTRAL,0.6863042168917872
2021-06-16,112547.58665550011,33887.58665550011,8,NEUTRAL,0.6989043686984819
2021-06-17,112902.24029350012,35621.240293500116,8,NEUTRAL,0.6844948319811962
2021-06-18,113258.24029350012,35621.240293500116,8,NEUTRAL,0.685486546487122
2021-06-21,112801.24029350012,35621.240293500116,8,NEUTRAL,0.6842123348926271
2021-06-22,113313.24029350012,35621.240293500116,8,NEUTRAL,0.685639205081108
2021-06-23,112920.24029350012,35621.240293500116,8,NEUTRAL,0.6845451249402758
2021-06-24,112913.24029350012,35621.240293500116,8,NEUTRAL,0.6845255684726758
2021-06-25,114401.24029350012,35621.240293500116,8,NEUTRAL,0.6886288977102638
2021-06-28,114815.24029350012,35621.240293500116,8,NEUTRAL,0.689751637479117
2021-06-29,116007.68436450012,38108.68436450012,8,NEUTRAL,0.6714986203434479
2021-06-30,116350.68436450012,38108.68436450012,8,NEUTRAL,0.6724670372791764
2021-07-01,116491.68436450012,38108.68436450012,8,NEUTRAL,0.6728634788620721
2021-07-02,117820.68436450012,38108.68436450012,8,NEUTRAL,0.6765535307314644
2021-07-05,118017.68436450012,38108.68436450012,8,NEUTRAL,0.6770934409558432
2021-07-06,115110.42451700012,35146.42451700013,8,NEUTRAL,0.6946720971234929
2021-07-07,117263.42451700012,35146.42451700013,8,NEUTRAL,0.7002780307519945
2021-07-08,117476.48086650013,39808.48086650013,8,NEUTRAL,0.6611365902955644
2021-07-09,116730.48086650013,39808.48086650013,8,NEUTRAL,0.658970985375898
2021-07-12,114265.48086650013,39808.48086650013,8,NEUTRAL,0.651614113338309
2021-07-13,114248.48086650013,39808.48086650013,8,NEUTRAL,0.6515622740488206
2021-07-14,112316.39864200013,35229.39864200013,8,NEUTRAL,0.6863378894982991
2021-07-15,113072.39864200013,35229.39864200013,8,NEUTRAL,0.6884350286621198
2021-07-16,113079.39864200013,35229.39864200013,8,NEUTRAL,0.6884543155952443
2021-07-19,110590.10486900013,58897.10486900013,6,RISK_OFF,0.4674287999024245
2021-07-20,112376.78134400013,37643.781344000134,8,NEUTRAL,0.6650217162852569
2021-07-21,111817.78134400013,37643.781344000134,8,NEUTRAL,0.6633470912091209
2021-07-22,112798.78134400013,37643.781344000134,8,NEUTRAL,0.6662749287228674
2021-07-23,111887.78134400013,37643.781344000134,8,NEUTRAL,0.6635577103074022
2021-07-26,112677.78134400013,37643.781344000134,8,NEUTRAL,0.6659165551984434
2021-07-27,113126.78134400013,37643.781344000134,8,NEUTRAL,0.6672425318145354
2021-07-28,112797.78134400013,37643.781344000134,8,NEUTRAL,0.6662719701090782
2021-07-29,114091.78134400013,37643.781344000134,8,NEUTRAL,0.6700570286434594
2021-07-30,114796.78134400013,37643.781344000134,8,NEUTRAL,0.6720833031790608
2021-08-02,116059.78134400013,37643.781344000134,8,NEUTRAL,0.6756517985121452
2021-08-03,116611.78134400013,37643.781344000134,8,NEUTRAL,0.6771871511596889
2021-08-04,116655.78134400013,37643.781344000134,8,NEUTRAL,0.6773089090801736
2021-08-05,116982.78134400013,37643.781344000134,8,NEUTRAL,0.6782109220560875
2021-08-06,116639.78134400013,37643.781344000134,8,NEUTRAL,0.6772646441013197
2021-08-09,118341.78134400013,37643.781344000134,8,NEUTRAL,0.6819062471725363
2021-08-10,118418.78134400013,37643.781344000134,8,NEUTRAL,0.6821130827664322
2021-08-11,117812.78134400013,37643.781344000134,8,NEUTRAL,0.6804779505707067
2021-08-12,116788.78134400013,37643.781344000134,8,NEUTRAL,0.6776763922801732
2021-08-13,116998.78134400013,37643.781344000134,8,NEUTRAL,0.6782549278584382
2021-08-16,117637.78134400013,37643.781344000134,8,NEUTRAL,0.6800026240386072
2021-08-17,117179.43092200013,37851.43092200013,8,NEUTRAL,0.676978880814025
2021-08-18,117462.43092200013,37851.43092200013,8,NEUTRAL,0.6777571294507345
2021-08-19,118219.25791650014,37214.25791650014,8,NEUTRAL,0.6852098501346957
2021-08-20,116199.25791650014,37214.25791650014,8,NEUTRAL,0.6797375595699414
2021-08-23,114241.25791650014,37214.25791650014,8,NEUTRAL,0.6742485281131941
2021-08-24,114934.25791650014,37214.25791650014,8,NEUTRAL,0.6762126576434997
2021-08-25,116229.25791650014,37214.25791650014,8,NEUTRAL,0.6798202226909588
2021-08-26,115750.25791650014,37214.25791650014,8,NEUTRAL,0.6784952484222908
2021-08-27,116423.25791650014,37214.25791650014,8,NEUTRAL,0.6803537490490899
2021-08-30,116699.25791650014,37214.25791650014,8,NEUTRAL,0.6811097295654833
2021-08-31,117140.25791650014,37214.25791650014,8,NEUTRAL,0.6823102614045191
2021-09-01,116812.25791650014,37214.25791650014,8,NEUTRAL,0.681418212606577
2021-09-06,117552.25791650014,37214.25791650014,8,NEUTRAL,0.6834237080930065
2021-09-07,116847.25791650014,37214.25791650014,8,NEUTRAL,0.6815136394292307
2021-09-08,116638.25791650014,37214.25791650014,8,NEUTRAL,0.680942954899572
2021-09-09,118119.25791650014,37214.25791650014,8,NEUTRAL,0.6849433481642144
2021-09-10,118208.25791650014,37214.25791650014,8,NEUTRAL,0.6851805569896181
2021-09-13,118414.25791650014,37214.25791650014,8,NEUTRAL,0.6857282343251115
2021-09-14,118653.25791650014,37214.25791650014,8,NEUTRAL,0.6863612633149194
2021-09-15,119592.25791650014,37214.25791650014,8,NEUTRAL,0.6888238539447654
2021-09-16,120046.03576750014,36725.035767500136,8,NEUTRAL,0.694075397553089
2021-09-17,120331.03576750014,36725.035767500136,8,NEUTRAL,0.6947999696565472
2021-09-20,120376.03576750014,36725.035767500136,8,NEUTRAL,0.6949140621441249
2021-09-21,119840.03576750014,36725.035767500136,8,NEUTRAL,0.6935495259802005
2021-09-22,120366.03576750014,36725.035767500136,8,NEUTRAL,0.694888715630392
2021-09-23,120460.67446400013,36895.674464000134,8,NEUTRAL,0.693711872126148
2021-09-24,120626.67446400013,36895.674464000134,8,NEUTRAL,0.694133369522582
2021-09-27,120262.67446400013,36895.674464000134,8,NEUTRAL,0.6932076005423893
2021-09-28,121177.67446400013,36895.674464000134,8,NEUTRAL,0.6955241580002328
2021-09-29,121022.67446400013,36895.674464000134,8,NEUTRAL,0.6951342000380659
2021-09-30,120765.67446400013,36895.674464000134,8,NEUTRAL,0.694485418743729
2021-10-01,120636.67446400013,36895.674464000134,8,NEUTRAL,0.6941587238878143
2021-10-04,121183.92874700014,39327.928747000136,8,NEUTRAL,0.6754691058984693
2021-10-05,121216.92874700014,39327.928747000136,8,NEUTRAL,0.6755574559302351
2021-10-06,121228.92874700014,39327.928747000136,8,NEUTRAL,0.675589571288913
2021-10-07,121667.92874700014,39327.928747000136,8,NEUTRAL,0.6767601030771241
2021-10-08,122727.92874700014,39327.928747000136,8,NEUTRAL,0.6795519231154511
2021-10-11,124345.92874700014,39327.928747000136,8,NEUTRAL,0.6837216212601659
2021-10-12,124227.92874700014,39327.928747000136,8,NEUTRAL,0.6834211988908345
2021-10-13,124192.92874700014,39327.928747000136,8,NEUTRAL,0.6833319807835669
2021-10-14,124166.92874700014,39327.928747000136,8,NEUTRAL,0.6832656719154753
2021-10-15,124216.37932300013,38399.37932300013,8,NEUTRAL,0.6908670214646159
2021-10-18,124656.37932300013,38399.37932300013,8,NEUTRAL,0.6919581690761082
2021-10-19,124782.37932300013,38399.37932300013,8,NEUTRAL,0.6922692167649485
2021-10-20,124465.37932300013,38399.37932300013,8,NEUTRAL,0.6914854593955007
2021-10-21,123689.93158650014,38281.93158650014,8,NEUTRAL,0.6905008265791753
2021-10-22,123145.93158650014,38281.93158650014,8,RISK_ON,0.6891336068247601
2021-10-25,121887.93158650014,38281.93158650014,8,RISK_ON,0.6859251684049407
2021-10-26,122555.93158650014,38281.93158650014,8,RISK_ON,0.6876370560695326
2021-10-27,124219.93158650014,38281.93158650014,8,RISK_ON,0.6918213438248222
2021-10-28,125099.93158650014,38281.93158650014,8,RISK_ON,0.693989188475054
2021-10-29,124659.93158650014,38281.93158650014,8,RISK_ON,0.6929090919648329
2021-11-01,123540.93158650014,38281.93158650014,8,RISK_ON,0.6901275464343076
2021-11-02,123849.93158650014,38281.93158650014,8,RISK_ON,0.6909006642465281
2021-11-03,125166.93158650014,38281.93158650014,8,RISK_ON,0.6941529915188156
2021-11-04,124558.61397950014,4324.613979500144,8,RISK_ON,0.9652804905149965
2021-11-05,124914.61397950014,4324.613979500144,8,RISK_ON,0.9653794392687324
2021-11-08,125887.61397950014,4324.613979500144,8,RISK_ON,0.9656470256064718
2021-11-09,124844.61397950014,4324.613979500144,8,RISK_ON,0.9653600276243375
2021-11-10,125073.61397950014,4324.613979500144,8,RISK_ON,0.965423450703128
2021-11-11,124463.61397950014,4324.613979500144,8,RISK_ON,0.9652539899716199
2021-11-12,124966.61397950014,4324.613979500144,8,RISK_ON,0.9653938452696689
2021-11-15,124392.61397950014,4324.613979500144,8,RISK_ON,0.9652341578720033
2021-11-16,123773.61397950014,4324.613979500144,8,RISK_ON,0.9650602916045063
2021-11-17,124090.61397950014,4324.613979500144,8,RISK_ON,0.9651495480535331
2021-11-18,122634.61397950014,4324.613979500144,8,RISK_ON,0.9647357802241457
2021-11-19,122063.28929850014,3250.2892985001454,8,RISK_ON,0.9733720980552006
2021-11-22,123577.28929850014,3250.2892985001454,8,RISK_ON,0.9736983282531058
2021-11-23,124320.28929850014,3250.2892985001454,8,RISK_ON,0.9738555201500858
2021-11-24,127535.28929850014,3250.2892985001454,8,RISK_ON,0.9745145887355715
2021-11-25,128136.28929850014,3250.2892985001454,8,RISK_ON,0.9746341234298707
2021-11-26,127779.28929850014,3250.2892985001454,8,RISK_ON,0.9745632542147948
2021-11-29,125431.28929850014,3250.2892985001454,8,RISK_ON,0.9740870932868662
2021-11-30,123867.28929850014,3250.2892985001454,8,RISK_ON,0.973759906130928
2021-12-01,125342.28929850014,3250.2892985001454,8,RISK_ON,0.9740686936811913
2021-12-02,124670.28929850014,3250.2892985001454,8,RISK_ON,0.9739289182948961
2021-12-03,121666.28929850014,3250.2892985001454,8,NEUTRAL,0.9732852105768939
2021-12-06,120366.52041050015,14334.520410500147,6,NEUTRAL,0.8809094060240884
2021-12-07,122266.52041050015,14334.520410500147,6,NEUTRAL,0.8827600526916679
2021-12-08,123260.52041050015,14334.520410500147,6,NEUTRAL,0.8837055014633944
2021-12-09,124247.37653100015,3559.376531000149,8,RISK_ON,0.9713525015144922
2021-12-10,124071.37653100015,3559.376531000149,8,NEUTRAL,0.9713118639405858
2021-12-13,123431.37653100015,3559.376531000149,8,NEUTRAL,0.9711631140230685
2021-12-14,122998.37653100015,3559.376531000149,8,RISK_ON,0.9710615974666702
2021-12-15,123491.37653100015,3559.376531000149,8,NEUTRAL,0.9711771248245287
2021-12-16,123005.37653100015,3559.376531000149,8,RISK_ON,0.9710632442956418
2021-12-17,122255.37653100015,3559.376531000149,8,RISK_ON,0.9708857259942462
2021-12-20,123421.37653100015,3559.376531000149,8,RISK_ON,0.9711607775650912
2021-12-21,122511.37653100015,3559.376531000149,8,RISK_ON,0.9709465632352968
2021-12-22,121646.37653100015,3559.376531000149,8,NEUTRAL,0.9707399707866097
2021-12-23,120199.79336900015,15367.793369000152,7,NEUTRAL,0.8721479219034702
2021-12-24,123079.79336900015,15367.793369000152,7,NEUTRAL,0.8751395907618512
2021-12-27,123450.45512000016,10815.455120000162,8,RISK_ON,0.9123903179661267
2021-12-28,123986.45512000016,10815.455120000162,8,RISK_ON,0.9127690592530254
2021-12-29,123321.45512000016,10815.455120000162,8,RISK_ON,0.9122986741481766
2021-12-30,123454.45512000016,10815.455120000162,8,RISK_ON,0.9123931565735127
2021-12-31,124775.45512000016,10815.455120000162,8,RISK_ON,0.9133206518092951
2022-01-04,126021.45512000016,10815.455120000162,8,RISK_ON,0.914177668320831
2022-01-05,125460.45512000016,10815.455120000162,8,RISK_ON,0.9137939113192646
2022-01-06,124980.16089600016,6572.160896000167,8,RISK_ON,0.9474143668172338
2022-01-07,125057.16089600016,6572.160896000167,8,RISK_ON,0.9474467447612561
2022-01-10,124067.16089600016,6572.160896000167,8,RISK_ON,0.9470273934815894
2022-01-11,123367.16089600016,6572.160896000167,8,RISK_ON,0.9467268205876881
2022-01-12,124851.16089600016,6572.160896000167,8,RISK_ON,0.9473600337487074
2022-01-13,124920.16089600016,6572.160896000167,8,RISK_ON,0.9473891095811854
2022-01-14,125829.16089600016,6572.160896000167,8,RISK_ON,0.9477691748939489
2022-01-17,124009.16089600016,6572.160896000167,8,NEUTRAL,0.9470026178024712
2022-01-18,124759.93109100017,14247.931091000168,7,NEUTRAL,0.8857972189756366
2022-01-19,124849.93109100017,14247.931091000168,7,NEUTRAL,0.8858795438131625
2022-01-20,125201.93109100017,14247.931091000168,7,NEUTRAL,0.8862003887093053
2022-01-21,125146.00978600017,1619.0097860001715,8,RISK_ON,0.9870630331021446
2022-01-24,123919.82426200017,6083.824262000171,7,NEUTRAL,0.9509051574416592
2022-01-25,125216.59974400018,42382.59974400018,8,NEUTRAL,0.6615257096051999
2022-01-26,126219.59974400018,42382.59974400018,8,NEUTRAL,0.6642153846949207
2022-01-27,125076.59974400018,42382.59974400018,8,NEUTRAL,0.6611468505640021
2022-01-28,124703.20742200018,37422.20742200018,8,NEUTRAL,0.6999098243290401
2022-02-07,126359.20742200018,37422.20742200018,8,NEUTRAL,0.7038426547182927
2022-02-08,127046.20742200018,37422.20742200018,8,NEUTRAL,0.7054441200460432
2022-02-09,126176.20742200018,37422.20742200018,8,NEUTRAL,0.7034131221202389
2022-02-10,126733.20742200018,37422.20742200018,8,NEUTRAL,0.7047166391252883
2022-02-11,126300.20742200018,37422.20742200018,8,NEUTRAL,0.7037043074920428
2022-02-14,124085.20742200018,37422.20742200018,8,NEUTRAL,0.6984152406279069
2022-02-15,124893.20742200018,37422.20742200018,8,RISK_ON,0.7003663514257046
2022-02-16,124251.20742200018,37422.20742200018,8,NEUTRAL,0.6988181588054804
2022-02-17,125543.20742200018,37422.20742200018,8,RISK_ON,0.7019177047451927
2022-02-18,124711.20742200018,37422.20742200018,8,RISK_ON,0.6999290745749082
2022-02-21,124650.20742200018,37422.20742200018,8,RISK_ON,0.6997822290394734
2022-02-22,125672.20742200018,37422.20742200018,8,RISK_ON,0.702223680241897
2022-02-23,125912.20742200018,37422.20742200018,8,RISK_ON,0.7027912687085371
2022-02-24,125195.20742200018,37422.20742200018,8,RISK_ON,0.7010891375748934
2022-02-25,124982.20742200018,37422.20742200018,8,RISK_ON,0.7005797209546414
2022-02-28,124552.20742200018,37422.20742200018,8,RISK_ON,0.699546012097493
2022-03-01,124398.20742200018,37422.20742200018,8,RISK_ON,0.6991740620903677
2022-03-02,123305.20742200018,37422.20742200018,8,RISK_ON,0.6965074857388116
2022-03-03,124424.20742200018,37422.20742200018,8,RISK_ON,0.6992369234462703
2022-03-04,124016.20742200018,37422.20742200018,8,RISK_ON,0.698247445233827
2022-03-07,124202.20742200018,37422.20742200018,8,RISK_ON,0.6986993371635397
2022-03-08,122565.40698400018,37337.40698400018,8,NEUTRAL,0.6953674947705739
2022-03-09,123174.40698400018,37337.40698400018,8,NEUTRAL,0.6968736615159824
2022-03-10,122726.40698400018,37337.40698400018,8,NEUTRAL,0.6957671303058042
2022-03-11,121490.40698400018,37337.40698400018,8,NEUTRAL,0.6926719737722389
2022-03-14,120232.40698400018,37337.40698400018,8,NEUTRAL,0.6894563793522921
2022-03-15,120155.40698400018,37337.40698400018,8,NEUTRAL,0.6892573715890122
2022-03-16,120708.40698400018,37337.40698400018,8,NEUTRAL,0.6906809731243556
2022-03-17,120564.40698400018,37337.40698400018,8,NEUTRAL,0.6903115279374689
2022-03-18,121087.40698400018,37337.40698400018,8,NEUTRAL,0.6916491325234693
2022-03-21,122426.40698400018,37337.40698400018,8,NEUTRAL,0.6950216223459064
2022-03-22,123032.40698400018,37337.40698400018,8,RISK_ON,0.6965238029614771
2022-03-23,122336.40698400018,37337.40698400018,8,NEUTRAL,0.6947972569696005
2022-03-24,121791.40698400018,37337.40698400018,8,RISK_ON,0.6934315161585644
2022-03-25,121709.40698400018,37337.40698400018,8,NEUTRAL,0.6932249699572645
2022-03-28,121780.40698400018,37337.40698400018,8,NEUTRAL,0.6934038248952012
2022-03-29,122383.40698400018,37337.40698400018,8,NEUTRAL,0.6949144667227519
2022-03-30,121930.40698400018,37337.40698400018,8,RISK_ON,0.6937810025607507
2022-03-31,122190.40698400018,37337.40698400018,8,NEUTRAL,0.6944325834933245
2022-04-01,124115.40698400018,37337.40698400018,8,RISK_ON,0.699171860357245
2022-04-04,124223.40698400018,37337.40698400018,8,RISK_ON,0.6994334007534572
2022-04-05,124067.40698400018,37337.40698400018,8,RISK_ON,0.6990554740229621
2022-04-06,125029.40698400018,37337.40698400018,8,RISK_ON,0.7013709983541857
2022-04-07,124178.40698400018,37337.40698400018,8,RISK_ON,0.6993244808752384
2022-04-08,122989.40698400018,37337.40698400018,8,RISK_ON,0.6964177005190582
2022-04-12,121859.40698400018,37337.40698400018,8,RISK_ON,0.6936025875384205
2022-04-13,122868.40698400018,37337.40698400018,8,RISK_ON,0.6961187346649474
2022-04-14,121735.09584850019,2060.09584850019,8,RISK_ON,0.9830772232597247
2022-04-15,120547.87314050019,9333.873140500193,7,NEUTRAL,0.9225712333421143
2022-04-18,119768.0822075002,41838.08220750021,8,NEUTRAL,0.65067419101681
2022-04-19,118253.97735250021,49463.97735250021,7,RISK_OFF,0.5817140492023002
2022-04-20,117401.03633450021,63411.03633450021,5,RISK_OFF,0.45987669006746373
2022-04-21,117176.75834750022,67912.75834750022,4,RISK_OFF,0.4204246703420685
2022-04-22,118787.75834750022,67912.75834750022,4,RISK_OFF,0.42828487301840407
2022-04-25,116215.75834750022,67912.75834750022,4,RISK_OFF,0.41563210262387784
2022-04-26,116971.39239650022,74445.39239650022,3,RISK_OFF,0.3635589790694188
2022-04-27,117253.39239650022,74445.39239650022,3,RISK_OFF,0.365089650073764
2022-04-28,116599.39239650022,74445.39239650022,3,RISK_OFF,0.3615284705485761
2022-04-29,116678.39239650022,74445.39239650022,3,RISK_OFF,0.3619607635360837
2022-05-04,116799.39239650022,74445.39239650022,3,RISK_OFF,0.36262174940277425
2022-05-05,117165.39239650022,74445.39239650022,3,RISK_OFF,0.3646127847669468
2022-05-06,116681.39239650022,74445.39239650022,3,RISK_OFF,0.3619771681887029
2022-05-09,114791.39239650022,74445.39239650022,3,RISK_OFF,0.3514723461201789
2022-05-10,115915.39239650022,74445.39239650022,3,RISK_OFF,0.35776094220643023
2022-05-11,116121.39239650022,74445.39239650022,3,RISK_OFF,0.3589002778893312
